participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0398,R_2t4Nwbv4U5EdYvQ,Unattractive Person,He/She has a head like a ruptured spud,,He/she has a head like a ruptured spud,From when I was young,
A0401,R_262u0RqwdZQhB09,Unattractive Person,Daggy or dipshit.,,You are a dipshit and look real daggy and could pass for a drongo.,No idea.,
A0402,R_2Yblj6P192v6bss,Unattractive Person,face like a dropped pie,,He has a face like a dropped pie,At work,
A0403,R_ZdFaYEZjqFMW7Gp,Unattractive Person,Has a head like a busted sanshoe,,That bloke over there has a head like a busted sandshoe,Not recently but comments by friends,
A0406,R_3fDcUBxKCrb6gtE,Unattractive Person,Turd,,"The boss thinks he is God, but he's a real turd.",School and workplace,No
A0407,R_2SdammUdSbjnDNx,Unattractive Person,He or she is no picture wiindow,,as above,describing soemone who is not particularly attractive to them,
A0408,R_3iKGxvWskwqSMiP,Unattractive Person,Ugly as…,,She's as ugly as.,Recently,"Sometimes followed by e.g. ""a hat full of arseholes"""
A0411,R_1mxd4LyLrdZOM7v,Unattractive Person,Fugly (used as a noun),,That (person) is a real fugly.,"By cruel, judgmental people (who aren't any great shakes themselves - Irony.",Try to avoid.
A0412,R_2oAJ2H6JTsoZuYp,Unattractive Person,She looks like the back end of a bus!,,,Derogatory words used by men to insult females.,
A0413,R_2cdcW6xmMLteYIe,Unattractive Person,fugly,,God they're fugly,,fuck + ugly = fugly
A0417,R_AcdHzaC8Yl3EE6d,Unattractive Person,hatful of arseholes,,"Mate, he's got a head like a hatful of arseholes.",probably not much in recent itme.,Also: face like a twisted sandshoe
A0418,R_3DwqGDJvyolxfQ2,Unattractive Person,fugly,,that girl is fugly,usually among teens,
A0420,R_esNJZxY6rMtL9Kh,Unattractive Person,dog,,"she, he is a real dog",growing up,
A0421,R_24dbpSKXvb28pX3,Unattractive Person,hat full of arse holes,,as ugly as a hat full of arse holes,,
A0423,R_1rpELc9gZmMC268,Unattractive Person,Fugly,,,Youth,Fucking ugly
A0424,R_3Q7eng9ayNg5BDP,Unattractive Person,Face like a dropped pie,,"Poor Mack's, he's got a face like a dropped pie. Nice bloke, but.",I don't really hear it used but I know of it's existence.,No
A0425,R_Y957Jvrlmra8ywF,Unattractive Person,Got hit by the ugly stick,,He looks like he got hit by the ugly stick,,
A0426,R_1M6EtRM9hD7khpZ,Unattractive Person,stubby short of a six pack,,Fred is a stubby short of as six pack after lockdown,when people are fat,
A0427,R_efgCbig6aQXETWp,Unattractive Person,ugly as a hatful of arseholes,,she is as.....,I suspect it was invented in the 1970s and had currency then,
A0428,R_3nN0XXAmu6EnifM,Unattractive Person,hit with the ugly stick,,He's been hit with the ugly stick,Casual conversation,
A0430,R_3nGJTUDGqHcktYZ,Unattractive Person,ugly as a hatful of arsehole s,,as above,a few years abo,
A0433,R_3s1bwlH12K6V5cN,Unattractive Person,Dog (although not certain this is purely Ausie),,"""That chick he was with last night was a real dog"" (unfortunately a real life example!)",Workplace,
A0434,R_8p18sKDYY6fLoKR,Unattractive Person,Yobbo,,They look like & are acting like a yobbo.,"Uncouth, loud & littering spectators at a sporting event. Last spotted pre-COVID-19.",
A0435,R_3JKMstEn0yLifqU,Unattractive Person,Squashed tomato,,He/she has a face like a squashed tomato,,
A0436,R_1dji2guDG3lrU7G,Unattractive Person,Dork,,,,
A0438,R_2rNEF5Cm7O9r3hv,Unattractive Person,"Dropped pie, smashed crab, hatful of arseholes",,He's got a face like a dropped pie. Ugly as a hatful of arseholes.,Conversation.,
A0441,R_3EKdeR04ys9JSGA,Unattractive Person,someone only a mother could love,,they had a face only a other could love,describing an unattractive person,no
A0442,R_efyyipAhQ2BgssF,Unattractive Person,Hit by the ugly stick,,He's was hit by the ugly stick,In joking conversation,No
A0444,R_2lzr31lzDby60Uh,Unattractive Person,hit with the ugly stick,,no,Conversation with older family and friends,no
A0446,R_1DSbtU5g8BFIIVN,Unattractive Person,Plug,,He's a plug,Friends and family over the last three decades,
A0447,R_1NqSRKbHkKNUC1f,Unattractive Person,Face like a smashed crab,,Shes got a face like a smashed crab,At work,I think it refers more to someone with quite crooked teeth
A0449,R_1MROJCu1sSWdM8r,Unattractive Person,Ugly as a hat full of arseholes,,He's as Ugly as a hat full of arseholes,To many places to recollect,You know when it fits
A0450,R_1QmTGQIJQJ9Up9T,Unattractive Person,They're no oil painting,,above,Throughout childhood,
A0451,R_1hYkvd6zvJZHB5Q,Unattractive Person,Been hit with the ugly stick; taken a walk in the ugly forest; fugly; looks like the north end of a south- bound camel,,"Just add ""she"" or ""he"" as the subject to any of them","At suitable moments of humour…usually denigrating politicians because of their unattractive values, rather than looks.",
A0457,R_2E0K8WIYKat6Bhp,Unattractive Person,Fugly,,She was fugly.,"In my teenage years, from less sensitive teenage boys.",It's an obvious portmanteau.
A0459,R_pK53ySQQzPJUvPH,Unattractive Person,He hit every branch of the ugly tree on the way down,,See above,Sometimes,No
A0465,R_1LtknZfJ3Hl47ia,Unattractive Person,drongo,,what a drongo!,in conversations with a range of others,
A0466,R_3PuJdYINfNPHUnn,Unattractive Person,Feral,,There's a bloody feral,,
A0467,R_tXoysZsywVGfQDD,Unattractive Person,bushpig,,She's a bushpig,during my high school years at school,
A0468,R_URwDwueWHqOUfhT,Unattractive Person,"Edna, Twisted sandshoe",,She's got an Edna like a kicked in shit bin. He's got a face like a twisted sandshoe.,life,no
A0473,R_1K9Y8pqqEuFIeGN,Unattractive Person,A face only a mother would love,,,General comment,
A0475,R_2bOUQeG3lKQeCiF,Unattractive Person,You can't polish a turd.,,,,
A0476,R_T7rYICiLGPshyFz,Unattractive Person,Beaten with the ugly stick,,"poor John, looks like he was beaten with the ugly stick",General conversation many years ago,
A0477,R_1dvruT2BYV3PE02,Unattractive Person,Ugly as a hatful of arseholes,,"""He's as ugly as a hatful of arseholes""",In conversation with friends,not sure of its origin
A0478,R_2zYKsMRSVEwAb7E,Unattractive Person,Looka,,She's a Looka,,short for good looking
A0479,R_2fdj3NnsouueLwj,Unattractive Person,Bucket of smashed crabs / face like a dropped pie,,He's got a great body but his face is like a bucket of smashed crabs,With friends,
A0481,R_WkYapgYJpAfj7nH,Unattractive Person,"A creep, a sleaze, a sleazebag.",,Commonly used.,Ditto. I've met plenty and called them.,
A0482,R_8bSojXwhmmvNYbL,Unattractive Person,dag,,What a dag!,"1960-present Sydney, country",unfashionable as well as unattractive
A0483,R_3hb9wbNf9PpYMjE,Unattractive Person,Plug ugly,,He 's plug ugly,Occasionally,No
A0484,R_Q3uVMmHkYQBrAZz,Unattractive Person,Fugly,,He's fugly,Females assessing men,F*cking ugly
A0485,R_3PaHWoy5PLCBvCg,Unattractive Person,Ugly as a hatful of spiders,,That bloke who works at the servo is as ugly as a hatful of spiders.,It's been around forever. Heard it a fair bit but not too much because my friends aren't that mean!,
A0486,R_1laCsIbn2m9tDfh,Unattractive Person,ugly as a hat full of arseholes,,,,
A0487,R_BR0QcbPpN5te93j,Unattractive Person,head like an over-ripe mango,,He's got a head like an over-ripe mango,I remember it from school (in the 70s); maybe in Aussie movie?,
A0494,R_3x8kscqVcrStdUl,Unattractive Person,"Drongo, Ugly as a hatful of arseholes,",,He's a real drongo,,
A0495,R_2S7jhSJ0EVkTFOE,Unattractive Person,A face like the arse end of a cow.,,,,
A0496,R_2cdxjIAuZuPEkWF,Unattractive Person,hit with a brick,,that bloke looks like he's been hit with a brick,friends,
A0497,R_1o5CrO3t9LZA6Ix,Unattractive Person,Face like a dropped pie,,That girl has a face like a dropped pie,my friend from Bateman's Bay used to say it when we lived together in Sydney around 2010,"He would also say ""face like a smashed crab"" for the same situation."
A0498,R_3KJ8VYezZNJKXax,Unattractive Person,As ugly as a hatful if arseholes,,,Australialands & international,
A0500,R_2OIowgphjyQup6U,Unattractive Person,Fugly,,,,
A0504,R_1HoSOmzAioPWfRs,Unattractive Person,Gorilla biscuits,,They are so ugly they push their face into dough to make gorilla biscuits,At school,"We got it from a Rodney rude comedy routine, but don't know the origin"
A0506,R_2VqhNOb3hoHx2kV,Unattractive Person,Face like a smashed crab,,He's got a face like a smashed crab,Everyday conversation,
A0507,R_3QYJgpvKDgOh9Cs,Unattractive Person,hit with the ugly stick,,,,
A0508,R_Tq1IFWUTFgAWunT,Unattractive Person,As ugly as a hat full of arseholes,,That bloke is As ugly as a hat full of arseholes,70s to now,Another is - has a face like a smacked arse
A0510,R_25XZq7ONQynFiUN,Unattractive Person,back side of a barn door,,,,
A0513,R_12ElIMw6sTpodVj,Unattractive Person,ugly as sin,,,,
A0514,R_3G0rIj9We3pQLWt,Unattractive Person,Fell out of the ugly tree,,He fell out if the ugly tree and hit every branch on the way down,,
A0515,R_2t5VJzeUh1jJC5d,Unattractive Person,Fuggly,,She was a real fuggly,"Among men, social setting",Sexist term
A0516,R_1N48VSV9F40QduM,Unattractive Person,Plain Jane,,She is a plain jane,My mother used to use it,
A0517,R_2rBIjIlFojLViCF,Unattractive Person,Fugly (fucken ugly),,"Old love, she is fugly as sin.",Usually hear it when people are trying to be polite and not actually swear.,
A0521,R_2bTZpsSS3lZrNID,Unattractive Person,dog,,"They, re a dog.",,
A0523,R_WvBSiP6QRHPybhD,Unattractive Person,He's got a face made for radio,,See above,Online this decade,I fucking love this. Also gender neutral
A0524,R_1jSTwsLTPn1dWCb,Unattractive Person,dork???,,He is a dork,chatting with female friends,
A0526,R_1UlFCeKiyxIAB3z,Unattractive Person,Ugly as a hat full of assholes,,He was as ugly as a hat full of assholes.,Rarely,
A0527,R_3GD47GhvGj4gXz6,Unattractive Person,He/ she fell out of the ugly tree and hit every branch with their face on the way down,,He/ she fell out of the ugly tree and hit every branch on the way down,peer to peer conversation,
A0529,R_3Pzd9mvxIps8dRA,Unattractive Person,Minger,,"'Doesn't matter if we broke up, she's a minger anyway'",Probably most often amongst teenagers in the 1990s and 2000s,Not sure if it's Aussie only. I did not enjoy having to write it down. Very offensive.
A0531,R_1QMW4Q6tA4FO4KI,Unattractive Person,To be hit by the ugly stick,,,,
A0536,R_10wORkerGSt1MOp,Unattractive Person,Fugly,,She's a real fugly.,Can't recall,
A0538,R_3PBjtjabKqtbD2p,Unattractive Person,Dog,,What a dog!,,
A0539,R_2sRo2vOhn401jwN,Unattractive Person,Ugly as a hatful of arseholes.,,Her old man [father] is as ugly as a hatful of arseholes.,Can't remember although I'm almost certain it was my father who introduced me to it.,Rarely heard now.
A0540,R_2c6JKy7zhniek7p,Unattractive Person,Face like only a mother would love,,When seeing/discussing an unattractive person,Genersl conversation re individuals,
A0541,R_3gU6J57YQxax7Hw,Unattractive Person,A dog,,,,
A0544,R_1GyxBLqZiWc2V2c,Unattractive Person,feral,,Crikey I saw Bob down the street and he's looking feral these days.,,"not used as often these days, not just about looks but personality and behaviour"
A0546,R_xu2GLl4rkvetrCV,Unattractive Person,As ugly as a hat full of arseholes,,Did you see that? He/She's is as ugly as.............!,"I still use it but not as often as earlier, as I think I might be maturing a bit.",
A0548,R_1oIjESLljr9vneN,Unattractive Person,Been hit with the ugly stick,,She's been hit with the ugly stick.,Usually used for females. Heard it at the pub as a late teenager.,
A0549,R_6D7jtYQhfzJEbEB,Unattractive Person,ugly as a hatfull of arseholes,,That bloke's as ugly as a hatfull of arseholes,"All my working life, Australia wide",
A0550,R_3EKCk5s6gpM8s46,Unattractive Person,Fugly,,She's fugly,"Television shows, occasionally in real life in joking manner",
A0551,R_3EaPhurCbUhOB8w,Unattractive Person,Fugly.   (f- ing ugly),,He was really fugly,All my life,
A0553,R_2TvIjwK6hPJKFpb,Unattractive Person,mole,,She's dresssed like a mole,television program,This is a gendered word towards women
A0554,R_1OVyecCttlgDoJ1,Unattractive Person,Fugly,,What a fugly,Growing up,No
A0555,R_3dTlwE19juQhFn3,Unattractive Person,"looks like he's been chasing parked cars, face like a smashed crab",,,,
A0556,R_31nhXsDMCKxpmLP,Unattractive Person,gee he she looks like a dropped pie,,as above,school,
A0557,R_1jx2LTLnMVNrXdW,Unattractive Person,Dog,,"Check out that bloke, what a dog",Social situations,"I hate the use of this word, so derogatory and nasty"
A0558,R_3KH3TF2byRXKTf0,Unattractive Person,Head like a bashed crab,,,,It speaks for itself.
A0561,R_2xLA3mwUOFDVlRm,Unattractive Person,Dingo ugly; double bagger,,He was so ugly he needed to put two bags over his head. Or chew your arm off rather than wake up the person sleeping next to you...dingo ugly,Talking with female friends when rating a bloke out of 10.,"Not sure when I heard these terms, but have always used them."
A0562,R_2q3k0S5zgcUy0J2,Unattractive Person,like the back of a bus,,Got a face like the back of a bus,An older expression perhaps not used so much these days,
A0564,R_2qmb8pRER9EEfMs,Unattractive Person,like a bucket of smashed crabs,,He's got a face like a bucket of smashed crabs.,"friends, youtube","says it all, really."
A0565,R_3hGgkszzVRBP8Xm,Unattractive Person,Ugly as a hat full of arseholes,,He is ugly as a hat full of arseholes,whenever someone wants to disparage a person on their looks,
A0566,R_3MtW7S6tfm7r7WN,Unattractive Person,Mongrel,,He's a mongrel,Often to describe a man who is both unattractive or nasty.,Used often - recently
A0567,R_1FIB9nogltVwBgU,Unattractive Person,Fugly,,She's a fugly one mate.,since I was a kid,This is a contraction of that word that starts with F and ends with UCK and isn't firetruck and the word ugly.
A0570,R_3n9lT4mEPFfsQy7,Unattractive Person,pig with lipstick,,a pig with lipstick is still a pig,older people,
A0571,R_2xVKJvHD0dsCezS,Unattractive Person,Head like a busted arse.,,'He had a head like a bustard arse.,"One of my older sisters would use this expression, when I was young.",I've never heard anyone else use the expression.
A0572,R_1fj72HZCjiqY0Dq,Unattractive Person,Mutton dressed as lamb,,A women who is dressing to appear younger than she is,My dad would say it,
A0576,R_SPCDRXmWN6czlkt,Unattractive Person,ugly as a hat full of arseholes,,describing a person beauty-challenged,"frequently by my wife, not from any other source.",comedic
A0577,R_3Oj2ma0EsQ2RQTl,Unattractive Person,Fugly,,,,
A0578,R_21GuyLZ8fZbc1al,Unattractive Person,Ugly as a hatfull of arseholes.,,Don't know what he sees in her. She's as ugly as a hatfull of arseholes.,"Quite common in the 60s, less common now.",Most often used by men.
A0579,R_1NnsBp3kl0uQiTl,Unattractive Person,a fugly or a face that only a mother could love.,,I was asked if I wanted to dance by a fugly but I declined as I couldn't bare to look at his pimples.,In my teens at school.,It is short for f-cken ugly. Not very nice is it.
A0580,R_3R8xuCq69n5mPJ1,Unattractive Person,Got a face like a hat full of arseholes,,Self explanatory,One of my mothers favourites,
A0581,R_3iCgSqyGkzAxx6R,Unattractive Person,As ugly as a hat full of arseholes,,He is as ugly as a hat full of arseholes,Recently at work...family members have said it,
A0582,R_vdZGaA0msaHCl7H,Unattractive Person,Ugly as a hatful of arseholes,,That bloke is as ugly as a hatful of arseholes,Everywhere,
A0584,R_OD0RwcgNUR56rBf,Unattractive Person,Dog,,She's a dog,Recently at a party,
A0585,R_3z1FNlxcM7oJEvn,Unattractive Person,Ugly as a hat full of arse holes,,,,
A0587,R_21ErQHoCtOmn2SN,Unattractive Person,Ugly as a hatfull of arseholes.,,As above,Very commonly used around men.,
A0588,R_3ptpA3HwRfYhBar,Unattractive Person,Horror,,,,
A0589,R_31sYzxVNiWtUPuS,Unattractive Person,Face like a slapped arse,,,Can't think of specifics,
A0590,R_2WAc5JhxdJm5Kiu,Unattractive Person,ugly as a hatful of monkeys assholes,,he is as..........,"talking about a person, often in a good hearted way.","I had to explain this to my children, and to recent migrants"
A0591,R_2pKQZA1D1qMT374,Unattractive Person,"You have a head like a smashed crab, you fell out of tree and hit every ugly branch on the way down. You have been beat around the head with a ugly stick.",,,When giving banter with mates.,
A0592,R_3Dnp6fAQdcjULTi,Unattractive Person,Face like a dropped pie,,Sally has a face like a dropped pie,Between friends jokingly,
A0598,R_1CHg3qdFpHbiDP3,Unattractive Person,Nasty piece of shit,,,,
A0599,R_2AZNYDaw1kV4NUu,Unattractive Person,"Fugly, ugly as a hat full of arseholes,",,"He's not a bad bloke, but he's.....",,
A0600,R_2B8rIS4lIXMUqQp,Unattractive Person,knob,,Mark McGowan is a knob,TV/pub/football game,no
A0601,R_1Kd0XVo3p8asLu1,Unattractive Person,Bogan,,What a bogan!,Anytime anyone looks or does something ugly,
A0602,R_2y9NF5FoEvHyKLa,Unattractive Person,Dog - bush pig (female) - aint no oil painting,,,,
A0603,R_u9yB8GnhDHpAELv,Unattractive Person,Ugly as a hat full of bums,,Poor bloke he's as ugly as a hat full of bums,"So, one of my dad's phrases","Of its time, and not politically correct and neither was my dad."
A0604,R_Z1TVa5bzR8YePiV,Unattractive Person,Smashed crab,,He had a head like a smashed crab,,
A0605,R_2EGnXWKwYUAGKlm,Unattractive Person,Ugly as a hatful,,"He's as ugly as a hatful of arseholes, with the good ones picked out.",Last night watching the news.,Very satisfying. Not to be used face to face.
A0606,R_2tmsM6kav4VnxH8,Unattractive Person,"""ugly as a hat-full of a'holes""",,"That blokes missus was as ugly as a hat-full of a'holes""","Around the construction site, though more so when I was a lot younger","I feel that it was very demeaning and I did not use it much, I suppose it was bravado to be accepted."
A0607,R_2U5UQrLTZk29XBk,Unattractive Person,Fugly,,The bloke is pretty fugly,Between myself and mates,
A0610,R_2PiM2coV218mjvA,Unattractive Person,Face like a torn sandshoe,,He/she has a face like a torn sandshoe,Someone you don't like (but don't know),
A0614,R_2V9EFNWSMcOrikl,Unattractive Person,Fez,,"Ew did you see that guy in the back, so fez",All thru high school,
A0615,R_1CjNHLRzShGiJph,Unattractive Person,Dog,,He's a dog,Can't be specific,
A0617,R_3qjHUtGYza3qXFG,Unattractive Person,Feral Sheryl,,,High school,
A0618,R_1dyILDg8YWJAPLl,Unattractive Person,FLK,,Funny looking kid,Used to be in medical reports until 80s,Specifically for children
A0619,R_2AZNEAh8zcpsADQ,Unattractive Person,a hatful of broken/busted doorknobs,,looks like a hatful of broken/busted doorknobs,"in conversation, some time ago",
A0620,R_Zw76Q7H1o0ZgDgB,Unattractive Person,A face like a dropped pie,,"Poor bugger, he's got a face like a dropped pie.",,
A0622,R_2V3K0ZF1UGrdgsi,Unattractive Person,dropkick,,keep away from Bruce he's a real dropkick,"Often used when describing some one who isn't attractive either physically, emotionally or mentally",
A0623,R_21nyQB9pWlsXeVY,Unattractive Person,hat full of arseholes,,His face is like a hatful of arseholes.,1970/80s fairly common,
A0624,R_2CPnMxUDWBYnYfZ,Unattractive Person,Geek,,He looks like a geek,,
A0625,R_uwROaCMTo1mlSqR,Unattractive Person,no oil painting,,He's no oil painting,in conversation,"I like it, even though modernist portraits are no oil paintings"
A0626,R_RQ7XE0ChE8rzalr,Unattractive Person,bush pig,,What a bush pig,in recent years by the teenager generation,
A0628,R_8uY0xJ7Co05Jcm5,Unattractive Person,As ugly as a hat full arseholes,,"Poor man is as ugly as a hat full of arseholes, but he is a very nice person.","More often in the past, in general working class people.",It can be applied to women.
A0629,R_elmaEuVnhJexlBL,Unattractive Person,horses arsehole,,ugly as a hatfull of horses arseholes,mainly amongst men,can be amped up...ugly as a hatfull of chopped up horses arseholes with the good ones taken out
A0630,R_Q4iwUoVYjG2EWK5,Unattractive Person,Fugly,,,,
A0631,R_215pw8MtHyVdcIT,Unattractive Person,dog,,I'd rather not.,Adolescents on T.V..,Don't know why it has this negative connotation as dogs are so popular.
A0632,R_3fCyenDBn2Oz6mK,Unattractive Person,prick,,That prick pushed in,Ubiquitous,Usually refers to someone who is unattractive because they are irritating
A0634,R_DuRSLosaBZNYZ6V,Unattractive Person,"bogan, derro",,he has a mullet -what a bogan! this derro in thongs and no shirt turned up to the restaurant.,have used bogan myself when talking to friends,
A0635,R_2QKSXKX9mCV71HN,Unattractive Person,Cow,,He is a cow of a person.,With reference to personality not looks,
A0639,R_23ZUNIDhGNYfDCC,Unattractive Person,Fugly,,That girl is fugly,Often,
A0640,R_2S0kzGO5Vpo8sSl,Unattractive Person,Whacker,,"""Typical of those fucking whackers up in fucking Sydney""",The mine manager talking about his bosses in Sydney on the west coast of Tasmania 1966,no
A0641,R_1ln9nHTU1RveiDz,Unattractive Person,Face like a bucketful of arseholes or like a fried fart,,"(Name, always female) has a face like ….",1950s Geelong and Melbourne by my father and uncles somewhat as an aside as something amusing,
A0642,R_31zPRlmYRQ6Aa5I,Unattractive Person,Munted,,He's a bit munted looking,Among friends and family occasionally,Expressive
A0643,R_1jTeRqdGNKNUDCz,Unattractive Person,Head like a robber's dog,,That bloke's got a head like a robber's dog,"In conversation, mainly older people",
A0644,R_bpATbVMVjXUJjpv,Unattractive Person,As ugly as a hatfull of arseholes,,Joe is as ugly as a hatfull of arseholes,People with a colourful turn of phrase,
A0646,R_24CyV5e83ZHtm4w,Unattractive Person,Ugly as a hateful of arseholes,,He's as ugly as...,Blokey discussions,
A0647,R_10JI2K0RTRoyLg7,Unattractive Person,Dog,,She's a bit of a,Offensively over many years by males who should know better,Best forgotten
A0650,R_OwHwzkPyBHuIAiB,Unattractive Person,Fugly. (Fucking ugly),,She got hit with the ugly stick - she is fugly,Adults my age,
A0651,R_2w5C5SXKaN0EfLL,Unattractive Person,Face like back of a bus,,,Quite often when younger particularly re footballers,No
A0655,R_8JrgmnLOZGtZXj3,Unattractive Person,munted,,,,
A0659,R_3r0rA9UlDVkZA3q,Unattractive Person,a face like a half-sucked mango seed,,,,
A0662,R_ZsIQdwqj9qf7Brr,Unattractive Person,two bagger,,so ugly it would need to be a 'two bagger',where someone just does not like the appearnce of someone in any sitaution,
A0663,R_2aQQnIlkddzfq5f,Unattractive Person,Been beaten with the ugly stick,,,Everyday usage,
A0664,R_2QYUmAKiRIhwVbb,Unattractive Person,bat - used specifically about supposedly unattractive females,,my granddaughter once said to me that her grandma was NOT an old bat (in misguided response to a comment on something else),ever since I can remember - usually by males commenting on older females,no
A0671,R_2qw9Frl8Ntmvmco,Unattractive Person,fugly,,our prime minister is so fugly,"it is very informal and a bit vulgar, so not commonly seen in writing",you probably know fugly = fucking + ugly
A0672,R_2Qm1AniHDaTQkJ8,Unattractive Person,Uggle.,,,,
A0673,R_3KuvRIsGAwTVbn3,Unattractive Person,Hit by the ugly stick,,,,Not often heard now. Prefer to use fugly
A0674,R_OHAQCArNTOYe0O5,Unattractive Person,Face like the north end of a south going tram,,As above,By my father,Not widely used by younger people
A0675,R_3j6sIC7F3z957aJ,Unattractive Person,Ugly as.,,,,
A0676,R_1prPdn9vYAnHJVW,Unattractive Person,Ugly as a hat full of arse holes,,In conversation,"Not recently, thank goodness",
A0677,R_3oSivHmyLMJ4wfW,Unattractive Person,Bush pig.,,Anywhere but home,Anywhere out doors.,Self explanatory
A0679,R_SUYWdBsXHsDRrXP,Unattractive Person,Drovers dog,,He is like a Drovers dog all prick and Ribs,"Droving, mustering camps",There is a female version. All teeth and tits
A0680,R_2tySviJnJ4hzNLj,Unattractive Person,Head like a robber's dog,,"A good root, but a head like a robber's dog.","In the 1970s, in Western Australia",
A0682,R_3Dpu37X8wAMh4Wr,Unattractive Person,Minger,,,,
A0683,R_6QkhKKaP71kqsXD,Unattractive Person,Dag/daggy,,He's a dag. She's really daggy,Mainly in conversations,
A0684,R_1g88tYBxPppU3FI,Unattractive Person,Head like a robber's dog,,Barber by Joyce has a head like a robber's dog.,Last week when discussing Question Time in Federal Parliament,Does not adequately convey his unattractive appearance.
A0685,R_1hAOjIjduapJjd6,Unattractive Person,Dog,,What a dog,Conversation recently,No
A0687,R_3koyoNtDhdOa0eJ,Unattractive Person,slag,,you are such a slag,teenager and early twenties,
A0688,R_CdeQ7tNGonOTcfn,Unattractive Person,Fugly,,He is so fugly.,,
A0689,R_2s6eCKvxNxeLJgD,Unattractive Person,Has a face like the back end of a horse,,She (usually) has...,Not recently,
A0690,R_3ELkXeWtY2ugpDs,Unattractive Person,no beauty,,he/she is no beauty,recently when discussing physical attributes of someone,
A0691,R_ZICSwCRrcFtTqHD,Unattractive Person,Face like a smacked arse,,"""He's got a face like a smacked arse""","Can't remember where, I think I've said it myself",
A0694,R_0p20oCj2f0NfxHH,Unattractive Person,Fugly,,How fugly is that/him/her!,During the 80s in general conversation,"Not heard it in years, thankfully"
A0696,R_2sb6G3jyn9g1Adz,Unattractive Person,They've got a head like a bulldog chewing a wasp,,He's not real flash looking. Got a head like a bulldog chewing a wasp,Just around the traps,No
A0697,R_DNLOCVaiFGB7Ye5,Unattractive Person,woofer,,she is a bit of a woofer,,implication is a bit of a dog
A0698,R_r9ABmbAyr5dG6jv,Unattractive Person,dropped pie,,She had a face like a dropped pie.,Have heard it many times from people in my age group.,
A0699,R_3QE2LPbR9uRHX48,Unattractive Person,A monkeys bum!,,He's got a head on him like a monkeys bum.,,
A0705,R_1OiVoMzuMr4AGH2,Unattractive Person,Ugly as a hat full...,,As in a hat full of arses,,
A0709,R_3kBpBa9HaC5gkHz,Unattractive Person,Dog,,,,
A0710,R_D2bFpsYAczqIqxH,Unattractive Person,bushpig,,She's a bit of a bushpig,Not for a long time.,"It's really offensive, so would be said quietly."
A0711,R_2P6exrffgQ1hQMC,Unattractive Person,Bush pig,,,,
A0712,R_1ihwBuF4eBwqhEX,Unattractive Person,Looks like the north end of a south-bound camel,,,In my younger years - not heard it for a long time,
A0713,R_3O6tJ8G3AQAgt8Y,Unattractive Person,Ugly as a hat full,,"The one on the right is a spunk, the other is ugly as a hat full",I've used it many times (regretably) as have family and freinds,
A0715,R_bHEHXfmFFnCqsPT,Unattractive Person,Bit of a dag,,He's a bit of a dag.,just generally,"An oldie, but still seems to be in use."
A0716,R_1M5rzlRk2xxD2bA,Unattractive Person,Prawn,,He's got great abs but overall he's a prawn,"This to me seems to be something people around my age group use a lot to describe someone who is attractive from the head down - like a prawn, keep the body but throw away the ugly head",
A0717,R_1LBDa2OxsNzAH36,Unattractive Person,ugly as a hatful of arseholes,,"pretty self explanatory... would be said about, not to",not too recently... my friends know I'd call them on it,Typical of Aussie slang it comes down to tone / method of delivery as to whether this is said as a compliment or a downer
A0718,R_2aIBMSrXxWeMLtx,Unattractive Person,hit by the ugly stick,,He's taken a whack or two from the ugly stick,,
A0720,R_1lohENOYo0t4vTk,Unattractive Person,Face like a slapped arse,,She's got a face like a slapped arse.,TV shows,
A0723,R_TcIugGHtlqWAtsR,Unattractive Person,"got a face like a slapped arse, fell out of the ugly tree and got hit by the branches all the way down",,,used to use it all the time,
A0724,R_2WOJKeQmmnR8N65,Unattractive Person,Moll,,To insult a woman's looks - 'she's a real moll',"TV, Film, Conversation",
A0727,R_1IrQpacYWwPXSyO,Unattractive Person,Ugly as a pan full of arseholes,,Ugly mate. That bloke or sheila is as ugly as a pan full of arseholes,Refer previous,Self Explanatory
A0730,R_diHctkk2kSriQGl,Unattractive Person,Shame about the boat-race,,"Nice legs, shame about the boat-race","Informal, pub talk",One of the few examples of rhyming slang still heard
A0731,R_2zVhuyBC4QTwZJP,Unattractive Person,Ugly asahat fool of arseholes,,He is as ugly as a hat fool of arseholes,Childhood,
A0736,R_dapz5QymP7xYbtL,Unattractive Person,a face like a ruptured areshole.,,Peter Lorre had a face like a ruptured arsehole,Common parlance,"variations on part of body, or object that was ruptured,"
A0738,R_1GDgqB3hIDc0t4x,Unattractive Person,Prawn,,She's a prawn,Out with friends,No
A0741,R_24xdnySV17bINax,Unattractive Person,pig dog,,They're a pig dog,Mostly when I was at high school,Maybe not used any longer?
A0750,R_2aY6hY3Zt2OUI1e,Unattractive Person,Head like a half-chewed Aspro,,,,
A0751,R_26nUS1qJYLvWGrb,Unattractive Person,Prawn,,They're a bit of a prawn,By friends occasionally,Specifically refers to someone who has an unattractive face/head but an attractive body
A0753,R_12avnkgDSA44Hqz,Unattractive Person,two bagger,,,,
A0754,R_3COkSBOOUnXgL1D,Unattractive Person,Fugly,,What a fugly tosser.,Around,
A0755,R_3HulWWpJMfQMMN7,Unattractive Person,Only a mother could love it,,In a sentence as above,General,No
