participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0487,R_BR0QcbPpN5te93j,Intoxicated,shit-faced,,I don't want to get too shit-faced with work on tomorrow.,"Everywhere, all the time",
A0489,R_1Cr1O0Qvq3KxIqK,Intoxicated,Pissed,,Are you pissed again?,Common,
A0490,R_qU75rq5gUWIVL8d,Intoxicated,on the piss,,"look at jamie, he's been on the piss",by older australians,
A0492,R_20URf7IAnPU1yGT,Intoxicated,Off his face,,He drank so much that he was off his face.,,
A0493,R_XENyg2nm1lgW3vj,Intoxicated,Blotto,,He got blotto the other night,Don't hear it so much now. Dad used to say it,
A0494,R_3x8kscqVcrStdUl,Intoxicated,"Ratshit, legless,",,,,
A0495,R_2S7jhSJ0EVkTFOE,Intoxicated,blotto,,"After 27 schooners, she was totally blotto.",,
A0496,R_2cdxjIAuZuPEkWF,Intoxicated,pissed,,he was so pissed,,
A0497,R_1o5CrO3t9LZA6Ix,Intoxicated,On the wobbly boot,,"When I walked home from the pub last night, I was on the wobbly boot. Barely made it up the front steps!","In Sydney, from 2008-205. My housemate used it often","It is especially referring to the lack of balance and coordination one experiences when intoxicated. A metonymy, if you will."
A0498,R_3KJ8VYezZNJKXax,Intoxicated,"10 sheets to the wind, shitfaced, pissed",,,As previous,
A0500,R_2OIowgphjyQup6U,Intoxicated,Full as a goog,,,,
A0501,R_2SIuF6i7HwYqbYp,Intoxicated,Blind,,I was blind last night,,
A0502,R_4H1yHx9zKGK6I9z,Intoxicated,tanked,,"He probably wouldn't remember, he was too tanked.",All my life,no
A0503,R_rqLzxjK2vwL2t1v,Intoxicated,Legless,,He was completely legless last night after the footy,Commonly,
A0504,R_1HoSOmzAioPWfRs,Intoxicated,Pissed,,"They were stumbling everywhere, pissed as a newt.","Usually after a big night at the pub, or talking about said night afterwards",
A0505,R_22VpUY2b2fiCzPf,Intoxicated,Wasted; maggoted would be another,,They got wasted last night; he was maggoted after a night at the pub,,
A0506,R_2VqhNOb3hoHx2kV,Intoxicated,Blind,,He was getting blind at the party,Everyday conversation,
A0507,R_3QYJgpvKDgOh9Cs,Intoxicated,munted,,,,
A0508,R_Tq1IFWUTFgAWunT,Intoxicated,Legless.,,After a few G&T's she was legless.,60s to now.,"Alternatives are blind, para (letic), stonkered, hammered, pissy"
A0509,R_2AKEuhrKUMreb5G,Intoxicated,Pisssed as a newt,,He really got pissed as a newt last night.,Only in Australia,no
A0510,R_25XZq7ONQynFiUN,Intoxicated,sloshed,,,,
A0511,R_3O7FknzH0gs54iu,Intoxicated,PISSED,,I'M HERE TO GET PISSED,"LOCALLY, AMONG FRIENDS",
A0513,R_12ElIMw6sTpodVj,Intoxicated,pissed,,,,
A0514,R_3G0rIj9We3pQLWt,Intoxicated,"Pissed, shit faced, plastered, tired and emotional, blot to, wasted, thrashed,",,He was pissed as a fart after spending all day Saturday at the rustle.,,
A0515,R_2t5VJzeUh1jJC5d,Intoxicated,Pissed; sozzled,,He was completely pissed by 8 o'clock,"In regular usage, all age groups",
A0516,R_1N48VSV9F40QduM,Intoxicated,blind,,He was as blind as a maggot,,
A0517,R_2rBIjIlFojLViCF,Intoxicated,Pissed as a fart/newt,,When old mate left the pub on Saturday night he was pissed as a fart.,In regular use.,"Sometimes when people just say pissed, the more drunk the person was, the longer you take to say pissed. So if someone were completely smashed…. They would be so piiissed."
A0518,R_2f7niCI0aewIIEc,Intoxicated,Under the weather,,"He's off work, a bit under the weather after the footy grand final.",I've used it myself.,"Once horrified a church group by describing simeone as ""under the weather"", meaning they were sick. They (good teetotallers) took it as meaning the persin was drunk, and were horrified at my statement."
A0519,R_wYNZ9fY361O5JwB,Intoxicated,pissed as a cricket (or newt),,Joe is pissed as a cricket (or newt),,
A0520,R_3oLo35G8mso5uCq,Intoxicated,Pissed,,He's too pissed to drive,,
A0521,R_2bTZpsSS3lZrNID,Intoxicated,"Pissed, pissed as a neut.",,You were as pissed as a neut.,The day after a get to gether.,
A0523,R_WvBSiP6QRHPybhD,Intoxicated,Pissed as a parrot,,"Took his keys, he was pissed as a parrot, he carked it on the lounge and drove home sarvie",Is there anywhere this isn't used?,
A0524,R_1jSTwsLTPn1dWCb,Intoxicated,pissed,,he is pissed,in mixed company when I was younger,
A0526,R_1UlFCeKiyxIAB3z,Intoxicated,Pissed,,He was as pissed as a fart.,I don't really mix with drinkers so rarely.,
A0527,R_3GD47GhvGj4gXz6,Intoxicated,"legless, stagger boots, shitfaced",,He's got his stagger boots on. She is absolutely legless. They all got shitfaced at jonnies birthday,Commonly,Stagger boots is from the pre baby boomer era.
A0529,R_3Pzd9mvxIps8dRA,Intoxicated,Legless,,'He only had a couple and he was completely legless',Since around 2000 in Canberra,
A0530,R_3NBPU8iSwrLfncK,Intoxicated,"on the grog, pissed as a parrot",,"""John is on the grog, he is pissed as a parrot""","""on the grog"" is omnipresent my whole life; ""pissed as a parrot"" is something I heard all the time in the '90s on television (Alf Stewert used to say it) but not since.","I have rarely heard ""grogged"" to refer to someone passed-out drunk."
A0532,R_3O2fzxxcIYLcrs4,Intoxicated,pissed,,he was pissed as a newt,,
A0533,R_BG0RoJ3FUwC7Fpn,Intoxicated,Sloshed,,,,
A0535,R_5dr1TrKLYOpgDex,Intoxicated,under the whether,,,when observing someone intoxicated,
A0536,R_10wORkerGSt1MOp,Intoxicated,Shikkered.,,That bloke is completely shikkered.,,
A0537,R_3nw9NxDLbX9h0E2,Intoxicated,"sloshed, wasted",,usually person describing their night before,At the breakfast session after a party,
A0538,R_3PBjtjabKqtbD2p,Intoxicated,Pissed,,They were heaps pissed!,,
A0539,R_2sRo2vOhn401jwN,Intoxicated,Pissed,,He went to the pub planning to get pissed.,"Very common use, even today.","The difference between ""pissed"" = intoxicated and ""pissed off"" = very annoyed is well understood by Australians of my generation. However, the encroachment of American slang means that ""pissed"" more frequently means ""annoyed"" - as well as intoxicated. The insidiousness and omnipresence of American English could change the meaning for us."
A0540,R_2c6JKy7zhniek7p,Intoxicated,Pissed,,They were absolutely pissed.,Discussing past behavior,
A0541,R_3gU6J57YQxax7Hw,Intoxicated,"shit faced, wobbly legs",,,,
A0542,R_9HXk7GpXVo6KNgt,Intoxicated,Pissed as a nit or drunk as a skunk,,that person is pissed as a nit or drunk as a skunk,Often,
A0544,R_1GyxBLqZiWc2V2c,Intoxicated,blotto,,Mate let's hit the town tonight and get blotto,"friends, family",if you go too far getting blotto you might just make a pavement pizza.
A0546,R_xu2GLl4rkvetrCV,Intoxicated,shickered,,"hell, he was so shickeres that he couldn't stand up'",during my youth in outback Queensland.,I think it may have disappeared from general usage.
A0548,R_1oIjESLljr9vneN,Intoxicated,Shit faced.,,I got shit faced last night.,In my youthful days.,
A0549,R_6D7jtYQhfzJEbEB,Intoxicated,"three sheets (polite form of ""pissed"")",,He was three sheets and his missus drove him home.,All my life. Australia wide,
A0550,R_3EKCk5s6gpM8s46,Intoxicated,maggot,,"We have to go home, he's maggot",Late 2000s and early 2010s in late teenage and early 20s years by teenagers/young adults at parties etc,
A0551,R_3EaPhurCbUhOB8w,Intoxicated,Pissed,,He was totally pissed,Generally,No
A0552,R_r8Br5WvHb7luZnH,Intoxicated,Pissed,,She was as pissed as a fart,,
A0553,R_2TvIjwK6hPJKFpb,Intoxicated,pissed,,he's pissed as a newt,conversation with family,"very mildly offensive, but not as much as calling alcohol piss"
A0554,R_1OVyecCttlgDoJ1,Intoxicated,Pissed as a fart,,He's as pissed as a fart,Growing up,No
A0555,R_3dTlwE19juQhFn3,Intoxicated,"blind, maggoted, shit-faced",,,,
A0556,R_31nhXsDMCKxpmLP,Intoxicated,pissed as a nute,,he she is pissed as a nute,school,
A0557,R_1jx2LTLnMVNrXdW,Intoxicated,"Smashed, paralytic, off his face",,,Talking about someone at a social occasion,
A0558,R_3KH3TF2byRXKTf0,Intoxicated,"Pie-eyed; pissed; under the weather; tired & emotional; 3/4s cut; blotto; full as a nun's boot, etc",,,,
A0559,R_300Odo3JKSaluyW,Intoxicated,Three sheets to the wind,,He was three sheets to the wind so we poured him into the truck and took him back to his missus,Can't recall,I am not sure if I used it correctly
A0560,R_ykHQVmLrMI4rpf3,Intoxicated,munted,,Went out last night and got munted,work. younger people gathering,
A0561,R_2xLA3mwUOFDVlRm,Intoxicated,Off your face,,That bloke is off his face.,"In a pub or at the races, etc.",No.
A0562,R_2q3k0S5zgcUy0J2,Intoxicated,On the piss,,We've been on the piss all weekend,Obnoxious boasters,
A0563,R_2AZtSvbzOb2SA5v,Intoxicated,Maggotted,,He came home from the pub quite magotted,Casual conversation between friends,
A0564,R_2qmb8pRER9EEfMs,Intoxicated,fucked,,"oi, he's so fucked he cant walk.",friends,"fucked is like the all purpose word though, so not sure if it counts."
A0565,R_3hGgkszzVRBP8Xm,Intoxicated,blooto,,"leave him, he's blooto",long time ago,
A0566,R_3MtW7S6tfm7r7WN,Intoxicated,Gut full of piss,,He's had a gut full of piss / he's pissed,Often in conversation,Used a lot
A0567,R_1FIB9nogltVwBgU,Intoxicated,pissed,,you are pissed mate and it's time to call it a night.,My whole life,
A0568,R_2vZZCNG1qxhQJyo,Intoxicated,"plastered, pissed, sloshed, rooted",,,,
A0570,R_3n9lT4mEPFfsQy7,Intoxicated,pissed,,"she's had too many drinks, she's pissed",everywhere,
A0571,R_2xVKJvHD0dsCezS,Intoxicated,Pissed.,,"'He was staggering, completely pissed'.",,
A0572,R_1fj72HZCjiqY0Dq,Intoxicated,Three sheets to the wind,,Had too much to drink & out of control,Dad,
A0573,R_3MGrSHf97IUHBKz,Intoxicated,pissed,,he's pissed,"when someone is drunk, among friends, in jest",
A0574,R_2pMoCxMfGsRlSz7,Intoxicated,Pissed,,He's pissed to the eyeballs,Now and then,I've copped it
A0576,R_SPCDRXmWN6czlkt,Intoxicated,legless,,He was completely legless at the end of the night,many times,"males usually say ""pissed as a fart"""
A0578,R_21GuyLZ8fZbc1al,Intoxicated,Full as a goog.,,I can't drink any more piss. I'm full as a goog.,Not so much these days.,"Seems to be disappearing, replaced by pissed."
A0579,R_1NnsBp3kl0uQiTl,Intoxicated,"Legless, paro, pissed",,I drank so much alcohol that I was paro and legless.,Once again I think it has been in my teenage years.,Paro is short for paralytic. Legless as you can't stand up properly.
A0580,R_3R8xuCq69n5mPJ1,Intoxicated,Pissed as a newt,,He was pissed as a newt after the party,Describing someone who had way too much to drink,
A0581,R_3iCgSqyGkzAxx6R,Intoxicated,Shitfaced,,I got totally shitfaced last night,"All the time, mostly at work",
A0582,R_vdZGaA0msaHCl7H,Intoxicated,Pie Eyed,,I was pie eyed after the party last night,Not used much lately it seems,
A0583,R_xeVNsWxBd379RJL,Intoxicated,pissed,,,,
A0584,R_OD0RwcgNUR56rBf,Intoxicated,Pissed,,Jeez I got pissed last night.,"Recently, day after golf :-)",
A0585,R_3z1FNlxcM7oJEvn,Intoxicated,Drunk (pissed) as a fart,,,,
A0586,R_RJixKuPAJTarfgJ,Intoxicated,Shickered,,"Don't listen to him, he's shickered",,
A0587,R_21ErQHoCtOmn2SN,Intoxicated,Drunk as a skunk.,,As above.,,
A0588,R_3ptpA3HwRfYhBar,Intoxicated,"Pissed, drunk, off his face",,Shut up ya pissed,,
A0589,R_31sYzxVNiWtUPuS,Intoxicated,Pissed,,"We couldn't let him drive home, he was completely pissed.",I would use it myself,Maybe actually British - I've heard pissed as a newt. And we don't otherwise talk about newts.
A0591,R_2pKQZA1D1qMT374,Intoxicated,Blind,,,,
A0592,R_3Dnp6fAQdcjULTi,Intoxicated,Tanked,,Harry is tanked,I say it,
A0593,R_3n0gA7vxDcOBOHr,Intoxicated,Pissed,,,,
A0594,R_UnmC9RNZeeeypwZ,Intoxicated,pissed (as a parrot),,she's pissed as a parrot,more rarely now.,
A0595,R_YVX6M6WEoykQnbb,Intoxicated,"Pissed, smashed, sozzled, tanked, axed, trolleyed",,Mate you're pissed az,At least three times a week,Unsure how many of these are inherited Americanisms
A0596,R_brBDBzXFJFXCgxj,Intoxicated,pissed,,christ you're pissed,when the pissed prrson is lying in the street in his own vomit,excellent description
A0597,R_1PbL4wrVXk8aGlC,Intoxicated,Pissed,,,,
A0598,R_1CHg3qdFpHbiDP3,Intoxicated,Pissed,,He's as pissed as a fart!,,
A0599,R_2AZNYDaw1kV4NUu,Intoxicated,"Pissed, cactus, wobbly boot, pie eyed, stonkered, a bit emotional",,He was a trifle (pissed) (cactus) (pie eyed) (stonkered) (a bit emotional). He had on the wobbly boot.,,
A0600,R_2B8rIS4lIXMUqQp,Intoxicated,rat headed,,I got rat headed at the wedding,pub/BBQ/wedding,no
A0601,R_1Kd0XVo3p8asLu1,Intoxicated,"Pissed, or pissed as a fart",,He was so pissed he couldn't even stand up,"Anyone talking about after the ""big night""",
A0602,R_2y9NF5FoEvHyKLa,Intoxicated,Pissed - Cooked - wasted- drunk as fuck - blotto - munted- hammered- half cut,,He's/she's hammered,,
A0603,R_u9yB8GnhDHpAELv,Intoxicated,Legless,,Pour him in the car he's legless,We used it all the time in the 70's,
A0604,R_Z1TVa5bzR8YePiV,Intoxicated,Flogged/Pissed,,He came home from the pub flogged,,
A0605,R_2EGnXWKwYUAGKlm,Intoxicated,Sloshed,,You're half sloshed!,"2011, wife to me.","Probably used all over, not just Australia."
A0606,R_2tmsM6kav4VnxH8,Intoxicated,"""snakes hissed"". Rhyming slang for pissed.",,The silly bugger was snakes hissed.,From childhood and at work places.,
A0607,R_2U5UQrLTZk29XBk,Intoxicated,pissed,,Drank too much grog yesterday and got pretty pissed,Between myself and mates,
A0609,R_pSD1Net1TmSRQXv,Intoxicated,Two sheets to the wind,,Self explanatory,,
A0610,R_2PiM2coV218mjvA,Intoxicated,Pis**d.     Legless,,He was absolutly leg less after the party.  Piss** as a parrot.,Everywhere :(,
A0611,R_yt4znSw1Xo3OQYV,Intoxicated,pissed,,The bloke is pissed as.,,
A0612,R_2Pi3eAeItDmeuAi,Intoxicated,pissed,,Leave him alone...he is just pissed.,often in younger days...usually refered to men who were just 'out of it' which means drunk or drugs influendced.,"when i lived in the UK, pissed meant angry/massively upset. and using this word incorrectly when i returned to australia led to a few problems."
A0613,R_so3HOzWtSfPPLFf,Intoxicated,Blotto.,,I got blotto last night at the boozer.,General conversation.,
A0614,R_2V9EFNWSMcOrikl,Intoxicated,Off your face,,Shaz was off her face last night and she only had 3 deinks,Also first heard as a teenager,
A0615,R_1CjNHLRzShGiJph,Intoxicated,Pissed,,He's pissed,Can't be specific,
A0617,R_3qjHUtGYza3qXFG,Intoxicated,Crossed up,,"After a six pack from the bottlo this arvo, i was crossed up to the max",When someone's faceless *(another slang for off their tree drunk or high),
A0618,R_1dyILDg8YWJAPLl,Intoxicated,"Drunk, sloshed",,,All the time,
A0620,R_Zw76Q7H1o0ZgDgB,Intoxicated,Blotto,,He's blotto after six stubbies,,
A0621,R_2dSKmbl3en8VHKI,Intoxicated,pissed,,,,
A0622,R_2V3K0ZF1UGrdgsi,Intoxicated,pissed,,He's shit-faced and really pissed after his night on the grog,Frequently,
A0623,R_21nyQB9pWlsXeVY,Intoxicated,full as a goog,,He's full as a goog and can't even stand up.,More around 1960-1980,
A0624,R_2CPnMxUDWBYnYfZ,Intoxicated,Smashed,,He's smashed,,
A0625,R_uwROaCMTo1mlSqR,Intoxicated,pissed to the eyeballs,,she was pissed to the eyeballs when she left the pub,in conversation,Pissed is a complex Australian word
A0627,R_1JVA8VYjSieKOWX,Intoxicated,Pissed.,,She couldn't stand up - was totally pissed.,Constantly,
A0628,R_8uY0xJ7Co05Jcm5,Intoxicated,Maggoted,,He got maggoted when she left him.,General conversation.,
A0629,R_elmaEuVnhJexlBL,Intoxicated,pissed (as a fart),,,,
A0630,R_Q4iwUoVYjG2EWK5,Intoxicated,Pissed,,,,
A0632,R_3fCyenDBn2Oz6mK,Intoxicated,Pissed as a parrot/ pie-eyed as a newt etc.,,she was as pissed as a parrot when she arrived hime from the party,ubiquitous,who knows if it is Australian or more widespread?
A0633,R_3dLCx32wc2zMsFL,Intoxicated,Refer to previous response.,,,,
A0634,R_DuRSLosaBZNYZ6V,Intoxicated,off one's face,,he was so off his face he didn't know what he was doing,,
A0635,R_2QKSXKX9mCV71HN,Intoxicated,Legless,,They had drunk so much they were legless,Common over time.,Can refer to alcohol or drugs
A0636,R_3ffoq3Y7mozyw7e,Intoxicated,"Pissed, sloshed, under the weather, off ya face",,,Regular usage,
A0637,R_3ewRyZPUwMEe75U,Intoxicated,Sloshed,,"""Last night I got sloshed""","Film, television, social settings",
A0638,R_29vr21MoZjpboiF,Intoxicated,Pissed,,"when you've had too much piss, your pissed",,
A0639,R_23ZUNIDhGNYfDCC,Intoxicated,Drunk as a skunk,,She was drunk as skunk last night.,,
A0642,R_31zPRlmYRQ6Aa5I,Intoxicated,Pissed as a fart,,He was pissed as a fart.,Often from everyone,Fun
A0643,R_1jTeRqdGNKNUDCz,Intoxicated,Maggoted,,He was so maggoted he couldn't walk,,
A0644,R_bpATbVMVjXUJjpv,Intoxicated,Pissed,,I got pissed last night,,
A0645,R_1r7bp2ydyFjMIGd,Intoxicated,plastered,,He/she drank till they were plastered.,Everyday conversation,
A0646,R_24CyV5e83ZHtm4w,Intoxicated,Over done it,,She's overdone it a bit. (If it was a bloke you would say pissed),After a night out or party,
A0647,R_10JI2K0RTRoyLg7,Intoxicated,Shitfaced,,He was so shitfaced he didn't recognise me,"Over many years, mainly amongst younger folk",
A0649,R_UFlFPgth5MiMDXH,Intoxicated,pissed,,He's pissed,everywhere for many years,not to be confused with the American pissed (angry)
A0650,R_OwHwzkPyBHuIAiB,Intoxicated,Pissed. Or full as a boot,,She got pissed and fell down.he was full as a boot at the Xmas party,Everywhere,
A0651,R_2w5C5SXKaN0EfLL,Intoxicated,Drunk as a skunk (USA?),,When a person is very inebriated,Often - in tales of past events,No
A0652,R_3CZNfIFPr1gD8lh,Intoxicated,Munted (adjective),,"No wonder you cant remember, you were munted",My house,Dunno how Australian it is but it and its various forms are ubiquitous
A0653,R_3DhU78rsvv2ojMb,Intoxicated,Pissed,,"""I'm so pissed""",People talking about being intoxicated,
A0654,R_23d7PWrE4EkQwie,Intoxicated,Drunk as a Skung,,,,
A0655,R_8JrgmnLOZGtZXj3,Intoxicated,refer to last comment - clearly i got that one wrong...,,,,
A0656,R_20TK0r9dKQT5ptd,Intoxicated,Pissed as a rat,,He was as pissed as a rat,,
A0657,R_rlhDW3chGXbfcml,Intoxicated,pissed,,,,
A0658,R_1C9fEndG5RZxrUl,Intoxicated,pissed,,I got pissed last night,All the time,
A0659,R_3r0rA9UlDVkZA3q,Intoxicated,Blotto; smashed; pie-eyed,,,,
A0661,R_1pERxjsLWaX8YPo,Intoxicated,Blotto; pissed as a newt,,,,
A0662,R_ZsIQdwqj9qf7Brr,Intoxicated,pissed,,you're as pissed as a newt,whern someone is wll and truly over the limit - or lets go and get pissed to celebrated,
A0663,R_2aQQnIlkddzfq5f,Intoxicated,Blotto,,He drank so much he was totally blotto,Everyday usage,
A0664,R_2QYUmAKiRIhwVbb,Intoxicated,pissed,,He (drunk person) is completely pissed,ever since I can remember,the word is also used in the phrase 'pissed off' to reflect annoyance/anger
A0665,R_XhvX9iKWAJWeJG1,Intoxicated,shickered,,my grandpa got shickered every weekend,,
A0666,R_b2UOs0IMcgLHMJP,Intoxicated,Pissed,,Went out on the town last night - got really pissed,Not much lately. Was used a lot in my teens,"Some rhyming slang used to be ""Molly the monk"". In South Australia, some used to use the expression ""Marlowe"" e.g. went out last nigh and got ""Half-marlowe"""
A0667,R_1f8WvHe2nBSscS9,Intoxicated,Pissed as a newt.,,,,
A0668,R_W2m6Ys6fCnI81Al,Intoxicated,Pissed as a newt,,That bloke's as pissed as a newt,,
A0670,R_1rxAlF2UQY6fsEH,Intoxicated,"Drunk, blotto",,,,
A0672,R_2Qm1AniHDaTQkJ8,Intoxicated,Marlo. Wasted. Whacked. Out of it.,,,,
A0673,R_3KuvRIsGAwTVbn3,Intoxicated,Pissed,,,,I still use the word
A0674,R_OHAQCArNTOYe0O5,Intoxicated,Molly the monk,,Were you a bit Molly the monk?,Mostly by my father,Cockney rhyming slang that my father uses a lot of - spent a lot of time with family in Balkan when younger
A0675,R_3j6sIC7F3z957aJ,Intoxicated,Pissed as a Fart.,,,,
A0676,R_1prPdn9vYAnHJVW,Intoxicated,pissed (but pretty sure that's British also),,"In conversation, drama etc.",,
A0677,R_3oSivHmyLMJ4wfW,Intoxicated,Pissed. Half cut,,Hers half cut,At a pub or dinner,No
A0678,R_2S78dkF1We8sRAd,Intoxicated,maggot,,i was so maggot last night,everyday conversation,"also pissed, blind, off my head, cut"
A0679,R_SUYWdBsXHsDRrXP,Intoxicated,Pissed as a parrot. Pissed as a maggot,,You were pissed as a parrot last night,Saturday morning after the night before,"Many versions. Pissed, paro,"
A0680,R_2tySviJnJ4hzNLj,Intoxicated,Pissed,,Shit I can't remember. I was pissed as a fart.,In the 1970s in Western Australia.,"A common variation was ""pissed as a newt"", which is puzzling as newts are not found in Australia."
A0681,R_1QynfdN7cXV38Lc,Intoxicated,rotten,,i was absolutely rotten,,
A0682,R_3Dpu37X8wAMh4Wr,Intoxicated,"Smashed, off his rocker",,,,If you were on lots of pills you'd be munted
A0683,R_6QkhKKaP71kqsXD,Intoxicated,Pissed as a cricket,,He was as pissed as a cricket last night.,In conversations usually involving a group of males,
A0684,R_1g88tYBxPppU3FI,Intoxicated,Shitfaced,,The deputy prime minister was shitfaced,Last week in comments arising from parliament.,
A0685,R_1hAOjIjduapJjd6,Intoxicated,Blind,,I got blind last night,Conversation recently,No
A0686,R_2DLUfPadTck86BL,Intoxicated,"Molly, drunk as a skunk (doesn't sound aussie!)",,,,
A0687,R_3koyoNtDhdOa0eJ,Intoxicated,blotto,,he is blotto,,
A0688,R_CdeQ7tNGonOTcfn,Intoxicated,Pissed.,,He's so pissed he can't see straight.,,
A0689,R_2s6eCKvxNxeLJgD,Intoxicated,Nine shades to the wind,,He's nine shades to the wind,Not heard for a long time. I suspect it was a euphemism used by my parents when we were kids.,I might have that one a bit wrong...
A0690,R_3ELkXeWtY2ugpDs,Intoxicated,pissed,,"he was pissed (as a newt, if extremely so)",recently when discussing someone's public behaviour,
A0691,R_ZICSwCRrcFtTqHD,Intoxicated,"Magotted, Pissed as a Fart, shitfaced",,"all three used to describe someone who is severely intoxicated, can also be used for yourself: ""I was magotted last night""","Magotted definitely more ""bogan"", more likely make usage. Shitfaced I think is gender neutral. Pissed as a Fart when being dramatic","One I use most is shitfaced, I've heard magotted but dont think I've used it myself. Used pissed as a fart when trying to be funny"
A0692,R_2Scc5YRrvCP8OLO,Intoxicated,Under the weather,,"He was a bit under the weather, been drinking all afternoon.",Currently Melbourne,
A0693,R_1mragJUfYiQRdkG,Intoxicated,Pissed,,I'm a little pissed,,
A0694,R_0p20oCj2f0NfxHH,Intoxicated,Blotto,,"He's blotto, put him in the car",Growing up,
A0696,R_2sb6G3jyn9g1Adz,Intoxicated,Pissed as a fart,,I was as pissed as a fart last night.,Last time I was as pissed as a parrot.,No
A0697,R_DNLOCVaiFGB7Ye5,Intoxicated,sozzled,,he was completely sozzled last night,,
A0698,R_r9ABmbAyr5dG6jv,Intoxicated,pissed,,I got pissed last night.,Have heard it used all my life in all places.,
A0699,R_3QE2LPbR9uRHX48,Intoxicated,Wobbly boot,,I had a bit of a wobbly boot on that night!,,He was as full as a State School hat rack!
A0700,R_3fcRl1nYyZuR1tS,Intoxicated,Sozzled,,He's been on the grog and got sozzled,Often mainly in the past,
A0701,R_vCtAlaHT3keiJfb,Intoxicated,Drunk as a skunk,,,,
A0703,R_2dBjbY66yHmY11j,Intoxicated,Maggotted,,"Mate, after ten beers, I was f'ing maggotted",At parties,
A0704,R_1dhltZ6dOuvS60a,Intoxicated,pissed,,,,
A0705,R_1OiVoMzuMr4AGH2,Intoxicated,"Shitfaced, blottoed",,,,
A0708,R_26nmtfZsXDlGBtg,Intoxicated,"drunk, pissed,",,,conversation,pissed can be angry or drunk (or both lol)
A0709,R_3kBpBa9HaC5gkHz,Intoxicated,Drunk as a skunk,,,,
A0710,R_D2bFpsYAczqIqxH,Intoxicated,pissed,,I'm pissed,Lots,No
A0711,R_2P6exrffgQ1hQMC,Intoxicated,Rugby league drunk,,,,
A0712,R_1ihwBuF4eBwqhEX,Intoxicated,pissed as a newt; drunk as a skunk,,,"Still, in use",
A0713,R_3O6tJ8G3AQAgt8Y,Intoxicated,Drunk as a skunk,,"Look at the clown in the corner, he's as drunk as a skunk","Family, freinds and I use the expression along with pissed as a lizard and two sheets to the wind",
A0715,R_bHEHXfmFFnCqsPT,Intoxicated,Pissed,,He really got pissed last night,Generally,
A0716,R_1M5rzlRk2xxD2bA,Intoxicated,Pissed as a nit,,He was pissed as a nit last night,My friends and I use this quite frequently to describe one another - they are all in my age group,
A0717,R_1LBDa2OxsNzAH36,Intoxicated,"three sheets to the wind, shickered  (not sure how Australian an expression either are really)",,"he / she was too shickered to scratch, last night he/she was a bit under the weather / three sheets to the wind",not so much recently... (hopefully) not so much over indulgence,
A0718,R_2aIBMSrXxWeMLtx,Intoxicated,pissed as a fart,,went out last night and got pissed as a fart.,,
A0720,R_1lohENOYo0t4vTk,Intoxicated,Pissed as a fart,,He had 10 beers. Pissed as a fart.,Something a guy would say,
A0721,R_3Ld0pBaxufVZ7pA,Intoxicated,off his face,,He was completely off his face,,
A0722,R_1irOH2oAPu7L4zF,Intoxicated,"under the weather,  out like a light",,,,
A0723,R_TcIugGHtlqWAtsR,Intoxicated,pissed...2 pot screamer,,she is a 2 pot screamer..doesnt take much to get her pissed,,
A0724,R_2WOJKeQmmnR8N65,Intoxicated,Pissed,,She was so pissed she couldn't remember her address,"Everyday conversation, tv, film, books",
A0725,R_2wcRysPjuQYXYco,Intoxicated,Pissed as a Newt,,,,
A0726,R_qQR9gCBEtJEYAvv,Intoxicated,Blotto,,He got completed blotto,"Back when I was growing up, don't hear it so much now",
A0727,R_1IrQpacYWwPXSyO,Intoxicated,Drunk as a monkey,,"Mate, I was as drunk as a monkey after leaving the pub. That new barmaid topped me up good and proper. I copped a fair old serve from the cheese and kisses when I fell through the door. Pretty quiet around the house today.",Refer previous,Self Explanatory
A0728,R_3EkLnYlM9SpN6Ex,Intoxicated,"Blotto, pissed, full as a goog",,He/she's................,In my teenage years and early 20's (the partying years),
A0729,R_UA6J6arTIltMIr7,Intoxicated,pissed,,he's pissed,"bar conversation, not often around the table. Doesn't refer to women much",
A0730,R_diHctkk2kSriQGl,Intoxicated,Maggoted,,"He was pissed, hammered, totally magotted","Informal in workplace, pub usage, social",No obvious derivation
A0732,R_PH734zycMbZ7b4l,Intoxicated,Pissed,,He was pissed after two beers.,"All the time, in common use",Is also used as short for pissed off.
A0733,R_3qX839269RxD2nJ,Intoxicated,Smashed,,He's smashed when remarking on a person behaving as drunk,"By my husband, historically snd today, can be watching TV, talking about my father in law after a phone call, or seeing someone in real life on the street",Think it might be American
A0734,R_2rCMczvoLAq6tW7,Intoxicated,Shickered,,,Not recently,
A0735,R_3iF2p3ZPcPhYJS6,Intoxicated,Pissed,,He got pissed last night,Next morning,Don't get pissed
A0736,R_dapz5QymP7xYbtL,Intoxicated,Elephant's (trunk),,"He was somewhat elephant's last night, in fact, he was pissed to the gills, he was stingo.",local etc,"It was one of many, shickered, full as a fart, legless etc."
A0737,R_2S8MyqLGqaZUrSt,Intoxicated,Pissed,,,,
A0738,R_1GDgqB3hIDc0t4x,Intoxicated,Blind,,He drank so much he was blind,Out with friends,No
A0739,R_2djfakpvu1vWN9A,Intoxicated,"pissed, maggotted,",,he/she is absolutely pissed/maggoted.,still use it when i see domeone who's very drunk.,
A0740,R_29sOVEWZz2oxUVp,Intoxicated,pissed,,,,
