participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0847,R_2DMJumKJkzqumsu,(Free Choice),dinkum,,,,
A0849,R_1Hk8uY9OsxmjEpj,(Free Choice),"bloody oath, mate! Fair dinkum!",,,,
A0850,R_1riTyE0x2w45BOZ,(Free Choice),ocker,very aussie,that's so ocker,,
A0851,R_2TMe2mGyn4EgfZe,(Free Choice),shit-faced,Intoxicated,He was shit-faced when he smashed the car,,
A0854,R_27W5hIjukJHi4fm,(Free Choice),dinki di,"authentic. Fits a stereotype, to a level beyond the eveyday",he's a dinki di Aussie,family in childhood,
A0856,R_2faMiGi0SmKEU0N,(Free Choice),Mate,Friend,Your're a great mate,everyday language,very common term
A0857,R_3Jd7swDUA0pGPL3,(Free Choice),wigwam for a goose's bridle,It means the person using it doesn't want to explain in detail what he / she is doing or making.,What are you doing Uncle? I'm making a wigwam for a goose's bridle.,"family & friends, particularly my age or older",
A0858,R_1jPsFTn3dibd0kj,(Free Choice),wheelbarrow dunnycart,when you cant pronounce a word,my mother used it when she didnt understand a word in the newspaper,,
A0859,R_3Rb800lV4NyRyp3,(Free Choice),Cheese and kisses,Misses or Wife,I took the Cheese and Kisses out to lunch today,Mainly amongst tradies,Rhyming slang
A0861,R_1pxMNLCD2knEA7A,(Free Choice),Onya bike!,Get going - move away,Onya bike mate.,When encouraging someone to get going - move along / not stay any longer.,
A0863,R_3LdqW8zJZGJVB8z,(Free Choice),Galah,A foolish person,,,
A0864,R_32X5rFxGhOCZlUS,(Free Choice),Fair suck of the sauce bottle,Means you have had a good chance/ give me a break,"Ok fair suck of the sauce of the sauce bottle, I think you need to move onto something else.",Kevin Rudd would use it often,No
A0865,R_3iLtEC7D5aWFddm,(Free Choice),runs like a hairy goat.,Your car or something isn't running right.,The car is running like a hairy goat.,used to use it fairly regularly.,Heard it as a child.
A0866,R_vuGGTzyjYTaDqVP,(Free Choice),Couldn't give a stuff;; couldn't give two hoots,Couldn't care less.,,,
A0867,R_33C3bn0c9Yz9QKf,(Free Choice),Bonkers,Crazy,,,
A0868,R_Ab3mx09glx7vwOZ,(Free Choice),Dag,"A person without any style, sloppy untidy appearance. Also foolish looking person.",Only a dag wears socks with sandals.,"In conversation, on tv, in movies.",
A0869,R_1IQT9P8vIeHnfxZ,(Free Choice),"Yeah, nah.",No.,"""Do you think this is a good idea"" ""Yeah, nah""",Constantly,
A0870,R_bOdJQLmn8AAlG93,(Free Choice),"Way too many to list, but one I use probably everyday is G'day, or G'day Mate",Hello,"G'day mate, how ya goin",,
A0871,R_2EyjgjP5RK0N89m,(Free Choice),As useless as tits on a bull.,Someone or something that is useless.,,,
A0872,R_1eyJaFaw8RVAZ0V,(Free Choice),Ute,describes a utility vehicle with a cabin and tray,most Tradies drive utes.,when describing a utility vehicle,no
A0873,R_r1tDyq344jeZ5br,(Free Choice),Not the full quid,Stupid,,,
A0874,R_1llPekpGYAfJ9o1,(Free Choice),He's as deep as a pool of cats piss on a flat rock,The PM's speaches are waffle politics trump policy,,,
A0875,R_1pQAPLVy0sls9EF,(Free Choice),G'day,Hello,G'day John. Nice to meet you.,"I use g'day a fair bit myself, unconsciously.","My children don't think it's still used, which I find quite funny. Perhaps I don't say g'day to them?"
A0877,R_3phZKcolPIrChW2,(Free Choice),Any word that has been shortened - arvo/brekkie/maccas etc etc,"What ever the word meant before, it's just shorter","What do you feel like for brekkie this arvo? Maccas? Hahaha, I got all the examples in","All the time, everywhere","We are so lazy, we can't even be bothered saying the whole word"
A0878,R_3O9e5sRQDQUn4kl,(Free Choice),crook,not feeling too well,I was too crook to go to work after my vaccination,family,Can be crook as Rookwood if really sick (Rookwood is a big cemetery in Sydney)
A0879,R_BFDLy5cD6A49zuF,(Free Choice),Fair dinkum.,A person or an item is real or true.,"In his Akubra hat, he looked like a fair dinkum Aussie.","Ever since I can remember, in all walks of life.",Accurately conveys the message.
A0880,R_bjsjhLQTK7rb4wF,(Free Choice),furphy,to lie or to exagerate,,,Originally came from WWI @ Gallipoli as the Anzacs told tales arround the Furphy labelled water barrel
A0882,R_oY3KrP9QvSnAo37,(Free Choice),Mate,,,,
A0884,R_XY3huZInooNu7jr,(Free Choice),Dinky di,"True, genuine",She is a dinky di Ozzie (Australian),"Media, friends",Not heard very often now
A0885,R_1CpQmaLO0D9OWlx,(Free Choice),Bloody hell,More polite way of saying 'Oh Shit',"Bloody, hell, I missed the bus",All the time,It's a very satisfying expression.
A0887,R_3Dc35odKwboKH0S,(Free Choice),Legless.,Someone who is really drunk.,Mate you're legless.,General conversation,
A0888,R_1mfO7XcTJgATtXw,(Free Choice),dry as a dead dingo's donger,"very dry, either as weather or an empty glass",No rain for yonks! Everything's as dry as a dead dingo's donger,"Before ""Crocodile Dundee"", but I have adopted it.",
A0890,R_Xn3rB0DqaCUpbQR,(Free Choice),You'd want portholes in your coffin,Excessive expectations,As above,My father used it to us as kids,My father had a large no of expressions - he was a tradesman born in Australia
A0891,R_2V1NUyIuQcEhFfm,(Free Choice),G'day,Hello,G'day mate,,
A0893,R_1jdLE2ysYFh5JcK,(Free Choice),'Fair suck of the sav',Having a fair go,"Fair suck of the sav, that's a bit unreasonable.",Growing up,
A0894,R_2dou79C8Owe1dDo,(Free Choice),"You beautie, ripper, maggot bag, fly's graveyard",,,,
A0897,R_2UgQ1vX7ffhHmxQ,(Free Choice),Psychobabble,Ill informed fads in advice,Mindfulness is the latest of the psychobabble trends,Amongst my friends and relations. Probably 2000 onwards,
A0899,R_RmhH5IpOri0Yerf,(Free Choice),Galah,fool,Shut up you bloody galah,Recently,it's a large pink and grey parrot.
A0902,R_3im0F2XVO3HEo29,(Free Choice),Bondi tram,Go very fast,He shot through like a Bondi tram,,
A0903,R_ONJva4oQ4ny5OLL,(Free Choice),yeah nah,"it's answering two elements - yeah means ""I hear you"" or ""I understand where you are coming from"", the nah means either it isn't so, or I dont agree with you",see above,it's become increasingly common these days - not an expression used in my youth,it's a relatively new expression
A0904,R_3e93Pq7ub0gknpo,(Free Choice),Raw prawn,Fake,Don't give me the raw prawn,When someone is exaggerating or lying,
A0905,R_2TAljQ3KVF8u3L8,(Free Choice),fair dinkum,"genuine, true",,,
A0906,R_1M5jeeiStnZKEt3,(Free Choice),thongs,flip flops or rubber sandals,Have you got your swimmers and thongs for the beach,everywhere,
A0907,R_cuW3TM3VvsaFxbH,(Free Choice),Fucken oath,Means it's true and you agree with it,,,
A0908,R_2rHOkM7iy0FHheG,(Free Choice),Fair dinkum,True,Is that fair dinkum?,,
A0910,R_3Gpwcb3TyWnjHHC,(Free Choice),douva or douva lackey (Spelling?),"a thing, an item which you may not know the name of",Pass me the douva,Within my family.,Tends to relate to tools.
A0911,R_3fP13pQ2aNfy0Ql,(Free Choice),pissed as a fart woop woop stuffed servo rooted iffy,,,,
A0912,R_1H7agphlBh4nF00,(Free Choice),G'day,Hello,"G'day, how are you",Socially and in movies and TV,
A0913,R_1mCbkZAw6bczxkA,(Free Choice),Bungy,Bungy mate.,Hay bungy give us a hand.,,
A0914,R_daH8mWgH8u3TVdL,(Free Choice),fair enough,reasonable,that was a fair enough answer,in conversation generally,tylical aussie
A0916,R_1Hc1RhPS26OpO10,(Free Choice),goes like a Bondi tram,goes very fast,she (the car) goes like a Bondi tram,from Primary School in Middle Brighton,"I still occasionally here this expression, and not infrequently from persons born after 1960, when the Bondi tram ceased to run, and hearing it in Melbourne seems a bit bizarre, but perhaps its dates to pre WW2 Australian films? Melbourne has its own, generally loved trams, yet an expression with reference to a Sydney tram still conveys the mental image of speed"
A0917,R_2wiQWG9C7cBMQL6,(Free Choice),Moccies,sheepskin lined slippers- short for moccasins,Can't find my moccies,From the 80s- Melbourne,
A0918,R_cJ7Mo8x24AIlHxL,(Free Choice),Jesus Christ and the twelve apostles!,general expression of frustration and astonishment at various unfortunate or inconvenient circumstances,He's left the dog out again! Jesus Christ and the twelve apostles! Wait until he gets home!,Home,
A0919,R_1Fln032BOAsJAcx,(Free Choice),boardies,shortened form of (surf) boardshorts,colourful boardies mate,often when I'm surfing in boardshorts,probably doesn't get very far inland
A0920,R_2P5vGuWjVDPVDv3,(Free Choice),"mate, g'day",,,,
A0921,R_1Q6qsESPWWac8wd,(Free Choice),"Sparrow's fart, or sparrow's.",The crack of dawn.,"We'll be up at sparrow's fart, or sparrow's.",Occasionally by people of any generation.,
A0922,R_1CmymVZETU97vXD,(Free Choice),Togs,Swimming costume,"We are going to the beach, go and get your togs.",Frequently and recently.,No
A0923,R_2e4nTPo1Hmq6FDV,(Free Choice),Cunt's Fucked,It is really really broken,Have you seen the fence out the front? Cunt's fucked,,
A0924,R_1KvutXM7IHngb2b,(Free Choice),He's a galah,No common sense,,1950-60,
A0925,R_2txmcXjNKei16TX,(Free Choice),"a full bottle, a shingle short, fair crack of the whip, fair suck of the sauce bottle, not the full two bob.",,Some employers do not give their workers a fair suck of the sauce bottle.,My father,
A0926,R_3ozw4m2iwhC2jI2,(Free Choice),my sheila,My wife/ partner/ girlfriend,Let me introduce Doreen. She's my sheila.,I use it myself. People struggle to choose whether to say 'girlfriend' or 'partner' but everyone is compfortable with 'my sheila'.,
A0927,R_dclFraoMyycl5kJ,(Free Choice),g'day,hello,g'day mate,all the time,no
A0928,R_8H2fsAytDt8Qkrn,(Free Choice),drongo,foolish person,,now & then,yes it applys to many in the community
A0929,R_11hFaC1jCjrhGrR,(Free Choice),on the punt,are you having a bet,"Hey mate are you on the punt today, what horse are you backing",around the pubs 60s to 90s,
A0931,R_3sAHgDGb6JhYSAU,(Free Choice),Don't come the raw prawn,Done feign innocence/ignorance of a situation,Sorry mind blank on this one,I have read it in a 1950's novel and film Cruel Sea by Nicholas Monsarrat had an Australian character say it,Never used it but definitely my favourite
A0932,R_3iPV6drCRMvEpRl,(Free Choice),Yobbo,"Loud, unrefined, usually drunk male",,,
A0933,R_2cjxhujePO9LtvJ,(Free Choice),Chooks,Chickens,You have heaps of chooks,Community,
A0934,R_qQnrGTwjrFtRdcd,(Free Choice),Fair go,A reasonable chance,"People aren't asking for handouts, they just want a fair go!",Ubiquitous and current,
A0935,R_333HPR7VDtTVSHF,(Free Choice),Zac and dinar,"Can you spare a zac, six pence before1966. Dinar was threepence","Ask for small change, can you spare a dinar?",In high school pre decimalisation,
A0936,R_1ff55x6Bq6Qu7v1,(Free Choice),In and out like a duck's bum,goes backwards and forwards or in and out a lot,,,
A0937,R_2wQYkUXXuZRcVpu,(Free Choice),Get that up ya.,Drink (or eat) this,"Get that up ya, you'll feel better.",Usually during social drinking.,
A0938,R_2Cs6LHvo0uCd5oa,(Free Choice),Streak of pumpwater,Someone who's thin,He's as thin as a streak of pumpwater,Work,
A0939,R_3qPykS80rqdTKUK,(Free Choice),Doing a Bradbury,Succeeding because everyone else failed.,"His selection for the role was a bit of a Bradbury, everyone else forgot their lines.",After the olympics of 08.,
A0940,R_8kx7PF1tQmEKGch,(Free Choice),Flat out like a lizard drinking,Busy,"""I was flat out like a lizard drinking at work today""",My bogan family,
A0941,R_3isAR0G4V5VXMnW,(Free Choice),galah,someone silly,don't be a galah,just generally around,
A0942,R_8tZ5Eg3gh0oiB6V,(Free Choice),True blue,"A mate, thoughtful of others, empathetic, helpful, not greedy",You're true blue mate,All over and in John William's great song,Antonym might be 'a dagg'
A0943,R_OBaXRe0n0lRzYTn,(Free Choice),corker,something that's very good,That's a corker of an idea,"work, friends",
A0944,R_2TATdWcyg2QqA4s,(Free Choice),crook,"unwell, sick",I'm feeling a bit crook today.,At the doctors clinic! Conversations,ESL doctors may not understand that this expression relates to feeling unwell.
A0945,R_1puEQeiW1BFZujf,(Free Choice),off with the speed of a doover scooter,to leave a place at speed...or not,We're off the speed of a doover scooter,not for a long time. My brother often said it....maybe it was made up by him! I use it occasionally,
A0946,R_2QyacqZ7jR38goY,(Free Choice),Flat out like a fiddler's elbow,Going for it (very hard and fast),He was working flat out like a fiddler's elbow,Everywhere (building sites),Yeah nah
A0947,R_3qVZWd1R9ManqrF,(Free Choice),Drongo,Scumo is a bloody drongo.,I say it.,In conversation.,No.
A0948,R_sNFYjyqP0ZnAEDL,(Free Choice),Bogan,An unsophisticated Australian person,He speaks like a bogan,Everyday conversation,
A0949,R_RhrBUvLOc0Ey18d,(Free Choice),Bush week,It means a time away from normal drudgery of farm life for sporting carnicarnivals in the city. But specifically when someone is acting like they are away at bush week when they are not!,What do you think this is - bush week?,Not much nowbut I'd hate to see it die.,"It was a great favourite of my Dad, who grew up on a farm"
A0952,R_2YLj5F4ugkvytUd,(Free Choice),dinky di,true blue; real Australian,,,
A0953,R_T6nO6UAPJdwwVa1,(Free Choice),to stand out like dog's balls,"to be striking, obvious",there they were in the members standing out like dog's balls in their trackie daks,common verbal expression,
A0954,R_sHhEqFWM9W27iSJ,(Free Choice),arse-about,back-to-front,They've got this vaccination messaging all arse-about.,Pretty common in SA,"Not to be confused with 'fart-arsing about', which is dithering."
A0957,R_2zZtV2REKNt3ZJs,(Free Choice),Golden throat charmer,Beer,Ill have a schooner of ya finest golden throat charmer,When one is ordering beers,
A0958,R_Ut2Q0zACziXgoXn,(Free Choice),bogan,drongo equals yobbo without literary or artistic pretensions,barnaby joyce is yobbo,on the new england electorate,fits him to a tee
A0959,R_3fDDtV3fL9gDGZa,(Free Choice),Flat out like a lizard drinking,Very busy,"Are you busy at work? Yep, I'm flat out like a lizard drinking!",Workplace,Its awesome
A0960,R_6Fk1h3POS7DiFKF,(Free Choice),fair go,giving someone a chance,We should give him a fair go,,
A0962,R_9NwNqOMyAlMM2qZ,(Free Choice),bastard,"Has a variety of meanings, stupid bastard cf poor bastard. I am sometimes the latter by never the former.",Scott Morrison is a stupid bastard,,
A0963,R_1Kpggwd2waEW3ND,(Free Choice),strewth,good question - exasperation?,,,
A0964,R_10ZWfVKULPduNch,(Free Choice),Fair dinkum,True or real,,Usually expressed as a response to hearing something and to question it's veracity,
A0965,R_3R4bitiDijCEqDO,(Free Choice),True blue dinki di,Totally australian,,,
A0966,R_3CE0Zb1uoREpuA0,(Free Choice),Esky,An insulated container for keepers alcohol/ food cool,The beers are in the esky,Everywhere and across time,
A0967,R_2Tq6HdgNY2inEyu,(Free Choice),A brick short of a barbie,They are not that smart.,I reckon that he might be a brick short of a barbie.,In the pub,No
A0968,R_1o6Jms8snuY7Rd8,(Free Choice),Flat out like a missionary,The person is very busy,The phone has been going all day and I've been flat out like a missionary.,I made it up 20 years ago.,"People used the expression, flat out like a lizard drinking and I put a sexual conatation to it."
A0970,R_0CFMNc1Wihewisx,(Free Choice),So many! but those not mentioned (from memory) in the intro): Gone walkabout,lost / can't be found,Where's Scumo? Gone Walkabout!,in conversation,I'm pretty sure it is Australian in origin having its roots in an indigenous rite of passage.
A0971,R_1jkp2IX8kLiDPN1,(Free Choice),Arvo,Afternoon,I'll see you this arvo,,
A0972,R_ZgUxDke3PB0uTg5,(Free Choice),have a butchers hook,have a look,,"social settings, popular entertainment",
A0973,R_2cC7XAT09WpQSbV,(Free Choice),Dry as a dead dingos donga,Drought,"We've had no rain, it's dry as a dead dingos donga",Around,
A0974,R_24kfs1o3nG8jXYB,(Free Choice),Tanty,Having a. Tantrum,He's having a tanty,"Particularly by mums, ; but also a derogatory word when a girl's upset (used by boys)",
A0976,R_1Nnb7mgoMFpd5iG,(Free Choice),Cactus. Rooted.,Broken. FUBAR. (Fucked Up Beyond All Repair,That engine is cactus. That drill is rooted.,Workplace. Pub.,
A0977,R_1jeIZpXOWk4UpgV,(Free Choice),Punching/ punching above your weight,It means someone is with a more attractive partner,"Oh man, you are punching. She's way hotter than you",By all young people. Recently found out it's not used in VIC so might be Sydney?,It's very very common
A0979,R_3NxomimrqFKITka,(Free Choice),dodgy,Not made right or put together wrong and will break down,They rushed the job and its very dodgy I don't trust it will work properly,Mostly at work when do an inspection of equipment to meet OH&S standards,Cheap imports that look good but are not going to last
A0980,R_2tbVvOySTwQYjlN,(Free Choice),buckleys chance,no chance,,,
A0981,R_1gv9hhWVY1Z4bGh,(Free Choice),fair dinkum,truthful,,,
A0982,R_1r1g9OrC3NQ8KbA,(Free Choice),Cossie,Short for the word 'Costume',She went to put on her swimming cossie,"Holidays and outings, intermittent but no clear indication of when it came or if it is fading",
A0983,R_3QF3EPrxxpMn1rb,(Free Choice),"g'day, bonzer (though not for a while), karked it (dead),",,,,
A0984,R_3Ep3nC21oPtrHin,(Free Choice),Wouldn't shout if a shark bit him.,The person is parsimonious.,,Pub/Workplace,
A0985,R_3PmCC3VKpqSKNXV,(Free Choice),"Nancy gibba, fartin flyback, squirt a blossom and shit a turd","For f@#ks sake, but when there are kids around",As above expressions,My dad use to say it all the time,It's sort of funny
A0987,R_R8GNvTixEAmLzgt,(Free Choice),wouldn't shout if a shark bit him,"Not likely to easily part with money, excessively parsimonious","That bloke's so tight, he wouldn't shout if a shark bit him.","Used to be common in regional NSW in the 1970s to 1990s, less so now, though national.",
A0988,R_1hL5utTUCm6GuCT,(Free Choice),Drongo,Idiot,Bloody drongo,Everyday life,No
A0989,R_25ZyBRdJJV4duhg,(Free Choice),Bogan,,,,
A0991,R_3lSmDoPf1UA0ssE,(Free Choice),"maccas, brekky, munt, pash","macdonalds, breakfast, vomit, kiss",Had maccas for brekky after a night out but ended up munting it. Wife refused to pash me for a week.,common! I think munt is a melbourne thing.,
A0994,R_27D29FRWoH7scQd,(Free Choice),Going off,Really good party,This party is going off!,Everyday use,
A0995,R_1gFqqouBjpqqcuC,(Free Choice),fair dinkum,is that true,are you fair dinkum mate,,
A0996,R_1MW0nK8zreO8mRc,(Free Choice),Carry on like a pork chop,Blowing something out of proportion,Look at drongo there carrying on like a pork chop because they overcharged him by 1c,I use this one on the reg,
A0997,R_1CaDAHVozmopmyB,(Free Choice),bogan,unsophisticated person,what a bogan,"friends, social meida",
A0998,R_ezhH2ziaHR8j8KB,(Free Choice),good bloke,likeable man,,,
A0999,R_2q3FMNK7OIrNZZU,(Free Choice),Stone the crowa.,I'm surprised.,Sone the crows! Did he really say that?,"Many times, in many situations.",Probably dated.
A1002,R_PMdnBoX9GAAD2Zr,(Free Choice),Fair dinkum is the first expression that comes mind. It is so typically Australian.,Genuine. True. Not false.,He's a fair dinkum bloke. The real McCoy.,"Universally. Home, pub, workplace.",No.
A1004,R_1pyuNB7bbANCvZY,(Free Choice),Milko / Fisho,Milkman / Fish vendor,The Milko did not turn up this arvo,In houses in the days gone by - when milk was delivered to ones home,
A1005,R_2bK795msS6dkY9N,(Free Choice),crickey mate,surprise,,,
A1007,R_12r0ByBvO0gnGro,(Free Choice),Savey,do you understand,,,
A1009,R_A7GJOotECrEGlnX,(Free Choice),ridgey didge,Genuine/true,Is it ridgey didge that the Pope will be visiting Australia next year.,I use it occasionally,
A1010,R_1H1xYBFYw8QijAM,(Free Choice),Mad as a cut snake,Crazy or angry,,Occasionally,
A1011,R_pQu0k0X4cyebV9n,(Free Choice),Hammer and tack,Back,I hurt my old hammer and tack,Father,
A1012,R_zeP3TgIrjvoSgFj,(Free Choice),Unbefuckinglievable,Beyond belief - expresses incredulity,He said what!?! Seriously!! That's unbefuckinglievable!,,
A1013,R_QfBCX2t4Y9u4Ih3,(Free Choice),Drongo,Intellectually challenged,Why would I smart girl like you marry a drongo like him?,Forever,
A1014,R_riNvgsiCfbhfW6t,(Free Choice),Flat as a pancake/Flat as a tack,,,,
A1016,R_2wuI0YpbIyfpxGe,(Free Choice),Flash as a rat with a gold tooth,A showoff,,,
A1017,R_3RvChXurS7goYUt,(Free Choice),I hope your chooks turn into emus and kick your dunny down,it means I don't like you,as above,Australian literature,one of my favourites
A1018,R_1CBgNEi4dQFjDGH,(Free Choice),'ripper',Something or someone that is really good.,"The greyhound came from the back to beat them on the line, what a bloody little ripper it was.",Growing up and Aussie TV/Movie,
A1019,R_2BgLpcMGihjVG41,(Free Choice),Drop bears,Things that live in the bush that could hurt or scare you,,,
A1020,R_ZICYWNANFImq1vr,(Free Choice),chunder,wedgie (also vomit),Old mate grabbed me by the undies and chundered me,School in the 80s/90s,
A1021,R_Cf58aRCJJtV5yCJ,(Free Choice),...half a country cousin on the college gate.,"Half a dozen bottles of beer on the "" slate""",,In a Fitzroy bar in the early 1950's,
A1022,R_2DTXWVgmiYXbAUG,(Free Choice),We're not here to fuck spiders,"It's means we're not mucking around, but here to focus and do work","At the end of a lunch break ""Well, we're not hear to fuck spiders""",Working in theatre and rock and roll,It's awesome
A1023,R_cNEwpI7Uo2mWp7b,(Free Choice),Mad as a meat axe; mad as a cut snake; flat out like a lizard drinking; dumb as a door nail.,"First two, very angry; third, very thirsty; fourth, really stupid.",,"My uncles and grandfather, regularly.",
A1024,R_3IYSBStzfag6kYA,(Free Choice),all decked out like a pox doctor's clerk,Very smartly dressed,"You should have seen him at the races, all decked out like a pox doctor's clerk.",A favourite of my father's,
A1026,R_3LiE5dZkDkkQYWF,(Free Choice),Flat out like a lizard drinking,Bone idle/ doing absolutely nothing,He was working flat out like a lizard drinking,Forbes,
A1027,R_2zZl9Aex4dJDsic,(Free Choice),"U banger, u turn",Turn around,,,
A1028,R_6DJGHwgNz3pQtOh,(Free Choice),No wuckers,No fucking worries,All good,Friends north coast nsw,No
A1030,R_28MwXvA1wrKQnVo,(Free Choice),snakes,snakes hiss = piss,I've got to go for a snakes,I occasionally use it myself,no
A1033,R_3JjUUTHKzJCrvoO,(Free Choice),"Probably my favourite, 'May your chooks turn into emus and kick your dunny down'",Clear enough,A potent curse,Not all that often,
A1034,R_rqFytijTme4ht8l,(Free Choice),"Bonza, cobber",Bonza - good; cobber - mate,"Geez, you look bonza. You're a real cobber.",,
A1035,R_1d6a381S1gSZa8B,(Free Choice),Bonza,Great,That's absolutely bonza mate!,"No one I know uses it, but I'm trying my hardest to bring it back. I'm fighting a losing battle however.",
A1036,R_1dEyiIXbd5FOBgL,(Free Choice),cobber,a bloke or a mate,,,
A1038,R_2U5A6kNZQWde2bU,(Free Choice),fair dinkum,true,,,
A1040,R_Z7PxGurMQmvox69,(Free Choice),Too right.....,Absolutely,Too right It was a bloody good game of footy.....,General usage,
A1041,R_10O6X4g7mSYvmLi,(Free Choice),Clusterfuck,A situation so badly organised that everything has gone wrong,What a complete clusterfuck! Completely predictable with their incompetence.,About government departmental lack of organisation.,
A1042,R_7VDi8V9SUfQUXwB,(Free Choice),Ridgy didge,Being totally honest,It is absolutely ridgy didge that....,Discussing an observed and unusual behaviour of people in lockdown,
A1044,R_3lsRP5xEwIVTEaC,(Free Choice),Thousands of them. Just one for now. Show you what to do with the rough end of a pineapple,Threatening someone with the insertion of a pineapple in one's rectum,,,
A1046,R_9XlvgIRqNkL1Glb,(Free Choice),Old mate/Old love,"Could refer to a person, animal, inanimate object.",Old mate's going to go arse over if he has another beer.,More among younger (say Gen X to Millennial) people.,
A1047,R_Yc4XeiOPHmSC2jv,(Free Choice),As rough as a pair of hessian underpants,Used to refer to someone who is rough or crude,"I wouldn't go out with her, she's as rough as hessian underpants","in the 1950s and 60s, but heard it recently from someone in their late 60s.",
A1048,R_28O49MinuKCyM6o,(Free Choice),fair shake of the sauce bottle,be reasonable,"fair shake of the sauce bottle, our men and women are working hard to fix this issue as quickly as possible",Only when kevin rudd said it - i can't remember the context but it's the most australian thing i've ever heard,
A1049,R_vAMx5BGdx1qBXih,(Free Choice),"""flat out like a lizard drtinking""",someone laying down,He was flat out like a lizard drinking - flaked out on the ground.,often - comon,
A1050,R_1fZNjxpujJttnQq,(Free Choice),G'day,Hello,"G'day, mate.",Current - used by tourism industry.,
A1051,R_9sOWaHvt0DCBoC5,(Free Choice),bloody,"expletive adjective - good or bad situations, often humorously",It was the best bloody game I've ever seen,al my life,
A1052,R_3lG3N2UrWB8gLOE,(Free Choice),galah,clown or showoff,what a galah,socially when commenting on someones inappropiate behaviour,
A1053,R_UF2BHVoOEZGzdq9,(Free Choice),Strap me in,awesome,Strap me in is used to represent awe,frequently,Myff Warhurst used it on Triple J in the early 1990s
A1054,R_2RVwHuDk7FhvZVo,(Free Choice),"Oi, sanger, dunny, sickie, dag, sunnies, tinny, rellie, mozzie, pash, servo, sheila, bloke, true blue, not a full quid, she'll be right, bludger, aussie salute, smoko, have a captain cook, snag, crikey, put a sock in it, havd a captain cook, sandgroper, dag, arvo, aussie salute, bottlo, copper","Yell out to get someone's attention, sausage, ,",,,
A1055,R_1JOsiKAJnuEyXwn,(Free Choice),Tinker's cuss,Don't care,I don't give a tinker's cuss what you think.,All through my childhood,
A1058,R_3oZyA7n23yfgNen,(Free Choice),This arvo,Can we meet this arvo?,,,
A1061,R_8kQ4G9VkYvotwtP,(Free Choice),"""Heaps good""","This is a particularly South Australian phrase used to denote that something is really good (with the use of the term ""heaps"" somehow being endemic in SA but nowhere else in Australia)","Nah mate, don't listen to those Melbourne wankers - Adelaide is heaps good!","By every person under the age of 50 I've ever met in SA, not to mention on t-shirts and merchandise",
A1063,R_1hHnJrw6YYJaMgb,(Free Choice),As flash as a rat with a gold tooth,Over-dressed for the occasion.,,,
A1064,R_3KDQM0y7ktmccdX,(Free Choice),How's your father,looking at fruit or veg that is passed its used by date,when shopping with daughters I sometimes use this expression,my dad used to say it,
A1065,R_1feHEPJGKYbi36z,(Free Choice),There's lots of them!,,,,
A1066,R_27CgEcR66VrwoQm,(Free Choice),"bloke, joker, mate",a person - depends on context and tone,,,
A1068,R_UQmYmwObteL0opj,(Free Choice),Tip rat,A person who is a loser,,,
A1069,R_3mh2p9o8dlj9NEP,(Free Choice),Full as a tick,Had too much to drink (alcohol),He was as full as a tick when he crashed the car.,Friends and family.,It refers to a tick blood sucking as ticks keep sucking until they are full
A1070,R_2CqUwTcOyyDZayZ,(Free Choice),Come a gutsa,"Crash, usually in epic fashion","Nev tried to jump his bike over the hill, he came a gutsa instead",,
A1071,R_3MaGNJTJJhAgfWb,(Free Choice),"G'day, mate, bloke, fella, Sheila, cheers big ears, eshay, slob",Eshay is similar to bogan,,,
A1072,R_1JOwwJpWXGf5AFT,(Free Choice),Gallah Drongo,Some one who does';t measure up,,,
A1073,R_1EdlmQEU2FXy6FF,(Free Choice),Drongo,idiot,He's a real drongo.,No lately,no
A1074,R_24jepiXiHfRy9AG,(Free Choice),My word.,"Originally, my word is my bond. Now, mild surprise.",,"The first time I used it in New Zealand, my boss asked what part of Australia I came from, because the only people that said that were Aussies.",
A1075,R_vNfhhXWT7biceeR,(Free Choice),Ocker,Australian,He's so ocker,,
A1076,R_2CpKK7JWDxVz87b,(Free Choice),Let's hit the frog and toad,Let's get moving,,,
A1077,R_3Hk1bc9OCoRqVHa,(Free Choice),Scar non,What is going on?,Scar non mate,With friends,
A1079,R_2U63H7NBc8mmNQe,(Free Choice),"Yeah, nah",,,,
A1080,R_1M3QoJC6KBjslYP,(Free Choice),Flash as a rat with a gold tooth,showily dressed and devious,he looks.......in that paisley shirt,in 70s and 80s Tasmania,classist
A1081,R_232hpc93bPhB5fZ,(Free Choice),1.come the raw prawn: 2.stack on an act / carry on like a pork chop: 3.play up: 4. come off the grass: 5. flea in the ear - there must be many others,1.don't try to fool me / con me 2. have a tantrum 3. be unfaithful sexually4. stop day dreaming / wake up / pay attention;5. same as box ears,"1.Don't come the raw prawn with me mate! 2. He 'stacked on an act' / 'carried on like a pork chop' when I refused. 3.Hey babe, do you play up or what?; 4. For God's sake wake up to yourself and come of the grass.5. If you don't behave I'll give you a flea in your ear.","1. fairly common all my life. - 2, 3 less common these days. 4, 5 only 50's -60's - Sydney",'Flea in the ear' was an expression of my father's.
A1082,R_1hKbpa3zzo8hM6C,(Free Choice),Mate,"Denotatively, ""friend""; connotatively, a neutral or hostile placeholder name","""Hey *mate, * can you look where you're going next time? You almost hit me""",In virtually any conflict between Australian men over 35,
