participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A1878,R_XImzC1SB0EhtP8d,Very Bad,gross,,That new look is gross,,
A2303,R_24BpPRCvbyXohZR,Very Bad,shouse,,that is a shouse deal you got - you've been ripped off,,derived from shit - house
A2522,R_1kHuhj38opkIrYo,Very Bad,Crap,,This person is full of crap,"General conversation, family members",
A2729,R_1M4DHHUXYdvAuHW,Very Bad,Dog's balls,,That stands out like dog's balls.,Dance company rehearsals 1997-present,
A2271,R_1MJKgxW9ZPHHuKt,Very Bad,Stinker,,Stinker of a day,"Cant remember, often by many",
A2730,R_1dgdCbNpocyoST8,Very Bad,shocker,,i had a shocker of a day,every now and then,good expression
A2886,R_2ziRFLcNLY3RaRq,Very Bad,fucked,,That's fucked,Amongst peers,
A2464,R_3UGshHm0dMSV0U9,Very Bad,It's enough to tear your nightie,,,My dad used to say it,
A2606,R_3rHwlmsHCPhXr8A,Very Bad,Ratshit,,That used car I bought is ratshit,Mainly family but also at work,"Closely related to ""crap"""
A2120,R_24wtVZ7fT0xvExE,Very Bad,cactus,,I caught the coronavirus and now I'm cactus.,"All my life, everywhere.","It seems to specifically mean broken or dead rather than just bad, although being broken or dead is pretty bad."
A2731,R_3r0Tq8mfZ2BmHQC,Very Bad,shithouse,,I had a really shithouse day at work today.,,
A1879,R_2ri99o50wpDDFUc,Very Bad,bugger,,thats bugger all,when people are explaining something bad,
A2524,R_1CrMmgKWKhqDwRp,Very Bad,oxygen thief for a person. Crappy for a situation.,,He is hopeless nothing more than an oxygen thief. Found ourselves out of fuel a real crappy spot out there.,Usually when talking to people over 40,
A2375,R_3nf4nJTvcnt0h2V,Very Bad,bogart,,"oi, stop bogarting all the beer",by my barrel,it's sometimes said as humphrey... as in humphrey bogart
A2465,R_3khShJoFNv6dCyw,Very Bad,Crap,,That show was crap,"At shows, restaurants","Crap show, meal etc"
A2817,R_3oTsLFWEC2wmJMG,Very Bad,Dodge,,"If something was off or broken, or someone did the wrong thing by someone you could say it was ""a bit dodge""","In conversation about someone's behaviour, when I was a teenager.",No
A1880,R_3IY7NG2ObOk6wfy,Very Bad,Bloody hell,,Oh bloody hell,Watching footy or the news,
A2171,R_2aku0rGLdlKGXyc,Very Bad,Shithouse,,That song is shithouse.,"Mostly when growing up in Newcastle, but still hear it occasionally.",
A2549,R_sRQclyIvz3eqwNz,Very Bad,That's shithouse,,that's shithouse the way you were treated,,
A2172,R_1kUhkTrZ5J4yz5J,Very Bad,crook,,"That dog looks crook, ay.",all my life. all over Australia.,Also means sick
A2423,R_pmU1LiWUDV8Ltuh,Very Bad,shocker,,That bike is a shocker,,multi generational
A2304,R_1rB6znw4myNa3YD,Very Bad,piece of shit,,"(when it wouldn't start, ) that car's a piece of shit","Often. Around sporting groups-footballers, cricketers, cyclists, runners",piece of shit= something bad; dead shit = someone bad
A2669,R_3q81DkRh9p1VIQM,Very Bad,Pretty shit,,That's a pretty shit thing to happen,,
A2819,R_3FUw2Mwo4VzHeyQ,Very Bad,Shithouse,,That's shithouse,Tradies usually about something broken,
A2608,R_3lrzACWu9awsay6,Very Bad,Bummer,,I've had a bummer of a day. What a bummer.,"I still hear it in my community, and I use it occasionally.",
A2424,R_2TnG2lewWnTKrg9,Very Bad,munted,,that car is munted,lots of times,
A2146,R_2Qu55ya8SaoLeEo,Very Bad,Shithouse,,Your haircut looks shithouse,it's use is widespread and frequent. Was regarded as swearing but not so much these days,
A2466,R_3FP4ooi5EQelsRc,Very Bad,Crap,,This food is crap.,Growing up when I was young.,No
A2425,R_0Jl6fU92MJ9uS2t,Very Bad,Shithouse,,That car is shithouse,Among friends,
A1883,R_3hrTAZMAl2HBbXo,Very Bad,Up Shit Creek without a paddle.,,When your car has broken down.,It's implied in an Aami Insurance ad and used by older generation.,Not used often today.
A2212,R_3fjW6cMzx35G17p,Very Bad,Crappola,,That liver and bacon was really crappola,Any time Mum made it,
A2510,R_vBNsJd6XywiPD9v,Very Bad,Pretty crook = very bad,,Oh things are pretty crook in the house of parliament at the moment,oh frequently throughout my life,none come to mind
A2426,R_z0hH25MSVIqaXa9,Very Bad,"Get stuffed/fucked, etc.",,"Get stuffed/fucked, ya bastard!","Most male dominated workplaces, building sites, etc.",
A2427,R_pztzGoHIxW47AMV,Very Bad,Grose,,That meal we had was grose,As an answer to a question,No
A2194,R_3EikiWtBRnhcqNU,Very Bad,had the royal order,,"need to get a new car, this one's had the royal order",was used by quite a number of colleaugues during the 1970s,
A2468,R_A0Y4ZjnQqXb4eY1,Very Bad,Shithouse,,What a shithouse shot.,Tuesday night when I used it myself.,I should use it more often than I do.
A2230,R_1Facde1oFc4WbbV,Very Bad,Pretty crook,,Covid-19 has escaped the cities and is spreading to regional areas; the whole things pretty crook.,It feels like it's usually used out of a need to make light of a seriously bad situation,
A2893,R_3kAQK5s6Zgooc3j,Very Bad,Shockers,,That paint job is shockers,,
A2527,R_1ClMRhGQJZ4JsW9,Very Bad,Things are crook in Tallarook,,It's just a response to crook news,In my circle,No
A2470,R_42WkbICkGhwVylX,Very Bad,Shithouse,,,,
A2610,R_ujGiNIlobLchhJL,Very Bad,Cactus,,The car is cactus,,
A2550,R_1P0Ot9YG0eMx2i6,Very Bad,shithouse,,that is a shithouse plan,at a party,
A2428,R_R7YPLTLzYYipVSx,Very Bad,Cactus,,My car blew up. It's cactus.,Commonly used in general conversations.,
A2671,R_3kaGuFvVz6itS7e,Very Bad,stinker,,He had a stinker! (referring to Tom Hawkins' game last Saturday),during discussions of sports happenings,
A2528,R_1OTeppJvJlaQaVO,Very Bad,toal crap,,that (object) is total crap,still hear it where I live,crap was initially a swear word until it was used a lot more in this context
A2378,R_24pK7aJLpbBmFmK,Very Bad,That sucks,,Used if something bad happens to someone or yourself,In general conversation,
A2611,R_XY7REcrFDxaALW9,Very Bad,Shithouse,,I've got a shithouse hangover,Friends,
A2824,R_1r823XTXKK7ZHXC,Very Bad,Rat bag,,He turned out to be rat bag,In a conversation,You know straight away what this means
A2825,R_so4tefQ9qBWNGyl,Very Bad,"crap, cactus",,,,
A1886,R_3MKUHJd2R2Js3mW,Very Bad,gross,,his behaviour was gross,,
A2147,R_31phAoy01VLMQxY,Very Bad,Crappy or crap,,The footie match was crappy,Almost every day,
A2306,R_33r8RDa9WzlFhyE,Very Bad,cactus,,maaate shes cactus,the mines,
A2613,R_Wj0l9sYw1iKPWhz,Very Bad,The pits,,Bad/foul language is considered to be the pits,At the footy,No
A2471,R_1LvtuXr5N7ACSXc,Very Bad,Barry,,It was a right barry,Ubiquitous,
A1887,R_PMLf3WrhQgbUBe9,Very Bad,shithouse,,pay there was shithouse,,
A2379,R_p6u27QmMHLkuRa1,Very Bad,shithouse,,thats shithouse,being replaced by shitfull,
A2740,R_poO7Rdow1Gps7zH,Very Bad,Shithouse,,I've heard shitshow used as descriptor for the vaccine rollout,See above,Shit show seems like a corruption of shithouse
A2260,R_3hb8jyvXVqMjxi4,Very Bad,carked it,,looks like she's carked it,by me,
A2261,R_xyMxn1Sml2wCFsR,Very Bad,Cactus,,The clutch is cactus.,Mechanic workshop.,
A2231,R_3kv3S9KFIeWpMUK,Very Bad,Shithouse,,That schnitty was shithouse.,Can't recall,No
A2741,R_3KDXfAQtnrEeuMT,Very Bad,Upta,,That was upta sxxx,,
A2308,R_3Eg7a3mJYzuaExz,Very Bad,Bugger,,"Oh hell, that's a bugger.",,
A2614,R_3pll2JrCEMtknKs,Very Bad,That sucks,,That sucks that we're in lockdown again,Locally,
A2472,R_OvCg7gj6oyI0lvr,Very Bad,Shitshow,,That service was a shitshow,In a restaurant amongst staff discussing a bad service 2000s,Poorly organised or chaotic
A2672,R_3O3s8PWTZRpEikz,Very Bad,Shit,,Oh shit mate that's crap,Around. Dunno when,Nah
A2617,R_2qqT96QBfMeGuq6,Very Bad,Loser,,That guy was a loser,Everywhere,
A2618,R_2YyOlhmssBmx0ea,Very Bad,crook,,"crikey, I'm feeling crook today",often among friends and rellies,no
A2673,R_1onKpc2Yl0Otlao,Very Bad,pissweak,,The bloke's speech was pissweak.,,
A2232,R_3eeHpC9ncMUxW3h,Very Bad,Shithouse,,The restaurant was shithouse.,"Can't pinpoint it, but it's common in regional areas. Even in the city, everyone understands the meaning.",
A2309,R_5bRILTUoWRjGtOx,Very Bad,It stunk,,"That event was washed up, it stunk!",Friends,
A1888,R_2E6kAf9jV5JK7Qs,Very Bad,Gross,,"That's really gross, used when describing something disgusting","In everyday language in my family, across all generations, particularly generation below mine and teenagers",
A2174,R_0VBIfjjSFv8Jebn,Very Bad,Cactus,,The car is cactus,At work or socially when a project or activity fails or equip.ment breaks down,
A2619,R_11Z1ZYMW9MahoAX,Very Bad,shithouse,,This pizza tastes shithouse.,I probably heard this first in regional victoria in the early 80's,
A2530,R_2tna12AII1ym9bx,Very Bad,Schoka,,The team turned in a schoka last weekend,Around sporting clubs,Worse than the great victorian word: ordinary
A2743,R_2YWh9yy34CZ9Eet,Very Bad,Shit fight,,It was a complete shitful fight at work today,My hubby,
A2381,R_24eBL97x1tIUWYr,Very Bad,Rooted,,The engine is completely rooted,People I know say it on occasion,
A2274,R_2QuFSpSKHn1vYBD,Very Bad,shithouse,,"""I feel shithouse""",1980s NSW,
A2430,R_0P7lVZFE33NXVoB,Very Bad,"It's a shocker /it's shit fight/ its a shit show, when shit hits the fan - so many I can't choose my favourite",,when a project you are working on goes off the rails,"Home, office, parties, anywhere we people get together","Love them all, they all hit the mark."
A4413,R_dj5QeJ0IikHG4VP,Very Bad,Shithouse,,,Common,
A2827,R_NVdeOWZxWetu5y1,Very Bad,shithouse,,It was shithouse,probably since the 1980s. casual conversation when someone not happy about an item or event,
A2896,R_2EioijGQYjIFfQG,Very Bad,Dodgy,,That's pretty dodgy.,"Lots of times used by friends and myself. To describe a place that's not very nice, a shady person or something that doesn't work.",
A2620,R_2YhPbEuCkZ7csRC,Very Bad,A bummer,,That's a bummer,"When something bad happens, referring to bad luck",
A2310,R_vxgxWW4olfPfpAZ,Very Bad,Shithouse,,That meat pie was shithouse.,All over the place,
A2475,R_2XnypOe4t0gQiQX,Very Bad,Crook,,Things are really crook at the moment for Joe.,Often over the years in various conversations.,No
A2476,R_12DuCV00NM5x51z,Very Bad,Crap,,That show was crap,,
A2477,R_ugIw8MtxvyaF1FD,Very Bad,That's crap.,,What another lockdown. That's crap.,I've been known to say it myself even though I don't like it.,No
A2897,R_2ZITbTLkT0B5f5U,Very Bad,Shithouse,,The new car is shithouse,,
A4404,R_2dGEVHStNX9w9N3,Very Bad,Shithouse,,This tastes shithouse or we're (footy team) playing shithouse,"Everyday, anywhere!",It's a ripper of a term!
A2383,R_3OkRlCvzL7R3rOv,Very Bad,Up shit's creek,,,,
A2148,R_ZsYTiMqlxn73XdD,Very Bad,A shocker,,"That show was a shocker, she is a shocker, the dinner was a shocker…","When I was younger, at work, and with friends still hear it",It's not shocking lol
A2312,R_3g0G82JnfZjwz78,Very Bad,Dogs breakfast,,That job was a dogs breakfast,Around family,No
A2898,R_2dDS6DWrmnpb8Fj,Very Bad,Stuffed,,The engine is stuffed,,
A2478,R_12KlvDoklv4GM3z,Very Bad,piss poor,,that's a piss poor sanga,,
A2828,R_ugCuqi6tVt6ffd7,Very Bad,crap.,,Don't give me that load of crap.,Generally used by males speaking to one another. Have heard this commonly over many years,"Is something is of very bad quality it is ""crappy"""
A2479,R_DDmKRGDoZ3LSYmd,Very Bad,Shocker,,What a shocker!,"Possibly Aussie rules tv commentary (""Shocker of a kick"", eg).",
A2551,R_3D8gWfTnC5gMX3J,Very Bad,Bit ordinary,,This survey is a bit ordinary,Dunno,
A2118,R_3oHqeHRbmML76xT,Very Bad,Fucked,,Has multiple uses in multiple contexts,Often from a young age until recently. Still used today,
A2481,R_1QuXoENgZzvgNeq,Very Bad,Feral,,The party turned really feral,,
A2313,R_2xy4TqfThAX22gs,Very Bad,Ratbag,,"What are you doing, you ratbag",In Adelaide in 2017,
A2624,R_324Nf4OUzcpdM2v,Very Bad,Shit house,,That's shit house,Every day conversation,
A2625,R_8dEZ16DaUwTWH8R,Very Bad,Crap,,Can be used as a descriptor or to call out bullshit,All the time by my generation,
A2483,R_21bv5Yc1iyPIl4x,Very Bad,Shite,,That's real shite that that happened,"Everyday, for people that don't want to swear",
A2386,R_2VyfXYBwd6P7eoa,Very Bad,shithouse,,covid lockdowns are shithouse,in conversation,
A2553,R_3HZwtWWmw4gqG1S,Very Bad,Shithouse,,That's bloody shithouse,In conversation,
A2829,R_3meGWSZ1V2qau4V,Very Bad,A dud,,"My car is a dud, the party was a dud",Friends and family in Canberra and Sydney,
A2554,R_2TFzfUvG4qhFoIH,Very Bad,crap,,The weather is crap today. Or crap weather,amongst friends,
A2484,R_1GrTTyUa1VPDIvD,Very Bad,sh*thouse,,That is really sh*thouse,Socially,
A1890,R_27B94mZ4unwqjk1,Very Bad,Not good,,That meal was not good,Nowhere,No
A2135,R_AgMVTxjh9w5z4id,Very Bad,Really off,,Jeez that's really off!,In 1970's when firends decribing rancid meat (when camping) or describing what someone had done.,
A1891,R_3PBiW16YkDmkKxB,Very Bad,carked it,,,,
A2627,R_2tmtSKX1kNCErjc,Very Bad,"It's a cousin of wallaby Ted, Roo Ted meaning stuffed or broken",,"The car won't start, it's a cousin of wallaby Ted (roo Ted)",Growing up,
A1893,R_cu205K7ijfCjFh7,Very Bad,Well I'll be damned,,Well I'll be damned you actually did it,Movies,
A1899,R_3Pv4IUiRTNpEfbj,Very Bad,sh*t,,Person 1: The toilet blew up! Person 2: Well that's sh*t!!!,"Everywhere, often",It is rude
A1904,R_2YlAPADnLCgxMrP,Very Bad,bugger,,bugger off would you,"when someone/thing was annoying you, or sometimes used instead of the f word","it can also be said like ""sam, stop bugging your sister."""
A1905,R_30iehHdMmQZ06nw,Very Bad,terrific,,It was terrific how much sludge was in the grease trap.,In Brisbane 1950s.,My father used it in this sense.
A2487,R_2tLFWJXOVkmWXn6,Very Bad,shithouse,,That's a shithouse car,forever,Typically scatalogical humour
A1906,R_31MLlaVPbtrwgYD,Very Bad,dogs breakfast,,that sandwhich looks like dogs breakfast,family,
A2903,R_26m6tFkFiYaISfT,Very Bad,Stinker,,,,
A2628,R_2vZGjHXh021OwY4,Very Bad,Grungy,,Grungy clothes,,
A2390,R_3KSY0PUDnQaTme5,Very Bad,cactus,,Thats cactus fuctus mate,at work or with mates,
A2830,R_50B4DPaHiHTNzKV,Very Bad,Shithouse,,This is a shithouse venue,,
A2391,R_30r5T7z1z1OvdAZ,Very Bad,shithouse,,"I got yelled at by my parents for my report card, it was shithouse",peers complaining to each other,
A2751,R_1Ebp4heLgupzyoP,Very Bad,Gross,,That sludge is gross,General conversation,Don't think it is Australian
A2904,R_xsi1dtRQ50DZj1v,Very Bad,Derro,,Oh that house is so derro,When insulting something's quality or someones upbringing,
A2151,R_1N3PLzI2X9WfJcl,Very Bad,Shithouse - feel like shit,,expressed as shorthand for a state of feeling,,
A1907,R_1Q3GuHFIUBBZnkP,Very Bad,Grouse?,,That's grouse. (In response to something distasteful).,Growing up - amongst peers. Occasionally on TV (but not for some time).,Not sure it's specifically Australian.
A2246,R_3jeZtIS44NTYAR6,Very Bad,that's a bit rough,,"Oh I'm sorry to hear that you lost your job, that's a bit rough","In Shep, amongst my old school friends etc","it's seen as very bad, but downplays how bad it is.."
A2752,R_1cS6V9bXAXbvXkU,Very Bad,buggar,,a single word response to bad news,In response to bad news,
A1908,R_z8qQ8AOplPHYmNb,Very Bad,On the nose,,That sory,That story is a bit on the nose,
A2199,R_syRdaP09MEYex8J,Very Bad,Down the dunny,,The computer crashed and 3 hours work went down the dunny,Work,
A2629,R_3QPIhiDhAJ4JmEJ,Very Bad,Balls up,,It was a balls up,Often - including in work contexts,
A2392,R_277DmNOsE2i2Q2j,Very Bad,Shithouse,,"Mate, this curry is shithouse",Definitely in the last 5-10 years,
A2233,R_3Euxu4IjTGL3lyp,Very Bad,Stinker,,He is a stinker of a player - he drops the ball all the time,"Frequently, in a variety of contexts",
A2905,R_2EuUKNXesN8QETX,Very Bad,Balls up,,"This trip was going well intil we went this way, now everything's balls up","Over decades in many social settings, more from males",
A1909,R_ONiLJDZyRPt8oj7,Very Bad,bummer,,What a bummer! You lost your wallet.,general use,
A1910,R_4UyUo2wM5IBspsl,Very Bad,Made in Hong Kong,,,As a child in the 1960s by a variety of people of various ages.,Bad with respect to quality of a product.
A2754,R_2DMnHT5T1sWcd8f,Very Bad,shithoes,,,,
A2679,R_1IYt9Mf89Mc2l1o,Very Bad,Catcus,,The cars cactus,,
A2632,R_1ooTl4zXUSXxS7j,Very Bad,shocker,,The car accident was a shocker,Probably in the 1980s,No
A2531,R_1P6kvri7LNYTcBP,Very Bad,Dodgy,,He turned out to be very dodgy,,
A2489,R_1kOF0uFBuXuezrW,Very Bad,Shithouse,,The weather is shithouse,"All the time! About the weather, or a team's performance",
A2200,R_2e2QKgx8ux3IGEz,Very Bad,"rooted, cooked, festy",,Your car is cooked. That smells festy. Your bike is rooted.,In conversation with friends.,My first car was a Ford Festiva and we called it Festy for short.
A2213,R_2YhzTkkShyzG8xg,Very Bad,Spewin',,"Mate, you'd be spewin'",General conversations about,
A2152,R_1ez4VjRPcFNnZLN,Very Bad,Bodge,,,,
A2314,R_2ZP5V2G3XdDrPSe,Very Bad,Shit,,That mazda is a piece of shit.,"Friends, family, work. Usually referring to an object.","Shit is a versatile word. It can mean good, bad, mean, the best."
A2315,R_RFtqcZa0GcXInIt,Very Bad,Shittin disasters,,,,
A2756,R_1F9Drs30FmE6weM,Very Bad,Crappy,,I had a really crappy day today.,,
A2431,R_3CDkh4fgV3nFVRi,Very Bad,Cracked the shits,,"She's had enough, she's cracked the shits.",Na,Na
A2394,R_RPryji088oGC5EZ,Very Bad,"Up shit creek (without a paddle), in hot water / shitfuckery",,S/he is up shit creek/ in hot water / what shitfuckery is s/he in?,"When hearing about someone having something bad happen to them, or in trouble",
A2909,R_27lMbmcl1QvNA2o,Very Bad,Fucked,,That's completely fucked,"When something has gone horribly wrong, or someone has done something terrible",
A1912,R_2962341SIJYEfZY,Very Bad,Shocker,,That player had a shocker,At the footy,
A1913,R_3s5l9f7r3GHEZ1h,Very Bad,Shithouse,,That behaviour was really shithouse,"Social conversations, informal chats with colleagues or staff",
A2136,R_3g4TDu1O1cRWrG4,Very Bad,Bloody shocker,,What a bloody shocker of a game,At sport,
A2491,R_3jTnJUGuFPwKx5l,Very Bad,Shithouse,,"That's bloody shithouse - bad, unfortunate, terrible","All over, working class",It separates those who see expletives as offensive and those that see them as language
A2633,R_1gzGAOBFs5AXWA5,Very Bad,Shocker,,That's a shocker goal.,My mother watching the football,
A2492,R_2Y9WdHhJQuxAq3a,Very Bad,Shithouse,,That's Shithouse mate,Everyday all my life,It too is Grouse
A2757,R_3HqA0dEpFFjK1jN,Very Bad,dog,,I've had a dog of a day,I think it's fairly widely known and used? Don't even know if it's Australian.,
A2758,R_3HppIEz9y8JYMUV,Very Bad,slack,,,,
A1914,R_3P7iUXacKurrlc8,Very Bad,Dodgy,,That is a dodgy repair,General,
A2432,R_2fwafRILJXqCqcv,Very Bad,Crappy,,Your workmanship is crappy,1970's. At a building site,No
A2759,R_UmEwAtDSblPJjtT,Very Bad,"shit, shithouse",,That's shithouse,,
A2760,R_3329q5h8aT7XZ2Y,Very Bad,Shocker,,What a shocker,I currently use it,
A2263,R_3qJvzrsKBhaNCdE,Very Bad,Ratshit,,"Geez, that's ratshit",When something bad has happened,
A2634,R_1LOrTIU6hXkoYJ9,Very Bad,shithouse,,that's shithouse,"many places, mostly at pubs",
A2911,R_27J4i2IfdwyFdNp,Very Bad,Bugger,,"Oh bugger, I lost the keys",My older daughter calls her brother a bugger,
A2635,R_WpV0TPrg1Fdwam5,Very Bad,Rooted,,The system's rooted,At school,No
A1917,R_30u9n4v1TNaC91Q,Very Bad,festy,,The bin needs emptying as it's really festy.,unsure,
A2912,R_rcnGRl5u6ZDdcyt,Very Bad,Rank,,That's rank as man.,"Current day, western suburbs",
A2636,R_22Adgp56qPn2PE9,Very Bad,cactus,,the engine is cactus,by all sorts and ages of people,
A2762,R_3dQYTteRmb7jO2w,Very Bad,Buckley's,,You've got Buckley's choice of that happeo,Can't remember,
A2493,R_3gbQKnXiveqZdv3,Very Bad,crook,,"Jeez mate, that was a bit crook",Everywhere,
A2494,R_2TuerBQmNCtW8BB,Very Bad,that's shithouse,,,,
A2764,R_1dstwIImbDrzevK,Very Bad,Shithouse,,That test was shithouse. We never covered that in class.,Literally everywhere and anytime.,
A2637,R_24xhfzdmJS2kTxz,Very Bad,cactus,,the mower is cactus,,
A2316,R_oYPXQuIYGtl4loZ,Very Bad,Shit arse,,I had a shit arse day.,At the end of any day spent in lockdown,
A1919,R_1IvbXmX1wT7fdLq,Very Bad,Devo,,I'm devo,Someone expressing being upset,
A2533,R_O0ZO3kl2lWRCzfz,Very Bad,Shocker,,She had a shocker of a cold,My home,Use this a lot
A1920,R_3HHrcaqh0S4n273,Very Bad,gross,,"seeing a fly blown sheep would invoke the expression 'Gross""",I still use this word when expressing extreme disgust at something I seer,
A2177,R_2q2vSD6PvXwUdhf,Very Bad,Shithouse,,That restaurant was shithouse,,
A2496,R_3dKCXOBtRJMtQut,Very Bad,ratshit,,That's a bloody ratshit haircut.,"student newsletters, family",The newsletter at Latrobe U was called The Ratsheet by Union manager Bruce Sims
A2275,R_3ekMo9fpMrbuX5s,Very Bad,Shithouse,,That's shithouse,,
A2178,R_2sbgBrOX1fq6eay,Very Bad,"fucked, shithouse",,"Inter-changeable - that's fucked, shithouse job",conversations & social media,
A1921,R_1NyaBIfHRM2QUaT,Very Bad,Fucked,,Shits fucked,,
A2766,R_Wk5JWLfVh7v1JsJ,Very Bad,Shithouse,,"That's shithouse, mate.",,
A2264,R_1kGKgiiBccQeqKK,Very Bad,Bugger,,"Oh bugger, the computer crapped itself!",,
A2398,R_SHqt4mC4u8RuAgx,Very Bad,Bazza (as in Shocker Barry Crocker),,"""We had a bazza of a match.""",Around. I use it myself.,
A2235,R_1hQBUra6CraJ7u3,Very Bad,stinker,,That's a stinker of a car,,
A1923,R_Wq84bunUZ3q8KD7,Very Bad,crook,,excuse for a hangover,he was too crook to go to work on monday,
A1924,R_1j8oVmo8IlDPxz9,Very Bad,Crappy,,He has a crappy car.,,
A1925,R_p5AzBx6V7uLLT6F,Very Bad,Shit,,This bar looks like shirt.,The Newcastle Pub in Leederville,
A2639,R_25vJDRl6gqN6GfA,Very Bad,Bugger,,"When you realise you have forgotten to get an essential ingredient from the shop, you exclaim ""bugger""",Use it frequently depending on how many cock ups I do in a day.,
A2202,R_1KrmXgpIrs6HzSK,Very Bad,Pox,,That party was pox,"About an action, person event not being fun or good",
A2497,R_2VCiffBO9JScuUj,Very Bad,Shocker,,"It was shocker of a match, we lost by 48 points.",It's used fairly commonly.,
A2836,R_2aLTm5IegASuxZu,Very Bad,Shithouse,,It was shithouse,Often but I think exclusively by men.,It's less common than it was
A2640,R_3RgU3VxetsyBJ2C,Very Bad,shocker,,He played a shocker yesterday and lost.,"Common, even in the press. Among friends in general discussion",
A2682,R_UZ0AI4f0p3wn1SN,Very Bad,Catcus,,It's cactus,,
A2768,R_2Vpyo4a8ZuZjEBr,Very Bad,Shocker,,She had a shocker of a day at work,"All the time, work & home",No
A2399,R_p4pdHbJTcmoLCNP,Very Bad,routed,,it's routed mate,mechanics,
A2121,R_3m50G6IyC4AJkwC,Very Bad,shithouse,,That politician is shithouse,occasionally by male friends,I hate it but there are even worse words
A1926,R_2BbTBH4Twn0e2fH,Very Bad,Shocker,,That storm was an absolute shocker,Commonly used by friends and family,
A2400,R_1H1SRf64aVoLbA4,Very Bad,Shithouse,,This lockdown situation is pretty shithouse,"At work, with family, with friends",
A2838,R_1l3KcQAzHyUWLwj,Very Bad,shocker,,It's a shocker,Often,Means shocking but only used for something bad
A2556,R_4MeRzWy8ejkOduF,Very Bad,Shithouse,,atharvs music sounded shithouse,"Outside of formal occasions, or when Dad looks at my grades.",no
A2769,R_2Y56QE1cJ8jGkCf,Very Bad,Devo,,Thats devo about shiela,When something goes wrong,
A2179,R_00zCFImEieqVlPH,Very Bad,shithouse,,that's bloody shithouse mate,pilbara pub scene 1980s-1990s,no
A1927,R_2rHCaO9NrjHZ4Sg,Very Bad,Shit house,,"""That's shit house""",Commonly used by myself and others. Used in many situations to show something as negative,
A2641,R_2U4alUm8p22DQa2,Very Bad,Crikey,,"""The Toilet just blew up"", ""Crikey""",When something bad happens,Nope
A2401,R_YVwrnShZ5DHTvBD,Very Bad,shitty,,,,
A1930,R_30riZnBSaeH8LMD,Very Bad,Sucks,,that really sucks,"often - for example, the Covid travel restrictions meaning having to cancel a holiday (again)",
A2498,R_3jT1Oi9uKFgkbNi,Very Bad,doozy,,thats a doozy,my dad says it alot,no
A2203,R_1eUZcQ5hXp7BZ18,Very Bad,shit,,ah thats shit,every day,no
A2216,R_3EbR88BzNpV1ytu,Very Bad,fucked,,'thats fucked',everywhere,no
A2330,R_33fKvM7DGztLCT2,Very Bad,fucked,,your fucked,everywhere,not directly Australian
A2276,R_2R2grMWrsE88vWV,Very Bad,bugger,,Bugger!,grandpa,it is an exclamative you say when something bad happens
A2204,R_AKBCL7w2mCQN2c9,Very Bad,thats fucked,,mate thats fucked,everywhere,no
A2206,R_3FKzUBdibmo36DZ,Very Bad,Shocker,,What a shocker!,When you have a really bad day.,Derived from shocking.
A2247,R_9uUHUql9e1VTDtn,Very Bad,Thats fucked,,fucked,Friends and family,no
A1931,R_27etLEWx0pkhqwN,Very Bad,shit house,,I've had a shit house day - everything has gone wrong.,More likely to be 1980s or after. Swearing became more relaxed in public.,
A2217,R_6D9wF868MxQcFJD,Very Bad,crook,,gees that's real crook,plead old age,not a thing crook is crook
A2277,R_2wuYcx6VtI48Rmp,Very Bad,what a Barry Crocker,,That's a Barry Crocker,My father (again),
A1932,R_1KkC9C6qMosem9D,Very Bad,Shithouse,,Feeling shithouse,,
A1933,R_1MYgXVuZQeeo5En,Very Bad,Mongrel,,That's a mongrel act,In my childhood,
A1934,R_1Eb6o8b2DN8MMnQ,Very Bad,Buggered,,seriously not right /unfixable,Anything not working right,Ranges from political speak to motors
A2499,R_Ycebipt5lGrxsIN,Very Bad,doozy,,ohh thats a doozy,when someone tell someone bad news,no
A1935,R_20Sce0Wnud42Wgx,Very Bad,shouse,,"3AW morning segment ""Shouse or grouse""","Every morning, there are people ringing 3AW, venting that something is shouse",
A1936,R_2EodOlyZaThiGvi,Very Bad,rough,,'I'm feeling rough' or 'that guy/girl is rough',Mean girls at school,
A2138,R_CdnIfAondEGuw25,Very Bad,Full fucked mate,,That looks full fucked mate,on the daily bruvva,not really
A2403,R_1liuXT4S6TE2um0,Very Bad,Shit house,,"That's bloody shit house, that is mate.",Mostly by men!,It's spoken as if one word
A2774,R_wSImavyQYxxRwaZ,Very Bad,shit,,That drive was shit,"friends, family etc.",
A2207,R_2wdwvEr6dPdxuPE,Very Bad,Shit house,,Lockdown is shithouse.,All over Australia all my life.,Often shortened to shouse in polite company.
A2265,R_V3dDdMYu8b934yd,Very Bad,Bugger,,"""You little bugger""",When someone does something bad it is a response.,
A2512,R_DuFF8M6Zd6fcNl7,Very Bad,it's fuckn rooted.  up shit creek in a barbed wire canoe,,,Tasmania in my teens,
A1944,R_3PT5KSS4kP5InWu,Very Bad,seriously average,,The service was seriously average,All over Australia,
A1945,R_ebOEXTz15orMpS9,Very Bad,the pits,,"oh, that was the pits",too numerous,not sure if it is uniquely Australian
