participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0523,R_WvBSiP6QRHPybhD,Attractive Female,Spunk,,She's a bit of a spunk that one,Cronulla 1970s,It's gender neutral
A0524,R_1jSTwsLTPn1dWCb,Attractive Female,shiela,,wow look at that shiela,when i was a child,
A0526,R_1UlFCeKiyxIAB3z,Attractive Female,Glama,,She's a Glama,1980's,
A0527,R_3GD47GhvGj4gXz6,Attractive Female,She is easy on the eyes,,She is easy on the eyes,In general male conversation,
A0528,R_3DbSFBUOBtI1Xdf,Attractive Female,looker,,She's a real looker,Everywhere,
A0529,R_3Pzd9mvxIps8dRA,Attractive Female,Stunner,,'She's a stunner!',Just around the place during my lifetime,
A0531,R_1QMW4Q6tA4FO4KI,Attractive Female,A bit of all right.,,,,
A0535,R_5dr1TrKLYOpgDex,Attractive Female,who- previous response,,,,
A0536,R_10wORkerGSt1MOp,Attractive Female,good looker,,She's a good looker.,Many times over the years,
A0537,R_3nw9NxDLbX9h0E2,Attractive Female,looker,,describing a Miss Australia some years ago,at a ball,People find it hard to describe beauty - too revealing perhaps
A0538,R_3PBjtjabKqtbD2p,Attractive Female,Stunner,,She's a stunner,,
A0539,R_2sRo2vOhn401jwN,Attractive Female,"Slashing or more likely, slashin'.",,His girlfriend is as slashin' good-looker.,Very rarely now; slashing/slashin' has slipped into disuse.,I think this might have been more commonly used in the eastern states.
A0540,R_2c6JKy7zhniek7p,Attractive Female,Good sort,,She's a good sort,Older men discussing females,
A0542,R_9HXk7GpXVo6KNgt,Attractive Female,Spunky,,She is really spunky,in 1970's,
A0544,R_1GyxBLqZiWc2V2c,Attractive Female,sheila,,Take a look at that sheila!,older generations,not used as much these days
A0545,R_1OPGtApOGYXQhSh,Attractive Female,Stunner,,She's a stunner.,,
A0548,R_1oIjESLljr9vneN,Attractive Female,Good lookin' Sheila,,Some good lookin' Sheila's there mate,Dad and my uncles at parties.,
A0549,R_6D7jtYQhfzJEbEB,Attractive Female,good looking,,Who's the good looking shiela I saw you with?,Pretty much all my life. Australia wide.,
A0552,R_r8Br5WvHb7luZnH,Attractive Female,Hot shiela,,The one in the red top is a hot shiela,Not so much these days,
A0553,R_2TvIjwK6hPJKFpb,Attractive Female,top shelia,,She's a top shelia,conversation with older person,This expression feels somewhat offensive and sexist by today's standards
A0554,R_1OVyecCttlgDoJ1,Attractive Female,Mint,,She's absolutely mint,Growing up,No
A0555,R_3dTlwE19juQhFn3,Attractive Female,good sort,,,,
A0556,R_31nhXsDMCKxpmLP,Attractive Female,thats a bit of alright,,"gee look at her, shes a bit of alright",school,
A0557,R_1jx2LTLnMVNrXdW,Attractive Female,Good sort,,What's he doing with that good sort?,Amongst friends,
A0558,R_3KH3TF2byRXKTf0,Attractive Female,"top sheila, bonza bird",,,,
A0562,R_2q3k0S5zgcUy0J2,Attractive Female,Good sort,,She's a good sort,this is an older expression mostly used in older Australian movies,Glad it is used less these days
A0566,R_3MtW7S6tfm7r7WN,Attractive Female,A fine looking sheila,,She's a fine looking Sheila.,In conversation- by younger men,Sheila has been used in many ways I first heard it as a child.
A0567,R_1FIB9nogltVwBgU,Attractive Female,Babe,,She's a babe mate.,since I was a kid,"not sure, this might be a septic tank expression???"
A0568,R_2vZZCNG1qxhQJyo,Attractive Female,looker,,,,
A0570,R_3n9lT4mEPFfsQy7,Attractive Female,stunner,,She's a stunner,commonly used,
A0573,R_3MGrSHf97IUHBKz,Attractive Female,babe,,She's a babe,When boys are discussing a girl's attractiveness,Bit sexist
A0574,R_2pMoCxMfGsRlSz7,Attractive Female,She's a good looking bird,,As above,???,
A0575,R_2zvFfF335JBFDB1,Attractive Female,A looker,,She's a lookker,Older family and friends,
A0576,R_SPCDRXmWN6czlkt,Attractive Female,babe,,,not recently,from my younger days
A0578,R_21GuyLZ8fZbc1al,Attractive Female,Hottie,,See previous answer.,,
A0581,R_3iCgSqyGkzAxx6R,Attractive Female,Good sort,,She's a good sort,My father used to say it. He died last year,
A0583,R_xeVNsWxBd379RJL,Attractive Female,spunk,,,,
A0584,R_OD0RwcgNUR56rBf,Attractive Female,Babe,,She's a babe.,"Recently, at work.",
A0587,R_21ErQHoCtOmn2SN,Attractive Female,Spunky,,Your a real spunky lookin sheila.,Over the years many times around men.,Doesn't seem to be said much today.
A0588,R_3ptpA3HwRfYhBar,Attractive Female,Doll,,,,
A0590,R_2WAc5JhxdJm5Kiu,Attractive Female,sheila,,,maybe showing my age with this word.,
A0596,R_brBDBzXFJFXCgxj,Attractive Female,she's a roller,,a roll in the hay - dreams of having sex with her -,normally at a pub & often at the races - after hours of boozing & leering by said leerer's,it is so pathetic -
A0598,R_1CHg3qdFpHbiDP3,Attractive Female,Ripper looking shelia,,,,
A0599,R_2AZNYDaw1kV4NUu,Attractive Female,Good sort (as previous),,,,
A0600,R_2B8rIS4lIXMUqQp,Attractive Female,hot chick,,The weather girl is a hot chick,watching TV,no
A0602,R_2y9NF5FoEvHyKLa,Attractive Female,Stunner,,She's a stunner,To describe a girl at the bar,
A0603,R_u9yB8GnhDHpAELv,Attractive Female,Bonza Sheila,,Have a look at her she's a bonza sheila,I was stretching with this one I've never used it,I think sheila is dying out and I hope it is
A0604,R_Z1TVa5bzR8YePiV,Attractive Female,Corker/Keeper,,She's a corker,,
A0605,R_2EGnXWKwYUAGKlm,Attractive Female,Legs up to her neck.,,She has:,"Last weekend, Lake Macquarie.",Not used in female company.
A0606,R_2tmsM6kav4VnxH8,Attractive Female,"""a real looker""",,"Did you see the sheila behind the bar, she's a real looker"".",General conversations with mates.,No
A0609,R_pSD1Net1TmSRQXv,Attractive Female,See previous,,,,
A0610,R_2PiM2coV218mjvA,Attractive Female,Yes but often derogatory,,,,
A0617,R_3qjHUtGYza3qXFG,Attractive Female,Stunna,,She's a stunna,90s and Still used now,
A0618,R_1dyILDg8YWJAPLl,Attractive Female,Stunner,,,,More adult than spunk
A0620,R_Zw76Q7H1o0ZgDgB,Attractive Female,A looker,,Wow she's a looker!,"Dad, older people",
A0622,R_2V3K0ZF1UGrdgsi,Attractive Female,real looker,,Your a real looker,By both me and my friends when when talking about a good looking sheila,
A0624,R_2CPnMxUDWBYnYfZ,Attractive Female,Nice looking bird,,She's a nice looking bird,,
A0625,R_uwROaCMTo1mlSqR,Attractive Female,hottie,,She's a hottie,conversation,It's used for men too these days.
A0626,R_RQ7XE0ChE8rzalr,Attractive Female,fox,,she's a fox,"as a teenager, the boys would use this to describe an attractive girl",
A0628,R_8uY0xJ7Co05Jcm5,Attractive Female,Stunner,,She is a stunner.,In general conversation.,
A0629,R_elmaEuVnhJexlBL,Attractive Female,horn bag,,,,not used personally except as a joke
A0632,R_3fCyenDBn2Oz6mK,Attractive Female,doll,,She's a real doll,"50s and 60s, ubiquitous","probably of American origin, now only used by older people (i.e. 60+)"
A0636,R_3ffoq3Y7mozyw7e,Attractive Female,See previous question,,,,
A0638,R_29vr21MoZjpboiF,Attractive Female,Looker,,as before,,
A0639,R_23ZUNIDhGNYfDCC,Attractive Female,Smokin hot,,Look at her she's smokin hot,Constantly,
A0640,R_2S0kzGO5Vpo8sSl,Attractive Female,stunning sheila,,"""Strewth she is a stunning sheila"" Referring to a new girl in the office at the mine",West coast of Tasmania in 1966,no
A0641,R_1ln9nHTU1RveiDz,Attractive Female,bonzer sheila,,(name) is a bonzer sheila. Used for general affabilitycoupled with nice appearance,1950s Geelong even then used with special affection as if mining the past for something apt,
A0642,R_31zPRlmYRQ6Aa5I,Attractive Female,Hottie,,She's a hottie,Friends and family regularly,Blokes love saying it
A0644,R_bpATbVMVjXUJjpv,Attractive Female,Stunner,,Kate is a stunner,Often,
A0647,R_10JI2K0RTRoyLg7,Attractive Female,Looker,,She's a bit of a looker,"Over many years, surprisingly in mainly male company.",Probably fading from use
A0650,R_OwHwzkPyBHuIAiB,Attractive Female,Hot,,Sams new girlfriend is really hot,,
A0655,R_8JrgmnLOZGtZXj3,Attractive Female,same as last response,,,,
A0657,R_rlhDW3chGXbfcml,Attractive Female,Good looking shella.,,,,
A0661,R_1pERxjsLWaX8YPo,Attractive Female,Beaut shiela,,,,
A0662,R_ZsIQdwqj9qf7Brr,Attractive Female,hot,,jeez mate the new girls pretty hot,nomally with mates or venues where people talk freely,hot refers to looks where as 'good sort' or 'top sort' is for someone who is above the rest and not just for looks but attiude and helpfulness etc
A0663,R_2aQQnIlkddzfq5f,Attractive Female,Hot,,She looked hot in those jeans,Everyday usage,
A0666,R_b2UOs0IMcgLHMJP,Attractive Female,She's a ten,,What's she look like? She's a ten mate,"Haven't heard it much lately, and it's not one I use.",No
A0667,R_1f8WvHe2nBSscS9,Attractive Female,Babe?,,She's a babe.,,
A0670,R_1rxAlF2UQY6fsEH,Attractive Female,A looker,,She's a looker,From 1970s eastern aust,
A0673,R_3KuvRIsGAwTVbn3,Attractive Female,Spunk,,,Heard it a lot in the 1980s,"I prefer to use it about a male. Think ""fit"" from England more common for female now"
A0674,R_OHAQCArNTOYe0O5,Attractive Female,Stunner or knockout,,She's a knockout (beautiful),"At home, with friends",Linked to sport again
A0677,R_3oSivHmyLMJ4wfW,Attractive Female,Sex on a stick,,Especially a sexy female in a bikini or skimpy clothes,Outdoors or in a pub.,No
A0679,R_SUYWdBsXHsDRrXP,Attractive Female,Horn Bag,,She is a grouse hornbag,Cath and Kim,
A0680,R_2tySviJnJ4hzNLj,Attractive Female,Hottie,,Jees! D'ja see the little hottie checking you out?,"Quite common, much more so than it's use for both sexes.",
A0683,R_6QkhKKaP71kqsXD,Attractive Female,Stunner,,She's a stunner,Mostly by young males perving at the beach or in social settings,
A0684,R_1g88tYBxPppU3FI,Attractive Female,Sort,,She is a great sort,As a child in various situations. Conversation with older people,Not currently common used
A0685,R_1hAOjIjduapJjd6,Attractive Female,Milf,,I like to do that milf,Conversation recently,No
A0686,R_2DLUfPadTck86BL,Attractive Female,Looker?,,,Pub,
A0689,R_2s6eCKvxNxeLJgD,Attractive Female,Bit of all right,,She's a bit of all right!,Not recently. Common 50 years ago.,
A0690,R_3ELkXeWtY2ugpDs,Attractive Female,drop dead gorgeous,,she is drop dead gorgeous,recently when commentling about celebrities or other attractive women,
A0692,R_2Scc5YRrvCP8OLO,Attractive Female,good looker,,"What a fugure, she's a really good looker.",currently in Melbourne,
A0694,R_0p20oCj2f0NfxHH,Attractive Female,Beauty,,"That sheila, she's a beauty","Growing up, in general conversation",Glad its not used much any more
A0697,R_DNLOCVaiFGB7Ye5,Attractive Female,good sort,,she is a pretty good sort,,
A0705,R_1OiVoMzuMr4AGH2,Attractive Female,"A stunner, hot chickybabe",,,,
A0708,R_26nmtfZsXDlGBtg,Attractive Female,chicky babe,,,conversation,
A0711,R_2P6exrffgQ1hQMC,Attractive Female,Out of 10 I'd give her one,,,,
A0712,R_1ihwBuF4eBwqhEX,Attractive Female,good lookin sheila,,,In my youth - not heard it for yonks,
A0713,R_3O6tJ8G3AQAgt8Y,Attractive Female,Hot to trot,,"Look at the chickadino over the road, she's hot to trot",Family and freinds over many years,
A0714,R_3Dc0opnP8o9VOdG,Attractive Female,she's a bit of all right,,,,
A0715,R_bHEHXfmFFnCqsPT,Attractive Female,A bit of all right,,She's a bit of all right,Not for a while,
A0719,R_1EYBq376HucNnlO,Attractive Female,see above,,,,
A0720,R_1lohENOYo0t4vTk,Attractive Female,A looker,,She's a looker.,My brother,
A0721,R_3Ld0pBaxufVZ7pA,Attractive Female,bonzer (as before),,She was a bonzer sheila,,
A0722,R_1irOH2oAPu7L4zF,Attractive Female,SEE PREVIOUS ANSWER,,,,
A0723,R_TcIugGHtlqWAtsR,Attractive Female,she scrubs up alright...,,,often..,
A0724,R_2WOJKeQmmnR8N65,Attractive Female,Good sort,,If someone is referring to a good-looking woman they might say 'she's a good sort',"General conversation, TV, Film",
A0725,R_2wcRysPjuQYXYco,Attractive Female,Good looking Sheila,,,Some years ago,
A0727,R_1IrQpacYWwPXSyO,Attractive Female,Covered in the previous question,,,,
A0728,R_3EkLnYlM9SpN6Ex,Attractive Female,Ripper,,Oh she's a ripper chick,When I was a teenager in Crib Point/Hastings,
A0729,R_UA6J6arTIltMIr7,Attractive Female,gorgeous,,,,see before
A0730,R_diHctkk2kSriQGl,Attractive Female,Babe,,She's a real babe,"On TV, informal usage","Not traditional Australian, probably American origin"
A0731,R_2zVhuyBC4QTwZJP,Attractive Female,good sort,,She is a good sort,"Childhood, teens",
A0732,R_PH734zycMbZ7b4l,Attractive Female,Spunk,,The girl was described as a spunk by the young guy.,Been around forever.,Probably old fashioned now.
A0733,R_3qX839269RxD2nJ,Attractive Female,Tidy,,"Admiringly ""very tidy""",By my husband about me and about my mum!,Doesn't imply desire more appreciation
A0734,R_2rCMczvoLAq6tW7,Attractive Female,Good looker,,"She's a good looker, all right",Not recently,
A0735,R_3iF2p3ZPcPhYJS6,Attractive Female,stunner,,Wow she is a right stunner,Beach,the word says it all :)
A0736,R_dapz5QymP7xYbtL,Attractive Female,a good lookin' sort,,Who's the good lookin' sort that's hangin' around with your sister?,common parlance,
A0737,R_2S8MyqLGqaZUrSt,Attractive Female,sort,,She is a good sort.,,
A0738,R_1GDgqB3hIDc0t4x,Attractive Female,Looker,,She's a looker,Out with friends,No
A0741,R_24xdnySV17bINax,Attractive Female,a bit of alright,,She's a bit of alright,General conversation,
A0747,R_22mLsiGZ3TtxXVQ,Attractive Female,A bit of all right,,She's a bit of all right,Commonly used by males,
A0750,R_2aY6hY3Zt2OUI1e,Attractive Female,Bit of alright,,She's a bit of alright,,
A0753,R_12avnkgDSA44Hqz,Attractive Female,beaut sheila,,,my brother's wedding,
A0754,R_3COkSBOOUnXgL1D,Attractive Female,Cawwwr,,Cawwwr,Around,
A0757,R_1IGDRSMfr9EQm1B,Attractive Female,A good seeing day,,It is a good seeing day outside.,"I remember starting work in late 1980's, this expression was used when coming back from lunch when you had been outside in summer. The men would say this as a code for good lookingng women innsummery clothin",
A0758,R_6naBpU6FM4rOWTn,Attractive Female,A looker,,She's a looker,Everywhere,Could be more popular among older men
A0760,R_dduOqgTtmMASU01,Attractive Female,Looker,,She is a looker,Everywhere,
A0763,R_0CkcVkAjVT9yFPj,Attractive Female,bonza,,she a bonza sheelagh,in general conversation with older males,not used much by younger geneartion
A0764,R_1inyTPKaZJregt0,Attractive Female,Good looking sheila,,,,
A0765,R_2ZV0ao1RoDqbpDC,Attractive Female,good looker,,She's a good looker,general,
A0766,R_Ry72ybpuTz99iz7,Attractive Female,Smasher,,She is a smasher.,Down the street,No
A0768,R_2hKQIojyer2TdrH,Attractive Female,looker,,wow thats not a bad looker,everyday,i apologize once again
A0770,R_BxhkGtRAO9NOwJH,Attractive Female,stunner,,She's a real stunner,,
A0771,R_2cArV6MauxkVHXD,Attractive Female,bodacious,,She is bodacious,"This to me seems to be an Americanism, and I think I would have heard it from Teenage Mutant Ninja Turtles, which my son loved!",This is not something that I would generally say.
A0775,R_6Lst0fEANDjyvyV,Attractive Female,Hottie,,She's a real Hottie,Again back in the day,
A0778,R_3lLedhgtPw20RXA,Attractive Female,"babe, hottie, dish, spunk",,,,
A0779,R_2qyFX5WLUky5r24,Attractive Female,See hornbag,,,,
A0780,R_s6zoPHF5fjFIzsd,Attractive Female,bottler,,she is a bottler,general usage,worth bottling
A0782,R_9yFZBjOfjjxu2L7,Attractive Female,Crumpet,,She's a nice bit of crumpet,By my dad,
A0785,R_31bjLbnv3w9QB53,Attractive Female,gorgeous filly,,look at that gorgeous filly,in a social setting but not for a long time,
A0787,R_3jTnJs2D2a8QZwt,Attractive Female,babe,,She's a real babe,Friends Family TV Radio,
A0790,R_1IlPJlz0EF0i0Hy,Attractive Female,bonza sheela,,She is a bonza sheela,Sheela was often used to denote females when I was quite young. Not used now I think. I never liked it.,
A0794,R_3epZCQ5OfzsRXfF,Attractive Female,stunner,,she's an absolute stunner mate,in general converstion,can also be applied to cars
A0795,R_3dDJbbK9fp2VBkW,Attractive Female,Looker,,she's a looker.,,
A0796,R_3lWiTPFhRSp2YWL,Attractive Female,Top sheila,,xxxx is a top sheila and if I was single I would pursue (my knees are shot so I would never catch her),Few years ago in Brisbane,Again - very complimentary
A0799,R_1ifI2kZVaKIbvPA,Attractive Female,Good sort,,Trish is such a good sort!,Tv,
A0805,R_293KnmNwIRNqxI0,Attractive Female,Good looking bird,,She is a good looking bird,When someone refer to an attractive female,
A0811,R_w4ZEgS6l5Qo1JBf,Attractive Female,Good sort,,,,
A0814,R_3PBfNkYVyyRbke5,Attractive Female,A bit of all right,,That nurse is a bit of all right,General conversation between males,This may be borrowed and not typically Australian
A0815,R_pcIQaV2EmSytp4t,Attractive Female,hottie,,as per previous example,,
A0818,R_2AXxyzL5SV8y9Xe,Attractive Female,good sort,,She's a good sort.,Childhood,
A4394,R_2VEm4rdWteDXNyv,Attractive Female,Terrific does for everything,,No,Everywhere,"Only this. I dont hear it used negatively, except maybe to do do with pain or pleaaaure"
A0823,R_rd44wRI3LTrIOZP,Attractive Female,Sheila,,She's a good looking sheila.,,Husband came up with this one.
A0824,R_29t8kZN1gA6t1gd,Attractive Female,I may have misread the last question... please refer to my answer to that one!,,,,
A0825,R_w7ZZX7qW2w3ilcl,Attractive Female,Chicky-babe,,He chicky-babe.,Women in their 40s and 50s to each other.,
A0827,R_3R3LV6ZeC1eAw1f,Attractive Female,Spunk,,She's a spunk,All over,no
A0828,R_24xddHstSwnkn0s,Attractive Female,hot,,She is so hot,everywhere,
A0830,R_2SJKGmNQavCMkrv,Attractive Female,She's a Delvine,,as above,,in refernce to Delvine Delaney from the Hoges comedy show
A0831,R_3PnSalbyi460REp,Attractive Female,Stunna,,She's a real stunna,Yesterday in the street.,Short for Stunning
A0832,R_6DaObGkRzUHzd9T,Attractive Female,Sweetheart,,She is a total sweetheart,,
A0833,R_d0Wq5Q67a3s5cFr,Attractive Female,stunner,,what a stunner,always,
A0836,R_bOXc8F09q3s30lj,Attractive Female,Good looker?,,,,
A0838,R_2qBIFpBWreMCBQ9,Attractive Female,Foxy or spunky,,A foxy chick; she's foxy,With friends,
A0840,R_3iIFzhItc5HRczN,Attractive Female,She's a top looker,,That new weather girl is a top looker,Many times when younger,"Looker ""real spunk"""
A0841,R_AjPcHPQKipkTqxz,Attractive Female,looker,,She's a real looker.,Occasionally,
A0843,R_PIJPWWfmteZ14cN,Attractive Female,Stunner,,,,
A0845,R_DA9iZuwFtCI5Wkp,Attractive Female,sheila,,That sheila in the red dress is a good sort.,15-20 years ago more frequent in Australian family life/ at work at horse race tracks; not often now in more professional/academic setting,
A0846,R_1hSC2jXTZ2TiY0g,Attractive Female,great lookin' sheila,,What a great lookin' sheila!,In conversation.,
A0849,R_1Hk8uY9OsxmjEpj,Attractive Female,good lookin' sheila!,,,same,
A0851,R_2TMe2mGyn4EgfZe,Attractive Female,Easy on the eye,,She's easy on the eye,,
A0852,R_1pKCL6JRA455jng,Attractive Female,Eyeful,,,,
A0853,R_T1HVdnW84Rzndux,Attractive Female,See previous answer,,,,
A0854,R_27W5hIjukJHi4fm,Attractive Female,as previously,,,,
A0855,R_wS6gNRs1KSHA4vf,Attractive Female,top shiela,,,,
A0856,R_2faMiGi0SmKEU0N,Attractive Female,Looker,,She's a bit of a looker,Usually in conversation between males,Can be used to describe a female to your spouse or partner (Do this at your own peril)
A0857,R_3Jd7swDUA0pGPL3,Attractive Female,sheila,,Check out that sheila,"family, particularly in years past",
A0859,R_3Rb800lV4NyRyp3,Attractive Female,Glamour,,That woman sure is a real glamour!,My husband uses this expression all the time.,Again it is self explanatory.
A0860,R_d3Z7zkR7A7bSKWd,Attractive Female,Spiffy chick,,She's a spiffy chick,Around the traps everywhere,No
A0861,R_1pxMNLCD2knEA7A,Attractive Female,Sweetie,,Ah! She's a sweetie!,In reference to a female one finds attractive and pleasing,As an expression of finding attractive.
A0863,R_3LdqW8zJZGJVB8z,Attractive Female,A bit of alright,,She's a bit of alright.,Can't remember,
A0865,R_3iLtEC7D5aWFddm,Attractive Female,honey,,she's a real honey,remember from the 1960-70's by young men but may still be used. Too old now to be sure.,
A0866,R_vuGGTzyjYTaDqVP,Attractive Female,Grouse,,"Sorry, made a mistake, this means good.",,
A0868,R_Ab3mx09glx7vwOZ,Attractive Female,A filly,,There were some nice young fillies at the show.,On tv.,
A0870,R_bOdJQLmn8AAlG93,Attractive Female,Hot,,,,
A0873,R_r1tDyq344jeZ5br,Attractive Female,a looker,,She's a looker,,
A0874,R_1llPekpGYAfJ9o1,Attractive Female,Top sort,,She's a top sort,Jacinda Ardern is a top sort,
A0878,R_3O9e5sRQDQUn4kl,Attractive Female,looker,,she was a real looker,family,
A0879,R_BFDLy5cD6A49zuF,Attractive Female,Slashing Shiela.,,Wow have a look at that slashing Sheila.,Would have used it myself growing up in the fifties.,Fairly common in my growing up.
A0880,R_bjsjhLQTK7rb4wF,Attractive Female,good sort,,,,
A0882,R_oY3KrP9QvSnAo37,Attractive Female,Sheela or Beaut,,,,
A0886,R_3dFW8LEoRGzJCoM,Attractive Female,Hottie,,She's a massive hottie.,Very common.,"Interchangeable for babe, which I used for the previous question."
A0887,R_3Dc35odKwboKH0S,Attractive Female,She's a good sort.,,As above,General conversation.,
A0888,R_1mfO7XcTJgATtXw,Attractive Female,knockout,,,,
A0889,R_4HCu6Fs7PC3BI9b,Attractive Female,real corker,,she's real corker,mid fifries,
A0893,R_1jdLE2ysYFh5JcK,Attractive Female,A bottler,,That girl is a bottler,Growing up,
A0903,R_ONJva4oQ4ny5OLL,Attractive Female,hot chick,,check out the hot chick over there,"possibly not in common use these days - more commonly now abbreviated to simply ""hot""",nope
A0905,R_2TAljQ3KVF8u3L8,Attractive Female,doll,,what a doll,,
A0907,R_cuW3TM3VvsaFxbH,Attractive Female,Fit,,She's fit,,
A0908,R_2rHOkM7iy0FHheG,Attractive Female,Spunk,,She's a spunk,,
A0911,R_3fP13pQ2aNfy0Ql,Attractive Female,honey dish looker,,,,
A0913,R_1mCbkZAw6bczxkA,Attractive Female,Spunk,,That chick is a real spunk.,,
A0917,R_2wiQWG9C7cBMQL6,Attractive Female,bonzer sheila,,She's a bonza sheila,on tv in the 70s,very much a past expression
A0920,R_2P5vGuWjVDPVDv3,Attractive Female,looker,,,,
A0922,R_1CmymVZETU97vXD,Attractive Female,A beauty,,His sister is a beauty.,In everyday conversation.,No
A0923,R_2e4nTPo1Hmq6FDV,Attractive Female,Very pleasing to the eyes,,Jenny is very pleasing to the eyes,,
A0924,R_1KvutXM7IHngb2b,Attractive Female,"Hubby hubby ding ding, look at (whatever applied) eg legs on that thing",,,1950-60,Used mostly by males
A0925,R_2txmcXjNKei16TX,Attractive Female,A stunner,,Gin Lolobrigida was an Italian stunner!,Everywhere for yonks!,No
A0928,R_8H2fsAytDt8Qkrn,Attractive Female,grouse sort,,,now & then,
A0929,R_11hFaC1jCjrhGrR,Attractive Female,she is a spunky chick,,,surfers slang 70s,
A0930,R_DeGOL7mFhXxVaDL,Attractive Female,Bonza sheila.,,,,
A0931,R_3sAHgDGb6JhYSAU,Attractive Female,Bit all right,,See previoid,,
A0932,R_3iPV6drCRMvEpRl,Attractive Female,bird/chick,,I'll go out to meet some chicks.,,"Means young, attractive, available women"
A0933,R_2cjxhujePO9LtvJ,Attractive Female,Stunner,,She's a stunner,Community,
A0934,R_qQnrGTwjrFtRdcd,Attractive Female,Babe,,She's a babe,"Current, among younger people",
A0935,R_333HPR7VDtTVSHF,Attractive Female,Bonza Sheila,,She is a bonza Sheila,High school in Sydney late 1960's,
A0936,R_1ff55x6Bq6Qu7v1,Attractive Female,nice sheila,,that sheila's not bad looking,,
A0938,R_2Cs6LHvo0uCd5oa,Attractive Female,Chick,,Meeting chicks,Work,
A0940,R_8kx7PF1tQmEKGch,Attractive Female,Good sort,,"""Ooh, she's a good sort""",My bogan family,
A0942,R_8tZ5Eg3gh0oiB6V,Attractive Female,Glamour-puss,,She's a glamour-puss,"Early 70s and 80s, mainly east coast",Seems it's fading out of use
A0943,R_OBaXRe0n0lRzYTn,Attractive Female,Good looking sheila,,"Mate, my missus is a good looking sheila, don't ya reckon?",Friends,
A0944,R_2TATdWcyg2QqA4s,Attractive Female,hot,,She is hot!,"Social media, conversation, media.",
A0945,R_1puEQeiW1BFZujf,Attractive Female,dish dishy,,she's a bit of a dish,long time ago,probably American
A0946,R_2QyacqZ7jR38goY,Attractive Female,See previous answer.,,,,
A0947,R_3qVZWd1R9ManqrF,Attractive Female,Little beauty.,,Ren's a little beauty.,In conversation.,
A0949,R_RhrBUvLOc0Ey18d,Attractive Female,A good looking sheila,,She's a good looking sheila,Not as common now,
A0951,R_2AQgxtQhiZsxWZD,Attractive Female,Looker,,She's a real looker.,When a male sees an attractive female anywhere.,
A0952,R_2YLj5F4ugkvytUd,Attractive Female,bit of alright,,"She's a bit of alright, that one",Men using the term,"It's typical understatement, but not limited to looks, may refer also to character"
A0953,R_T6nO6UAPJdwwVa1,Attractive Female,a looker,,she's a looker,"casual conversation, probably more from media",
A0954,R_sHhEqFWM9W27iSJ,Attractive Female,hottie,,Check out that hottie over there.,Pretty common in SA,"Could equally apply to males, but I never hear it used that way."
A0955,R_11hJTMtPzOht1ia,Attractive Female,Dish,,She's a dish,,
A0958,R_Ut2Q0zACziXgoXn,Attractive Female,top sort,,she's a top sort,all over,no
A0959,R_3fDDtV3fL9gDGZa,Attractive Female,Per previous,,,,
A0961,R_PGql7HdmBxgsZGh,Attractive Female,Good looker,,She is a good looker,,
A0968,R_1o6Jms8snuY7Rd8,Attractive Female,Spunk,,That girl is an absolute spunk.,As a teenager in Adelaide,
A0969,R_3mjHFhuNupa75vf,Attractive Female,babe/ fox,,Punching above his weight - the new girlfriend is a bit of a babe/fox.,"Wedding reception! Groom described by his brother as punching above his weight, having secured such an accomplished and beautiful bride. ;)",
A0970,R_0CFMNc1Wihewisx,Attractive Female,"same: hot, a good sort - a beaut Sheila is not so common now-",,Elle McPherson is still hot.,in conversation,
A0971,R_1jkp2IX8kLiDPN1,Attractive Female,Blinder,,,,
A0973,R_2cC7XAT09WpQSbV,Attractive Female,Smashing,,She is smashing,Around,
A0974,R_24kfs1o3nG8jXYB,Attractive Female,Bonza Sheila,,She's a bonza Sheila.,Building sites,If you said a guy was a Sheila it is a massive insult
A0976,R_1Nnb7mgoMFpd5iG,Attractive Female,(Please refer to previous answer.),,,,
A0978,R_3dKYP1FPIV7o1gq,Attractive Female,STUNNER,,HIS TWIN SISTER IS A STUNNER,MY FATHER'S GENERATION. NOT BEING NASTY OR LEWD.,NOT MUCH NOW DAYS
A0979,R_3NxomimrqFKITka,Attractive Female,Cute,,She is so cute,"Parents, probably the American Movies",Can be  She is a real cutie
A0980,R_2tbVvOySTwQYjlN,Attractive Female,"stunner, barbie girl, hot chick",,,,
A0981,R_1gv9hhWVY1Z4bGh,Attractive Female,coit,,,,
A0982,R_1r1g9OrC3NQ8KbA,Attractive Female,Stunner,,She was a Stunner,"Pubs, long period of use","As before, this term was 'pinched' and corrupted for a common hamburger ad"
A0984,R_3Ep3nC21oPtrHin,Attractive Female,Hornbag,,She's a real hornbag.,"In the workplace. (Before Kath and Kim, the industry i worked in was greater than 99% male)",
A0985,R_3PmCC3VKpqSKNXV,Attractive Female,Shiela,,,,No
A0986,R_el1w3JXWU8ut2yR,Attractive Female,Hotty,,"Check her out, shed a real hotty",At the beach. Especially around the 1980ss,No
A0988,R_1hL5utTUCm6GuCT,Attractive Female,A babe,,That chick is a babe,Everyday life,No
A0989,R_25ZyBRdJJV4duhg,Attractive Female,Hottie,,,,
A0990,R_1Q4a3Hsab2bV2wV,Attractive Female,a good shag,,She'd be a good shag,1960's onwards,this was used in closed company of close mates
