StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q1,Q3,Q4,Q11,Q12,Q6,Q8,Q10,Q100,Q119,Q66,Q67,Q68,Q101,Q120,Q73,Q74,Q75,Q102,Q121,Q78,Q79,Q80,Q103,Q122,Q83,Q84,Q85,Q105,Q123,Q88,Q89,Q90,Q104,Q124,Q93,Q94,Q95,Q145,Q141,Q142,Q143,Q144,Q106,Q125,Q98,Q99,Q100.1,Q107,Q126,Q103.1,Q104.1,Q105.1,Q107.1,Q127,Q108,Q109,Q110,Q111,Q128,Q113,Q114,Q115,Q116,Q129,Q118,Q119.1,Q120.1,Q121.1,Q130,Q118.1,Q123.1,Q124.1,Q125.1,Q29,Item,Meaning,Example,Where/when,Comments,Another?,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q58,Q59,Q60
2021-08-11 20:47:32,2021-08-11 21:03:41,IP Address,100,969,True,2021-08-11 21:03:42,R_aXJFknzlGu1ndHX,,anonymous,EN,Yes,Over 60,,Woman,,5204,No,5065,Yes,bonza ,Had a bonza time! ,Mostly used rather deliberately as in Barry McKenzie movie - not really used colloquially ,I think it’s a bit old fashioned and unlikely to be used by younger people,No,,,,,Yes,Dropkick ,He’s a bit of a dropkick,Hard to be specific on when or where but I think it’s usually in describing someone who is a bit stupid and possibly lazy. ,Another expression is “ not the full quid” but I think the contexts might be slightly different. I think that “not the full quid” refers to not very bright but”dropkick” infers a level of dislike as well as regarding person as a bit stupid.,No,,,,,No,,,,,No,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 17:35:16,2021-08-11 21:04:28,IP Address,100,12551,True,2021-08-11 21:04:28,R_PIJPWWfmteZ14cN,,anonymous,EN,Yes,Over 60,,Woman,,2761,No,Grafton,Yes,Bonzer,She’s a bonzer sheila. ,"Grafton, many years ago. ",No,No,,,,,,,,,,Yes,Stunner,She’s a stunner. ,"Everywhere, now & then",No,Yes,Stunner,,,,Yes,Hunk,He’s a bit of a hunk. ,"Everywhere, sometimes ",No,Yes,Ugly as sin,He’s as ugly as sin,Sometimes ,It might also mean not a nice person,Yes,Thinks themselves ,He thinks himself. ,Grafton. ,It’s still used in my family. ,Yes,That’s rubbish or what rubbish. ,,Often. ,No,Yes,Turps,He got on the turps. ,Not so much now v,No,Yes,Pissed,She’s or he’s pissed,Often,No,Yes,Slacker ,He’s a real slacker. ,Iften,No,Yes,Noggin,Head,She bumped her noggin. ,Occasionally ,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:55:30,2021-08-11 21:04:36,IP Address,100,546,True,2021-08-11 21:04:37,R_2f3RIj4dmazu3Bk,,anonymous,EN,Yes,19 - 40,,Woman,,4034,Yes,,Yes,,,,,No,,,,,Yes,Drongo,You drongo,"On tv, in conversation about other people",,No,,,,,Yes,,,,,No,,,,,Yes,Face like a smashed crab,He has a face like a smashed crab,In conversation about someone's boyfriend,,Yes,Up themselves,He's up himself,Said about someone in conversation,,Yes,Dribble,That's dribble,By someone in response to something I said,,Yes,Tinny,Get us a tinny,In conversation about beer from a can,,Yes,Maggot,I was absolutely maggot last night,"In conversation, used by people to describe how drunk they were or how drunk someone else was",,Yes,Bludger,He's a bludger,"On tv, in conversation about other people",,No,,,,,,Yes,Prawn,Someone who has an attractive body but an unattractive face (i.e. you rip off the head and keep the body),He's a prawn,In conversation,,Yes,Nigel/nigelated,"A nigel is someone with no friends (""nigel no friends""). Being nigelated means being ostracised",He's a nigel/I'm feeling nigelated,In conversation,,Yes,Uglier than a hat full of arseholes,Ugly,He's uglier than a hat full of arseholes,In conversation,,Yes,Bogan,Lower class,They're a bogan,Conversation/tv,,No,,,,,
2021-08-11 18:48:32,2021-08-11 20:50:02,IP Address,100,7290,True,2021-08-11 21:05:03,R_DA9iZuwFtCI5Wkp,,anonymous,EN,Yes,19 - 40,,Woman,,2568,No,Germany,Yes,ripper,That is a great joke. It's a bloody ripper!,"Conversational. Being taught by older generations when travelling/ living in the same household 20 years ago when back-packing - more frequent use in 40+, males and semi-urban or rura areasl",,Yes,devo,"I have to cancel my ski trip because of Covid and my mate is there, I'm devo.",Rarely hear it now. Last time was example above last month from male co-worker in mid 40's who has lived in remote areas.,Generally I don't think Australians are devo very often.,Yes,Drongo,"You fool, don't be a drongo.",Learnt it 20 years ago when back-packing - don't think I have heard it since!,,Yes,A good sort,He is a good sort.,Heard more frequently 15- 20 years ago and since very infrequently from older males in lower SES/occupation/rural.,,Yes,sheila,That sheila in the red dress is a good sort.,15-20 years ago more frequent in Australian family life/ at work at horse race tracks; not often now in more professional/academic setting,,Yes,Stud,"Look at him, he is a stud!","Social media, horse groups and general, e.g. charity firefighter nude calendar",,Yes,Ugly bugger; a face fit for radio,He has a face fit for radio! He is an ugly bugger.,Very infrequently in work and social situations,,Yes,Up him/herself,She knows everything about everything - she is up herself.,Reasonably frequently heard in social or work situations,,Yes,Bull dust,"""He said you did this"". ""That's bull dust!""",Still hear this sometimes in more rural areas and social media,,Yes,Booze,I need to buy some booze for the party.,"Frequently hear this in different settings - work, social, at home.",,Yes,Pissed,"He is slurring his words, he is pissed.","Frequently on a night out, in re-telling of past tales in social situations.",,Yes,Bludger,"She doesn't contribute to the project, she is a bludger.","Work and social situations, still hear this more recently.. Relatively frequent use.",,Yes,"Cheers big ears! Same goes, big nose!","Ears, nose","Let's have a drink. Cheers, big ears!  Other person: ""Same goes, big nose!""",When drinking socually at pub or camp ground about 15-20 years ago.,,Yes,In shitter's ditch,In trouble,"I forgot to buy the pies. Well, you are in shitter's ditch!",Taught and heard off a father figure who took me under his wing when I arrived in Australia with little English in 2001. Sadly I have not heard it since he passed 10 years ago in his early 70's.,My favourite for sentimental reasons ,No,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:49:37,2021-08-11 21:05:13,IP Address,100,935,True,2021-08-11 21:05:13,R_1hSC2jXTZ2TiY0g,,anonymous,EN,Yes,Over 60,,Woman,,3142,No,3101,Yes,bonza,He's a bonze bloke.,In conversation with people who are 60+ years of age.,"A positive, jolly compliment.",Yes,shithouse,"That was a shithouse show, meal, meeting...",In conversation.,,Yes,dingbat,He's a real dingbat.,In conversation.,,,,,,,Yes,great lookin' sheila,What a great lookin' sheila!,In conversation.,,Yes,hunk,What a hunk!,In conversation.,,Yes,dog,What a dog.,In conversation.,,Yes,Up himself.,He is so up himself.,Conversation.,,,,,,,Yes,grog,Bring the grog to the party.,In conversation.,,Yes,Pissed,He was so pissed he couldn't stand up.,In conversation.,,Yes,lazy bastard,Don't ask him. He's a lazy bastard.,In conversation.,,No,,,,,,Yes,bewdy,Very good,That's a bewdy.,In conversation.,,Yes,cobber,friend,G'day cobber.,In conversation.,,Yes,Four be two,Jew as in cheapskate.,He's such a four be two.,In conversation.,,Yes,china plate,Mate,You're a great china plate.,In conversation.,,Yes,dead 'orse,Tomato sauce,Pass the dead 'orse.,In conversation.,
2021-08-11 20:57:41,2021-08-11 21:05:26,IP Address,100,464,True,2021-08-11 21:05:27,R_2DMJumKJkzqumsu,,anonymous,EN,Yes,Over 60,,Man,,2340,Yes,,No,,,,,Yes,gross,,,,Yes,idiot,,,,No,,,,,No,,,,,No,,,,,Yes,fugly,,,,Yes,up him/herself,,,,Yes,crap,,,,Yes,turps,,,,No,,,,,Yes,bludger,,,,Yes,bum,"bottom, rear end, backside",,,,Yes,dinkum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 21:00:22,2021-08-11 21:06:18,IP Address,100,356,True,2021-08-11 21:06:19,R_z8df50RG84QW7mh,,anonymous,EN,Yes,19 - 40,,Man,,2042,No,6162,No,,,,,No,,,,,Yes,,,,,No,,,,,No,,,,,No,,,,,No,,,,,Yes,wanker,that person is a wanker,,,Yes,bollocks,That is total bollocks,,,Yes,turps,He has been on the turps,,,Yes,pissed,he was totally pissed,,,No,,,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:38:25,2021-08-11 21:07:13,IP Address,100,1727,True,2021-08-11 21:07:13,R_1Hk8uY9OsxmjEpj,,anonymous,EN,Yes,Over 60,,Man,,DUNDAS 2117,No,Poland,Yes,bonza {bonzer?} ,not off hand,at work back in the fifties,,Yes,up the shit,,again at work ,,Yes,drongo,,as above,,No,,,,,Yes,good lookin' sheila!,,same,,No,,,,,,,,,,No,,,,,Yes,bull shit,,,,Yes,"grog ,booze,plonk{for wine} , piss [beer]",,,,Yes,"pissed as a parrot, sloshed,,full as a booot",,,,Yes,bludger!,,,,Yes,"donger ,boobs, norkos, freckle, date,",",",,,,Yes,"bloody oath,mate!  Fair dinkum!",,,,,No,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:59:24,2021-08-11 21:07:54,IP Address,100,509,True,2021-08-11 21:07:54,R_1riTyE0x2w45BOZ,,anonymous,EN,Yes,40 - 60,,Woman,,5068,No,2607,Yes,deadly,that's deadly,"in the press in interviews, generally used by people of indigenous heritage",,No,,,,,Yes,knobhead,he's a ...,many times in my social group,,No,,,,,No,,,,,No,,,,,No,,,,,Yes,up him/herself,she's up herself,in social group more when we were younger,,No,,,,,No,,,,,Yes,off their tits/ pissed,she was off her tits,in social situations,,Yes,slacker/ freeloader,he is a slacker,in social or work contexts,,No,,,,,,Yes,ocker,very aussie,that's so ocker,,,No,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:32:31,2021-08-11 21:07:59,IP Address,100,2127,True,2021-08-11 21:07:59,R_2TMe2mGyn4EgfZe,,anonymous,EN,Yes,40 - 60,,Man,,3154,No,"St Kilda, Melbourne",Yes,Ripper,That chainsaw is a little ripper,,Probably a 50+ generation thing. Seems old even by my standards.,Yes,Rooted,The car was rooted after the crash,,,Yes,Not the full quid,I don't think he's the full quid,,Possibly UK origin,Yes,Alright / A bit of alright,"She's a bit of alright, isn't she.",,Very patriarchal,Yes,Easy on the eye,She's easy on the eye,,,No,,,,,Yes,Hit with the ugly stick,He got hit with the ugly stick,,,Yes,Up yourself,He's a bit up himself / They're all up themselves,,,Yes,Bullshit,What a load of bull,,Probably US origin,Yes,Sauce,He was sauced / get on the sauce,,,Yes,Pissed,I was so pissed I didn't know what I was doing,,,Yes,Piss Weak,He's supposed to be here but he's piss weak,,,Yes,Noggin,Head,It fell right on his noggin,,,Yes,shit-faced,Intoxicated,He was shit-faced when he smashed the car,,,Yes,Right-O,OK,"Right-O, then, let's get to work",Construction sites,More common as a response to a request.,No,,,,,,,,,,,,,,,,,
2021-08-11 20:54:00,2021-08-11 21:08:06,IP Address,100,846,True,2021-08-11 21:08:06,R_1pKCL6JRA455jng,,anonymous,EN,Yes,Over 60,,Woman,,4305,Yes,,Yes,bonza,Mate - bonza barbie you're having tonight!,Overhearing young blokes in my teens.,Quite common in the 50s 60s,Yes,crook,"eg the ute is severely stuck in the mud.  Geez mate, that's crook!",early years around bogans,,Yes,2 bricks short of a dunny,Describing stupid person to another or I guess expressing it to the person themselves.,Olden days,,Yes,Looker,What a looker!,,,Yes,Eyeful,,,,Yes,Hunk,,,,No,,,,,Yes,smart arse,,,,Yes,Bullshit,,All the time everywhere,,Yes,Booze,,All the time everywhere,,Yes,Pissed,,All the time,,Yes,Bludger,,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:43:28,2021-08-11 21:08:10,IP Address,100,1481,True,2021-08-11 21:08:10,R_T1HVdnW84Rzndux,,anonymous,EN,Yes,Over 60,,Man,,3505,Yes,,Yes,Bonza,Thats bonza mate. (showing you their new car),"Not very often, probably the Adventures of Barry McKenzie!",No,Yes,Shocka  (or shocker),The Bulldogs played a shocka against the Bombers last week.,I still use it reasonably frequently.,No,Yes,Dill,The Dill missed from 10 metres out right in front!,My Scout Leader used to use it 45 years ago.,"Doesn't necessarily mean stupid, but heading in that direction.",Yes,Looker,She's a good looker.,Not used much now.,,Yes,See previous answer,,,,No,,,,,Yes,Head like a Rat Catchers dog.,,Not heard for a long time.,"When I think about it, not a very nice expression.",Yes,Stuck up,,,,Yes,,,,,Yes,Grog - (may not be Australian),We've run out of grog!,Still very common,,Yes,Full,"Look at him, full again.",Not so common any more,,Yes,Slacker,"Late again, what a slacker!",Still in common use,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 19:30:27,2021-08-11 21:08:18,IP Address,100,5870,True,2021-08-11 21:08:18,R_27W5hIjukJHi4fm,,anonymous,EN,Yes,Over 60,,Man,,3079,No,3207 Port Melbourne,Yes,bonzer,Uncle Charlie was a bonzer bloke,"locally in childhood, especially by my mother",no,Yes,shithouse,The umpiring was absolutely shithouse,At football  matches in the 1950s,no,Yes,drongo,My teacher is a real drongo,Schooldays in the 1940-50 era,no,Yes,good sort,That girl is a good sort,"Teenage years (1950s), used only of girls as far as I was aware.",no,Yes,as previously,,,,Yes,a good catch,He'd be a good catch for some girl,Familyin childhood and since,"Would refer to more than physical attraction, e.g. reliable, well-off financially. I don't think males of my generation would admit to noticing anything physically attractive about other males, but might acknowledge sporting prowess.",Yes,creep,What a creep. I'd keep clear of him.,Variouslyover many years,"Not sure how commn this was in my chidhood, or whether it's distinctvely Australian",No,,,,,Yes,bullshit,That poitician just spouts a load of bullshit,variously ver many years,"Unacceptable in my famiy, so had to make do with 'bulldust'.",Yes,"'the drink""",Uncle B was very bright but he took to the drink,My mother in the 1940s and later.,Used as a warning to me!,Yes,blotto,"I asked him the time, but he was completely blotto","childhood,locally",no,Yes,bludger,I wouldn't pay J to do the work because he's such a bludger.,Variously since childhood,,Yes,rocker,brain,Aunt M is off her rocker,variously since childhood,Hmm. perhaps not precisely equibvalent to the brain?,Yes,dinki di,"authentic.  Fits a stereotype, to a level beyond the eveyday",he's a dinki di Aussie,family in childhood,,Yes,silly as a two bob watch,"unreliable, eccentric","Don't take any notice of P, he's as silly as a two bob watch",my mother,,No,,,,,,,,,,,,,,,,,
2021-08-11 20:55:33,2021-08-11 21:08:24,IP Address,100,770,True,2021-08-11 21:08:24,R_wS6gNRs1KSHA4vf,,anonymous,EN,Yes,40 - 60,,Woman,,4179,No,4560,Yes,bonzer,she's a bonzer sheila,originally Paul Hogan show in the 1970's,,Yes,crook,I ate a crook prawn,amongst older family members,,Yes,drongo,He's a real drongo,"mostly in the past and on Aussie TV, thinking the Sullivans",,Yes,spunk or spunk rat,That Brad Pitt is a real spunk rat,school in the 1970's/1980's,,Yes,top shiela,,,,Yes,spunk,,,,Yes,A Norm,,,,Yes,stuck up,don't be a stuck up cow,school,,Yes,blowing the wind,ignore him he's just blowing the wind,,,Yes,booze,I will bring the booze to the barbie,common vernacular,,Yes,pissed as a newt,Barry was pissed as a newt last night,Regional QLD,,Yes,Bludger,Keith is a real bludger he wouldn't work in an iron lung,common use,,Yes,norks,breasts,check out her norks,Aussie TV in the 1970's eg Blankety Blanks with Graham Kennedy,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 19:41:07,2021-08-11 21:08:26,IP Address,100,5238,True,2021-08-11 21:08:26,R_2faMiGi0SmKEU0N,,anonymous,EN,Yes,Over 60,,Man,,Diamond Creek,No,Western Australia,Yes,Bonnzer,He is a bonnzer bloke,general conversation,Not used a frequently now compared to 50 years ago,Yes,Shithouse,That tastes shithouse,Everyday conversation,The word seems self explanatory to me ,Yes,Kangaroo loose in the top paddock or A sandwich short of a picnic or Not the full Quid,That poor bastard has a kangaroo loose in the top paddock. I think he might be a sandwich short of a picnic. I don't think they're the full quid mate.,Very common sayings when I was growing up and during my military career,A nicer way of saying that perhaps someone was suffering some for of mental disability.,Yes,good sort,they're a bit of a good sort,general conversation usually among males. Tends to happen more in social environments.,Not usually used in a derogatory manner,Yes,Looker,She's a bit of a looker,Usually in conversation between males,Can be used to describe a female to your spouse or partner (Do this at your own peril),Yes,He's a bit of alright,"Look at him, He's a bit of alright",Regularly in general conversation.,I don't think this is used by the younger generation.,Yes,Uglier than a hat full of arsesoles or hit by the ugly stick,bloody hell they're uglier that a hut full of arsesoles or I think they're have been well and truly hit by the ugly stick,general conversation,Usually not said directly to the person to whom you are referring. (Unless you are brave or stupid),Yes,Cocky,Well you're a bit of a cocky bugger,general conversation,is not gender specific,Yes,Load of crap,that's a load of crap or what a load of crap,everyday language ,hear it everyday,Yes,Piss,lets get on the piss or have you been on the piss,Social settings,Usually associated with beer drinking. More commonly used by males,Yes,Pissed or Shit faced,I was so pissed last night I could hardly stand. Bloody hell mate you look completed shit faced,everyday language,I think this is a term more commonly used in our younger years,Yes,Bludger or Slacker,"give us a hand you lazy bludger. Look at that bloody slacker, you think they could get off the arse and give us hand",everyday,Very common usage in the military and the areas of manual labour,Yes,Plates of Meat (Feet) Noggin (Head) Dial (Face) Pins (Legs) North & South (Mouth)," Feet, Head, Face, Legs, Mouth","look at the size of those plates of meat. Got hit on the Noggin. Good set of Pins, Keep your big North & South shut",general conversation,not used as much these day,Yes,Mate,Friend,Your're a great mate,everyday language,very common term,No,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:52:04,2021-08-11 21:09:12,IP Address,100,1027,True,2021-08-11 21:09:13,R_3Jd7swDUA0pGPL3,,anonymous,EN,Yes,Over 60,,Woman,,4114,No,4101,Yes,"Bonzer, fab",The party was bonzer.,"Family, esp in years past",,Yes,like prawns in the sun,"The function was not the best, like prawns in the sun.","Family, worker friends of family members.",,Yes,drongo,Joe Bloe is an absolutely drongo,"friends, family, TV shows, films",,Yes,"beauty, beaudy",She is an absolute beaudy!,"friends, family, advertising",,Yes,sheila,Check out that sheila,"family, particularly in years past",,No,,,,,Yes,face like the backside of a sheep,That fellow from the flat next door has a face like the back side of a sheep,"workers, friends, family",I have heard slight variations on this..........backside of other animals being used,Yes,snotty; arsehole; Lord Snot;,Tom thinks he is Lord Snot,"family, friends, TV shows, ",,Yes,"rubbish, garbage, shit",You are talking a load of garbage,everywhere.........all sorts of people,,Yes,grog,Have you brought the grog for tonight?,All over; various places and all sorts of people,,Yes,drunk as a skunk,Sheena was drunk as a skunk after last night's shindig,Regularly - by all sorts of people in various locales.,,Yes,shirker,Don't employ Arthur; he is a born shirker.,at work and in work situations,,Yes,fanny (woman's vagina); buns (bloke's bum cheeks); clod-hoppers (feet); noodle (head or brain),,,,,Yes,wigwam for a goose's bridle,It means the person using it doesn't want to explain in detail what he / she is doing or making.,What are you doing Uncle?  I'm making a wigwam for a goose's bridle.,"family & friends, particularly my age or older",,Yes,up in Annie's room behind the clock,"Again, it's used to evade telling correct information.",Where is Andrew?  I think he is up in Annie's room behind the clock.,"family & friends, my age group and older",,Yes,"Sleep tight, mind the bogie don't bite.",Sleep easily - or sweet dreams.,A parent saying goodnight to a child: Sleep tight and mind the bogie don't bite.,regularly with people older than me,bogie was used to describe any sort of night-time 'terror' as in 'the bogie man',Yes,go and teach your grandma to suck eggs,It means you are wasting time assuming you can tell me something; I know the info to which you are referring,"Child tells Dad that he might be making a mistake  (in the workshop or similar) and the Dad replies. ""go tell your Grandma to suck eggs.""",Frequently by older generations,Don't think young ones would know this one,No,,,,,
2021-08-11 20:51:02,2021-08-11 21:09:17,IP Address,100,1094,True,2021-08-11 21:09:17,R_1jPsFTn3dibd0kj,,anonymous,EN,Yes,Over 60,,Man,,3300,No,maryborough Victoria,Yes,grouse,What a grouse chic or Bird or girl or any item that you think is good (grouse),in the 1950's and 60's,no,Yes,thats looks shitful,something that looks terrible,,,Yes,sandwich short of a picnic,well look at that idiot he or she is a sandwich short of a picnic,,,Yes,get a gander at that sheila,checking out a nice looking girl,,,No,,,,,,,,,,Yes,Now theres a face out of the ugly basket,,,,Yes,that arsehole is so far up himself,Means hes a fuckwit,,,Yes,what a load of bullshit or codswallop,,,,No,,,,,No,,,,,No,,,,,Yes,He's got a dick like a donkey,,,,,Yes,wheelbarrow dunnycart,when you cant pronounce a word ,my mother used it when she didnt understand a word in the newspaper,,,Yes,he's a wally,A polite way of saying he's an idiot,,,,Yes,He shot through like a Bondi tram,To leave town quickly,,,,Yes,what a wanker,Again a term for idiot,,,,Yes,suckhole,"someone who ""sucks"" up to the boss or person of importance",,,
2021-08-11 17:11:18,2021-08-11 21:11:14,IP Address,100,14396,True,2021-08-11 21:11:15,R_3Rb800lV4NyRyp3,,anonymous,EN,Yes,Over 60,,Woman,,2221,Yes,,Yes,Grouse,Oh this steak tastes grouse!,A few times amongst my friends when something is very good!,I think it sounds exactly as it means!,Yes,Crook,I woke up this morning and felt really crook.,Lots in general conversation generally about how people think.,Sometimes 'crook' is used with 'As crook as Jubrook'...,Yes,Pink Pill,She is acting like a pink pill.,It is used in reference to someone who is an idiot.,It rhythms will 'Dill',Yes,looker,WoW she/he is a real looker!,Mainly by men about women but can be used by both sexes.,It is self explanatory.,Yes,Glamour,That woman sure is a real glamour!,My husband uses this expression all the time.,Again it is self explanatory.,Yes,Spunk,That guy is a real spunk,Often on TV or on social media.,I think it is a play on the word sperm.,Yes,Robber's Dog,She/he looks like a Robber's Dog,Often in literature about an ugly person ,You immediately think of a guard dog with its teeth showing and growling,Yes,Rooster,Who does this rooster think he is?,This rooster comes up to the bar and starts throwing his weight around,It is like a proud rooster walking around the hen house,Yes,Bullshit,I just read this bullshit in the newspaper,Lots of times... it is very common and generally written as B*shit,It means that it is a big load of crap,Yes,Turps,He was on the turps last night,Lots... especially if someone is hungover,It refers to Turpentine which is a very cheap form of alcohol,Yes,pissed,"Boy, I must have been pissed last night to say that",Lots again...especially in pubs and clubs,It is used because generally people who are drunk go to the toilet a lot.,Yes,Bludger,Jack is a real bludger as he doesn't do anything to help.,Lots... especially in reference to people who don't help or work,It is a great word,Yes,Hammer and tack,Your back,I really hurt my hammer and tack when I lifted that box,Lots amongst physical workers,Rhyming slang,Yes,Cheese and kisses,Misses or Wife,I took the Cheese and Kisses out to lunch today,Mainly amongst tradies,Rhyming slang,Yes,My Bride,It refers to a wife... no matter her/his age or how long they have been married,I said to my bride last night that ...,Again a terminology that men use when together,I quite like it...,No,,,,,,,,,,,,,,,,,
2021-08-11 20:34:02,2021-08-11 21:11:17,IP Address,100,2235,True,2021-08-11 21:11:17,R_d3Z7zkR7A7bSKWd,,anonymous,EN,Yes,40 - 60,,Woman,,Doreen ,No,"Frznkston, Ballarat and broadmeadows",Yes,Grouse,You're car is grouse,When i talk to mates,No,No,,,,,Yes,Idjit,That person's an idjit,When seeing friends at catchups,No,Yes,Good looking sheila or bloke,Shes/hes a good looking sheila/bloke,With friends while we are out,No,Yes,Spiffy chick,She's a spiffy chick,Around the traps everywhere,No,Yes,Good lookin rooster,He's a good lookin rooster,With mates,No,Yes,Ugly Creature,Good god ..what a ugly creature,Out and about,No,Yes,Up yourself,Their up themselves.. who do they think they are,At bbq with friends,No,Yes,Crap,You're talkin crap,All the time,No,Yes,Grog,Dont forget to bring the grog,When going to a party,No,Yes,Pissed,Drank too much and now you're pissed,At parties,No,No,,,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:38:42,2021-08-11 21:12:01,IP Address,100,1999,True,2021-08-11 21:12:02,R_1pxMNLCD2knEA7A,,anonymous,EN,Yes,Over 60,,Woman,,6725,No,5072,Yes,bonza,"That's bonza,  mate! Well done!",When someone has achieved a good result in something. ,It a bonza expression!,Yes,gross,That's gross!,In reference to a bad fart smell. ,When someone drops a bomb - bad fart smell,Yes,Thick / dense,"They're pretty thick, ay!",When referring to someone who has not acted very intelligently,intermixed with 'dense' -  not very smart in their behaviour  - hard to penetrate with wisdom,Yes,eye candy,Whoa - talk about eye candy!,in reference to a person one finds very attractive.  ,very pleasant to look at and giving visual pleasure - as an analogy with a sweet taste,Yes,Sweetie,Ah! She's a sweetie!,In reference to a female one finds attractive and pleasing,As an expression of finding attractive. ,Yes,Hunk,What a hunk!,In reference to a male one finds attractive. ,Mostly in reference to a male one finds sexually attractive / potentially sexually competent. ,Yes,Bag,What a bag. ,In reference to a person one finds unattractive. ,Can refer to females of aged generation,Yes,Prick,What a prick!,Referring to someone self centred. ,Most often used in reference to self centred / selfish males. ,Yes,Bullshit / crap,What a load of crap / bullshit. Smells like crap / bullshit to me!,In reference to something one finds not considered to be true. ,An analogy to excreta in a negative expression. ,Yes,garri / grog / charge,Can you give me for charge? (Can you lend me $$$ to buy some alcoholic drink?),In reference to being asked to supply money for someone to buy alcohol to drink. ,To get charged up - to get drunk - to drink grog - Have you got the garri?,Yes,Charged up / pissed,They're pretty charged up. ,In reference to people who have been drinking alcohol and have become intoxicated / drunk. ,They're pretty pissed / drunk / charged up / intoxicated. ,Yes,Bludger / slacker,He's a bit of a bludger,In reference to a person who does not carry their load of responsibilities so other's have to. ,In reference to someone who gives themselves a lot of slack in their efforts to participate in social environment tasks. ,Yes,Mutt,Face ,Show us ya mutt!,In reference to exposing one's face - appearing as true. ,Can be used to ask someone to expose the truth about someone - to appear to reveal. ,Yes,Onya bike!,Get going - move away ,Onya bike mate. ,When encouraging someone to get going - move along / not stay any longer. ,,No,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 20:48:32,2021-08-11 21:12:43,IP Address,100,1450,True,2021-08-11 21:12:43,R_RfU1tgL2zpSAV6V,,anonymous,EN,Yes,40 - 60,,Man,,3340,No,3356,Yes,bonza,that cake looks bonza,1970s older birthday parties etc,Bonza - describes excellence of quality,Yes,not much chop,That car wasn't  'much chop' = not very good,"Father checking out things to purchase, especially second hand goods",,Yes,Drongo,You flamin' drongo,"Work men banter between each other on the work site, especially when someone has ordered the wrong part, or made mistake",,Yes,stunner,She's a stunner = 'looker' good looking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11 21:02:18,2021-08-11 21:13:36,IP Address,100,678,True,2021-08-11 21:13:36,R_3LdqW8zJZGJVB8z,,anonymous,EN,Yes,40 - 60,,Woman,,2206,No,2852,Yes,Bonza,That was a bonza night out. ,Can't remember,,Yes,Cactus,She's cactus (referring to an item that fully or nearly destroyed) ,Can't remember,,Yes,Drongo,You're such a drongo! ,Can't remember,,Yes,Spunk,He's a total spunk. ,"Boarding school, 2795, in the 1980s",,Yes,A bit of alright,She's a bit of alright. ,Can't remember,,No,,,,,Yes,Hatful (of arse holes) ,He's as ugly as a hatful. ,Can't remember,,Yes,Ponce,Look at that ponce. ,Dunno,,No,,,,,No,,,,,Yes,Maggoted,,,,Yes,Bludger,,,,No,,,,,,Yes,Galah,A foolish person,,,,No,,,,,,,,,,,,,,,,,,,,,,,
