participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0458,R_20UljJ4LEpic45A,Body Part,"Lugs, noggen, cake hole, fun bags, donger, pussy,","Ears, head, mouth, breasts, penis, vulva/vagina",,Everywhere,
A0459,R_pK53ySQQzPJUvPH,Body Part,Tuckshop arms,Upper arms.. flabby,She has tuckshop arms,Sometimes,No
A0461,R_RwYw0Yaf0qAXJtf,Body Part,boob,breast (female),Look at the boobs on that.,"At pubs, etc.",Don't use it myself.
A0463,R_p6rjaGv4CL7mIi5,Body Part,Twang,Penis,"With a twang like that, no wonder the sheilas are chasin' 'im.",Used in Melbourne extensively in the 60s,
A0467,R_tXoysZsywVGfQDD,Body Part,noggin,head,I had a bang on the noggin,extended family,
A0468,R_URwDwueWHqOUfhT,Body Part,wife's best friend,penis,need to say g'day to the wife's best friend. (urinate),pubs mostly,no
A0469,R_PTfgXDQpZZPx30t,Body Part,Six pack,Chest,Look at that six pack he's been working out,,
A0470,R_2zAYzXz7IFM28aF,Body Part,Shank's pony,The feet,,,
A0471,R_3e5mdxb7U7CES8H,Body Part,fanny,,,,
A0478,R_2zYKsMRSVEwAb7E,Body Part,"Willy- penis, Honker- nose, Social Digit- middle finger",,,,
A0479,R_2fdj3NnsouueLwj,Body Part,Noggin,Head,I fell over a cracked my noggin,General conversation,
A0481,R_WkYapgYJpAfj7nH,Body Part,"snoz, fizzog, paws for hands norks bottom, backside, bum","The first two for nose and face are probably imported. Norks is not heard now, but is specifically Australian, derived from a product name afaik.",No,They've all been around,"buns for buttocks is an American import, there was no obsession with these until recently."
A0482,R_8bSojXwhmmvNYbL,Body Part,arse,buttocks,Nice arse on that sheila. Get your arse in gear.,all times and places,Arse also refers to unskilled but lucky play in pub snooker or billiards
A0483,R_3hb9wbNf9PpYMjE,Body Part,Noggin,Head,He got hit on the noggin,Everyday conversation,No
A0484,R_Q3uVMmHkYQBrAZz,Body Part,Arse Bum,Buttocks,He's got a great arse,Females assessing male anatomy,Can also be used as He's an arse meaning he's unlikeable
A0485,R_3PaHWoy5PLCBvCg,Body Part,Laughing gear,Mouth,"Go on, wrap your laughing gear around this (usually alcoholic beverage)","Not commonly but have heard it, probably mostly by my bogan ex",
A0486,R_1laCsIbn2m9tDfh,Body Part,snozzel,nose,look at the snozzel on that bloke,"describing someones large, small or odd shaped nose",
A0487,R_BR0QcbPpN5te93j,Body Part,shlong,penis,He has a shlong like a horse,"well, it is really common parlance",
A0492,R_20URf7IAnPU1yGT,Body Part,Guts,I have a pain in the guts.,,,
A0493,R_XENyg2nm1lgW3vj,Body Part,Noggin,Head,Get your noggin out of your but and put a bit of thought into it,,
A0494,R_3x8kscqVcrStdUl,Body Part,"Shanks, scone, plates of meat, ticker,",His ticker gave out,,,
A0496,R_2cdxjIAuZuPEkWF,Body Part,guns,biceps,,,
A0497,R_1o5CrO3t9LZA6Ix,Body Part,laughing gear,mouth,Get your laughing gear around this pie!,"In Sydney, 2008-2020",
A0498,R_3KJ8VYezZNJKXax,Body Part,🍈 melon,Head,,,
A0502,R_4H1yHx9zKGK6I9z,Body Part,Bingo wing,The flabby part of skin under arm in older people,She waved her bingo wing at me,From the 1990's to present,no
A0504,R_1HoSOmzAioPWfRs,Body Part,"Nogan, (head)",Head,"When referring to something requiring thinking, ""use your nogan""","Most often at work, but also when a group of different age men trying to work out a problem",
A0505,R_22VpUY2b2fiCzPf,Body Part,Noggin,Head,I bumped my noggin now there's a bruise,,
A0506,R_2VqhNOb3hoHx2kV,Body Part,Fadoobadas,Floppy skin under upper arms,This tshirt doesn't cover my fadoobadas,"Kath and Kim, also just in everyday conversation",
A0507,R_3QYJgpvKDgOh9Cs,Body Part,jubblies,breasts,,,
A0508,R_Tq1IFWUTFgAWunT,Body Part,Prong,Penis,Just gunna get me prong out for a leak,,
A0509,R_2AKEuhrKUMreb5G,Body Part,gob,mouth,Keep your gob shut about this!,Don't know,no
A0510,R_25XZq7ONQynFiUN,Body Part,brain box,head,,,
A0511,R_3O7FknzH0gs54iu,Body Part,ONKA,FINGER,I CAUGHT ME ONKA IN THE DOOR,"BOOKS OR TV, NOT RECENTLY",
A0514,R_3G0rIj9We3pQLWt,Body Part,"Donger, freckle, date, verandas above the play room, coit,",Most of the above refer to the bum,The swan pecked the lady on the date.,,
A0515,R_2t5VJzeUh1jJC5d,Body Part,"Lots of them, often sexual: fanny, arse, tits, wanger","Vagina, bottom, breasts, penis",,,
A0516,R_1N48VSV9F40QduM,Body Part,noggin,head,watch your noggin mate,going through a low doorway,
A0517,R_2rBIjIlFojLViCF,Body Part,Bonce,Head,I just got hit in the bonce by the ball.,Often used in sport or if someone has a really big head.,
A0518,R_2f7niCI0aewIIEc,Body Part,Noggin,Head,,"Not for a while, to be honest.",Probably a northern hemisphere import...
A0519,R_wYNZ9fY361O5JwB,Body Part,eight day (rhyming slang),penis,I wish Joe would stop sending me selfies of his eight day,,
A0520,R_3oLo35G8mso5uCq,Body Part,Noggin,Head,,,
A0521,R_2bTZpsSS3lZrNID,Body Part,Clacker.,Yourt bum.,I'll give you a swift kick up the clacker if you keep going.,I used to hear it in thye past and I use the word every now and again.,
A0523,R_WvBSiP6QRHPybhD,Body Part,boat race,face,,,Possibly UK origin
A0524,R_1jSTwsLTPn1dWCb,Body Part,boobs,breasts,her boobs were scantily covered,general conversation,
A0525,R_5nav71cDJZjz4Od,Body Part,nanny goat,throat,She's sick in bed with a headache and sore nanny goat.,My father used this expression at home.,
A0526,R_1UlFCeKiyxIAB3z,Body Part,Fun bags,Womens breasts,Stop looking at my funbags.,Here & there.,
A0527,R_3GD47GhvGj4gXz6,Body Part,shnoz,Nose,Check out the shnoz on that girl its so big you would think they are about to charge for air.,private peer to peer conversations,
A0529,R_3Pzd9mvxIps8dRA,Body Part,Beezer,Nose,'He bopped me in the beezer',Mostly in older Aussie tv shows and books,
A0533,R_BG0RoJ3FUwC7Fpn,Body Part,Noggin,Head,,,
A0535,R_5dr1TrKLYOpgDex,Body Part,Aig bags,Breasts,They won't get hurt in a collission,In general discussions.(males),no offence intended.
A0536,R_10wORkerGSt1MOp,Body Part,Noggin,Head,,,
A0537,R_3nw9NxDLbX9h0E2,Body Part,plates of meat,feet,,a relative who loved rhyming slang,
A0538,R_3PBjtjabKqtbD2p,Body Part,Pie-hole,Mouth,Shut your pie-hole,,
A0539,R_2sRo2vOhn401jwN,Body Part,Loaf,"Head - from the rhyming slang ""loaf of bread""","Come on. Don't be a dickhead. Use your [or more likely, yer] loaf.",Very common in my younger days; much less common now.,
A0540,R_2c6JKy7zhniek7p,Body Part,Noggan,Head,Hit on the noggan,After a minor accident,
A0542,R_9HXk7GpXVo6KNgt,Body Part,old fella,penis,,1970's,
A0544,R_1GyxBLqZiWc2V2c,Body Part,Shank's pony,legs and the use of them,Nobody is going to drive you there so use Shank's Pony.,"family, friends",
A0548,R_1oIjESLljr9vneN,Body Part,"Roger, headlights (nipples)",Roger is penis headlights is nipples.,It must be cold or Got her headlights on.,My friends both men and women used it at the pub when it was cold,
A0552,R_r8Br5WvHb7luZnH,Body Part,North and south,Mouth,She has a big north and south,,
A0553,R_2TvIjwK6hPJKFpb,Body Part,scone,head,I thought of that joke right off the top of my scone,conversation with family,
A0554,R_1OVyecCttlgDoJ1,Body Part,Noggin,Head,He got a hit in the noggin,Growing up,No
A0555,R_3dTlwE19juQhFn3,Body Part,"fangs, bum scratchers","teeth, hands",,,
A0557,R_1jx2LTLnMVNrXdW,Body Part,Schnoz,Nose,Check out the schnoz on him,Social situations,
A0558,R_3KH3TF2byRXKTf0,Body Part,Plate of meat; knackers,"feet, balls",,,
A0559,R_300Odo3JKSaluyW,Body Part,Shanks pony,Feet and legs,I was on me shanks pony so it took me three days to get there,Dad,Don't hear it now
A0561,R_2xLA3mwUOFDVlRm,Body Part,White Pointers,A woman's breasts,"Wow, look at the white pointers on that woman!","Not sure when I first heard it, but it was used a lot as I was growing up. Don't hear it much these days.",No.
A0562,R_2q3k0S5zgcUy0J2,Body Part,Dick,penis,,,
A0565,R_3hGgkszzVRBP8Xm,Body Part,map of tasmania,,,,
A0568,R_2vZZCNG1qxhQJyo,Body Part,"dick, prong",,,,
A0569,R_24reNCJxrwiw8E7,Body Part,Map of Tassie,The pubic region of a woman (unshaved/waxed),Check out her map of Tassie,"Recently within my friendship group, usually humorously",
A0572,R_1fj72HZCjiqY0Dq,Body Part,Noggin,Head,Don't hit your noggin,Dad - probably because he sold timber and his dad was a carpenter (the noggin being the cross piece in house frames),
A0573,R_3MGrSHf97IUHBKz,Body Part,nads,testicles,hit me nads,"in school, in sport, getting kicked by a ball",i don't hear adults using this word
A0574,R_2pMoCxMfGsRlSz7,Body Part,Dial   gob,Face mouth,She's got a lovely dial.   Shut your gob.,All over,
A0576,R_SPCDRXmWN6czlkt,Body Part,schnozz,nose,,,usually refers to a nose swollen by boozing.
A0578,R_21GuyLZ8fZbc1al,Body Part,Bonce,Head,The ball hit him right on the bonce.,Less frequently these days. Commonly used by my father's generation.,
A0579,R_1NnsBp3kl0uQiTl,Body Part,"bazookas, watermelons, fun bags",breasts,Look at that woman's bazookas that are popping out her shirt.,At nightclubs when I was younger.,I'm just jealous that I never had that problem.
A0582,R_vdZGaA0msaHCl7H,Body Part,Noggin,Head,I got a lump the size of a golf ball on my noggin.,Seems more rural and heard less these days,
A0585,R_3z1FNlxcM7oJEvn,Body Part,Noggin (head). North and south (mouth. Maybe not Aussie),,,,
A0587,R_21ErQHoCtOmn2SN,Body Part,Norgs,Female breasts.,What a great set of norgs she's got.,Common 60s and 70s building sites.,
A0588,R_3ptpA3HwRfYhBar,Body Part,"bits, tackle, pits, bot bot, arse",Get off ya arse,,,
A0589,R_31sYzxVNiWtUPuS,Body Part,Cake hole,Mouth,Shut your cake hole,Can't think of specifics,
A0590,R_2WAc5JhxdJm5Kiu,Body Part,"plates, short for 'plates of meat'","rhyming slang for feet, usually very big feet.",,probably only by a friend who loved and used rhyming slang,
A0591,R_2pKQZA1D1qMT374,Body Part,Hoof,Foot,You have a big hoof.,,
A0593,R_3n0gA7vxDcOBOHr,Body Part,Noggin,Head,,,
A0597,R_1PbL4wrVXk8aGlC,Body Part,Noggin,Head,I copped one on the noggin.,Sports field,
A0600,R_2B8rIS4lIXMUqQp,Body Part,freckle,anus,Give him a kick in the freckle,work and play,no
A0603,R_u9yB8GnhDHpAELv,Body Part,Knackers,Max factor knacker lacquer puts a lustre on your cluster.,My brother taught me that one.,,
A0604,R_Z1TVa5bzR8YePiV,Body Part,Noggin/pegs/freckle or date/ plates of meat,"Head, legs, anus, feet",,,
A0605,R_2EGnXWKwYUAGKlm,Body Part,Short and curlies,Pubic hairs,She had me by the:,"Last weekend, golf course.",Used humorously
A0606,R_2tmsM6kav4VnxH8,Body Part,"""lemon spread""",Head,"Use your lemon spread, and do it properly.",Mainly in work situations.,
A0610,R_2PiM2coV218mjvA,Body Part,Booty,Rear end,Only for women,At the beach,
A0611,R_yt4znSw1Xo3OQYV,Body Part,jatz crackers,testicles,He got hit in the old jatz crackers.,Playing cricket,
A0613,R_so3HOzWtSfPPLFf,Body Part,Donga.,Penis.,He has a big donga.,General conversation.,
A0614,R_2V9EFNWSMcOrikl,Body Part,Mop,Hair,What have you done to your mop now,Heard often in sisters hair salon,
A0618,R_1dyILDg8YWJAPLl,Body Part,Bum,Backside,,Grew up with it,
A0619,R_2AZNEAh8zcpsADQ,Body Part,bum,buttocks,to sit on one's bum,in conversation,
A0620,R_Zw76Q7H1o0ZgDgB,Body Part,Moom,Bottom,She fell on her moom.,Koorie people.,Apparently when Melbourne city council asked elders what to call a festival they suggested Moom as a joke but it became Moomba! Too funny
A0623,R_21nyQB9pWlsXeVY,Body Part,cake hole,Mouth,Shut your cake hole!,"Common in 60s-80s, less so nowadays.",
A0624,R_2CPnMxUDWBYnYfZ,Body Part,Boobs,Breasts,She's got big boobs,,
A0627,R_1JVA8VYjSieKOWX,Body Part,Boobs,Breasts,Size DDD boobs are a pain when running.,Bu both men & women casually,Remember 'boob tubes'?
A0629,R_elmaEuVnhJexlBL,Body Part,noggin,head,,,
A0630,R_Q4iwUoVYjG2EWK5,Body Part,Snozzer,,,,
A0631,R_215pw8MtHyVdcIT,Body Part,"Scone, though not sure if it's Australian.",head,Use your scone to work it out.,My Dad helping me (very patiently) with Maths homework as a young child.,"Love to know how scone relates to your head, never questioned it."
A0632,R_3fCyenDBn2Oz6mK,Body Part,Gob,mouth,Shut your gob,"ubiquitous up to 2000, still used sparingly","Probably English, but widely used in Australia"
A0633,R_3dLCx32wc2zMsFL,Body Part,Noggin.,Head.,"Teacher says ""work it out, use your noggin.""",At school.,Would still be used today but more last century.
A0634,R_DuRSLosaBZNYZ6V,Body Part,cake hole,mouth,shut your cake hole,dad telling me to be quiet when i was a kid,
A0639,R_23ZUNIDhGNYfDCC,Body Part,Noggin,Head,He hit his noggin on the beam.,Often,
A0640,R_2S0kzGO5Vpo8sSl,Body Part,"dag, bollocks","a dag is in fact dirty wool, but now means a good bloke. bollocks are testicles","""Smithy is a good bloke bit a bit of a dag""",Not sure & bollocks may not be Australian slang,no
A0643,R_1jTeRqdGNKNUDCz,Body Part,Knackers,Testicles,He accidentally got kicked in the knackers,Common usage even today,
A0645,R_1r7bp2ydyFjMIGd,Body Part,Dial,Face,A smile on your dial,Everyday conversation,Not so common now
A0646,R_24CyV5e83ZHtm4w,Body Part,Trouser snake,Penis,,,
A0647,R_10JI2K0RTRoyLg7,Body Part,Cakehole,Mouth,Shut your cakehole,My dad used it a bit.,Maybe Scottish in origin?
A0649,R_UFlFPgth5MiMDXH,Body Part,hammy,hamstring muscle,Look like he's torn a hammy,Broadcast TV,
A0650,R_OwHwzkPyBHuIAiB,Body Part,Arse,Backside bum,He wasn't moving so he got kicked in the arse,Everyday use,
A0655,R_8JrgmnLOZGtZXj3,Body Part,noggin,head,"if you do not shut up, i will knock your noggin off",,
A0661,R_1pERxjsLWaX8YPo,Body Part,"Donger, white pointers; date","Penis, naked breasts, rear end.",,,
A0662,R_ZsIQdwqj9qf7Brr,Body Part,noggin,head,it fell on me noggin,with my parents and older relatives,
A0663,R_2aQQnIlkddzfq5f,Body Part,One eyed trouser snake,Penis,,Everyday usage,
A0666,R_b2UOs0IMcgLHMJP,Body Part,"(Rhyming slang) ""Plates of meat""",feet,Shift your great plates of meat so I can get past,haven't heard it lately - popular when I was younger,No
A0667,R_1f8WvHe2nBSscS9,Body Part,Too many,,,,
A0670,R_1rxAlF2UQY6fsEH,Body Part,Knackers,Scrotum,Kicked in the knackers,1960s everywhere,Also the nuts
A0672,R_2Qm1AniHDaTQkJ8,Body Part,Lug?,Ear,,,
A0673,R_3KuvRIsGAwTVbn3,Body Part,More Chins than a Chinese phone book,Double chin,,,
A0674,R_OHAQCArNTOYe0O5,Body Part,Donger,Penis,He's got a donger like a donkey,Informally with friends and family,
A0677,R_3oSivHmyLMJ4wfW,Body Part,Shank.,Any really,That person has short shanks,Anywhere,No
A0679,R_SUYWdBsXHsDRrXP,Body Part,Dial,A persons face,Take that smirk of yer dial,General conversation,
A0680,R_2tySviJnJ4hzNLj,Body Part,Dick,The penis,He flashed his dick.,Extremely commonly,"There are many other slang terms for this appendage, but dick seems the most common."
A0683,R_6QkhKKaP71kqsXD,Body Part,Scone,Head,The rock hit him on the scone. He got scanned.,All my life when referring to the head,
A0684,R_1g88tYBxPppU3FI,Body Part,Dick,Penis,Get your hand off your dick.,When I last talked with a National Party supporter.,Can be attached to many nouns eg. head
A0685,R_1hAOjIjduapJjd6,Body Part,Tackle,Msle genitals,Take care of your tackle,Conversation recently,No
A0686,R_2DLUfPadTck86BL,Body Part,Goolies,,,,
A0688,R_CdeQ7tNGonOTcfn,Body Part,Bonce.,Head.,My granddaughter just fell off the couch and landed on her bonce.,,
A0689,R_2s6eCKvxNxeLJgD,Body Part,Plates of meat,Feet,Somebody's had their great plates of meat all over that clean floor!,"My father, 50 years ago.",
A0690,R_3ELkXeWtY2ugpDs,Body Part,appendage,"usually an arm, leg or penis",he had one of his appendages damaged,"not common, usually about someone you do not know",
A0696,R_2sb6G3jyn9g1Adz,Body Part,Noggin,Head,He copped a knock in the noggin.,When I got hit in the head,Synonym: cruet which can also mean angry.
A0697,R_DNLOCVaiFGB7Ye5,Body Part,pegs,legs,nice pair of pegs,,
A0698,R_r9ABmbAyr5dG6jv,Body Part,Noggin,head,Think about it - use your noggin.,"Everywhere, all my life.",Don't know if it's a specifically Australian term.
A0703,R_2dBjbY66yHmY11j,Body Part,Percy,Penis,Gotta go point Percy at the porcelain,In restrooms,
A0705,R_1OiVoMzuMr4AGH2,Body Part,"Plates of meat, feet. Shiner, black eye.",,,,
A0706,R_3lyLugi6yTCJT8d,Body Part,Tassie map,Female pudenda,,Everywhere,No
A0708,R_26nmtfZsXDlGBtg,Body Part,tits,breasts,nice tits,conversation,
A0710,R_D2bFpsYAczqIqxH,Body Part,noggin,head,Don't hit your noggin.,Lots. Workplaces,"It seems really old, but I do still hear it - maybe just from myself"
A0711,R_2P6exrffgQ1hQMC,Body Part,Peter Reith,Rhyming slang for teeth,,,
A0715,R_bHEHXfmFFnCqsPT,Body Part,Noggin,Head,The ball hit him right on the noggin,Not lately,Other ggod ones are 'pinkies' for fingers; 'pearlies' for teeth...etc
A0716,R_1M5rzlRk2xxD2bA,Body Part,Gob,Mouth,Shut ya gob would ya!,Older people telling younger people to be quiet!,
A0718,R_2aIBMSrXxWeMLtx,Body Part,Noggin,Head / brain,"Use your noggin mate, it's not hard",,
A0720,R_1lohENOYo0t4vTk,Body Part,Noggin,He got hit on the noggin,When someone got hit on the head.,,
A0723,R_TcIugGHtlqWAtsR,Body Part,beergut...6 pack,stomach,that blokes got a beergut..look at the 6n pack on him..,,
A0724,R_2WOJKeQmmnR8N65,Body Part,Noggin,Head,"Think harder, be smart = 'use your noggin' a hit on the head = bump on the noggin","Everyday conversation, TV, Film, books",
A0732,R_PH734zycMbZ7b4l,Body Part,Noggin,Head,Get that into your thick noggin.,Common in my day and I use the word noggin.,
A0733,R_3qX839269RxD2nJ,Body Part,Treasure chest,"The bosom, cleavage","I put it in my treasure chest eg for the shopping list, money, phone","By me, my mum, a lady at the supermarket","Putting something in your bra is a typically Australian thing, an Australian actress did it once with her speech for the Oscars. Many Australian women do not carry a handbag or purse."
A0735,R_3iF2p3ZPcPhYJS6,Body Part,prick,(to impolite to say),no,on the football field,No. However if you ask we can submit a photo or graphic
A0736,R_dapz5QymP7xYbtL,Body Part,scone,head,"Use your scone, you drongo.",local,"Obviously related to ""loaf"""
A0737,R_2S8MyqLGqaZUrSt,Body Part,Plates of meat,Feet,,,
A0739,R_2djfakpvu1vWN9A,Body Part,"noogin, snoz, goolies, block & tackle, frank & beans, fun bags, bazookas, pins","head, nose, male genitalia x 3, breasts x 2, legs","hit his noogin, look at that snoz, hit in the goolies, she has a lovely set of funbags,",,
A0741,R_24xdnySV17bINax,Body Part,gob,Mouth,Shut ya gob,Informal conversation,
A0747,R_22mLsiGZ3TtxXVQ,Body Part,Slacker,,,,
A0750,R_2aY6hY3Zt2OUI1e,Body Part,Date or clacker,Anus,Stick that up your date/clacker,,
A0751,R_26nUS1qJYLvWGrb,Body Part,Noggin,Head or brain,Hit my noggin on the counter when I fell over,,
A0754,R_3COkSBOOUnXgL1D,Body Part,Noggin,Head,Use yer noggin you wally.,Around,
A0757,R_1IGDRSMfr9EQm1B,Body Part,Freckle,Bottom,He fell on his freckle,"Tv, growing up",
A0760,R_dduOqgTtmMASU01,Body Part,Noggin,Head,He got a hit on the noggin,Heard a lot years ago but not so much nowadays,
A0761,R_wZ8FmsQ4xYdaagF,Body Part,conk,head,If fell and hit me on the conk.,not sure,no
A0762,R_1Nevu7bh9wEG0rV,Body Part,Noggin,Head,That is using your noggin,When a problem is solved,"I also love ""snozzle"" for nose"
A0763,R_0CkcVkAjVT9yFPj,Body Part,rubber necker,the neck,referring to people who slow down to look at motor accidents etc,in conversation,no
A0765,R_2ZV0ao1RoDqbpDC,Body Part,Doh-ray-me,knee,I skinned me doh-ray-me,,
A0766,R_Ry72ybpuTz99iz7,Body Part,Lugs,Ears,He has got lugs like stuns'ls,My husband,No
A0768,R_2hKQIojyer2TdrH,Body Part,ol fella,the part that sits in the budgie smuggler,"geeze my ol fella is sore im felling pretty crook, I recon that looker had a STD or sumthin",everyday,"it wasnt and it cleared up, just a bit too much friction"
A0771,R_2cArV6MauxkVHXD,Body Part,mug,face,What an ugly mug,Seem to have known it for ever. Maybe mostly used by older people.,
A0773,R_3g2cVLGNyP0OmjR,Body Part,scone,Head,,Last 55 years,
A0775,R_6Lst0fEANDjyvyV,Body Part,Noggin,Head,The rock got him right on the noggin,,
A0776,R_1LwlJZTlP4tuRBn,Body Part,Mundowie (?),Foot,Get your mundowie's off me,"Not heard recently, but commonly as a child in Queensland",
A0777,R_1rucUdp9OVAdXvp,Body Part,tits,breast,she's got nice tits,half the male population!,it's ugly
A0778,R_3lLedhgtPw20RXA,Body Part,"bonce, mitts, plates of meat, Aunty Mary, John Henry/Johnny, wedding tackle, beer gut, thunder thighs","Head, hands, feet, arse/buttocks, penis, penis/testicles, enlarged stomach, large thighs",,,
A0779,R_2qyFX5WLUky5r24,Body Part,3KZ,Head,,,Derived from a Victorian AM radio station tag
A0780,R_s6zoPHF5fjFIzsd,Body Part,flipped the bird,middle finger,that bastard flipped me the bird,"general use, family",suspect American origin
A0781,R_NX8uFtBFyVPCx0d,Body Part,Onkaparinga,Finger,He gave a copper the onka,Previous generations,"Used to be a brand of woolen blanket, named after a town. Aussie rhyming slang"
A0782,R_9yFZBjOfjjxu2L7,Body Part,Noggin,Head,The call hit him on the noggin,,
A0787,R_3jTnJs2D2a8QZwt,Body Part,scone,head,He was hit on the scone,family friends,
A0788,R_2P1Z8bOuQRidQCY,Body Part,Noggin,Nose,He's got a big noggin!,,
A0794,R_3epZCQ5OfzsRXfF,Body Part,scone,head,he was off his scone,general banter,"a bit old school but still in use, one of several words for head"
A0798,R_1gUv1jWi7BSAOVf,Body Part,Pussy,Female genitalia,,,
A0799,R_1ifI2kZVaKIbvPA,Body Part,Noggin,Head,Put the beanie on to keep your noggin warm,Family,
A0800,R_2WT0DayYaNdc9ID,Body Part,Knackers,Testicles,He got hit right in the knackers by the quickie,"All over, often",
A0801,R_1j6W8Pdk3wOvQXc,Body Part,conk,the nose,His conk is enormous,"During my primary school years, rural South Australia",
A0803,R_1d9OxNI4bLIOkFP,Body Part,Plates (of meat),Feet,My plates are so sore as I've been on Shanks' pony all day,Used mainly by older folk,
A0804,R_22SspvQGntQ8JBX,Body Part,Snoz,Nose,His snoz got a bit sunburnt yesterday.,Often by all ages,No
A0806,R_2YtX5yNtP90T4x3,Body Part,donga,penis,Drier than a dead dingos donga,I've used it myself within the last 5 years.,"Not to be confused with a Donga, which is a mining workman's accomodation in the form of a small demountable building."
A0807,R_Z3o0b7ujUMQfEzf,Body Part,Pink oboe,Penis,He's gonna go and play the pick oboe,"School, army",
A0809,R_3dJMcASjog9BGXQ,Body Part,nuts,testicles,He rolled on the ground in pain after he was kicked in the nuts.,From ages ago - between friends - in a jokey way.,There are many words for testicles. Load of balls = rubbish. A real balls -up - a bungled action
A0810,R_1YenCf3Ihmwo1I5,Body Part,noggin',Head,Use your noggin'!,Dad would have said it,
A0811,R_w4ZEgS6l5Qo1JBf,Body Part,Bum,Buttocks,,,
A0812,R_3Odj48igBanGObF,Body Part,Noggin,Head,He didn't use his noggin,"Was quite common when I was growing up, but don't hear it so much these days",
A0814,R_3PBfNkYVyyRbke5,Body Part,Donger,Penis,Dry as a dead dingos' donger,,
A0815,R_pcIQaV2EmSytp4t,Body Part,shlong,penis,he's got a big schlong,,"other words nads, short for gonads"
A0816,R_3KIx1WGXXdkqgBi,Body Part,mug,face,He's got an ugly mug,Mostly by older people (men),
A0817,R_1NgZwNVI1YGV4ju,Body Part,noggin,head,Getcha noggin outta the way; I can't see the telly.,,
A0818,R_2AXxyzL5SV8y9Xe,Body Part,Noggin,The head.,He bumped his noggin on the door.,Childhood,
A0819,R_1LHdYch4VLXAkMt,Body Part,Bonse,Head,,,
A4394,R_2VEm4rdWteDXNyv,Body Part,I am unhappy about this subject. Pass,Pass,Pass,Pass,Pass
A0821,R_27Pd3NKVYHHwAaN,Body Part,melon,head,,"school, pub, street",
A0822,R_31ucpxmULpLvwvh,Body Part,shanks pony,,,,
A0823,R_rd44wRI3LTrIOZP,Body Part,Laughing gear,Mouth,Wrap your laughing gear around that burger.,,
A0825,R_w7ZZX7qW2w3ilcl,Body Part,Mug,Face,Doing show your mug around here again,My dad - he's in his 80s,
A0826,R_xrQrVfw13xwJSIV,Body Part,mug,mouth,i'll slap you in the mug (if you don't stop doing something),"mainly used by men to other men, usually bogans",
A0827,R_3R3LV6ZeC1eAw1f,Body Part,Schlong,Penis,He's got a schlong like a draught horse.,All over,no
A0828,R_24xddHstSwnkn0s,Body Part,plates of meat,feet,He has huge plates of meat,everywhere,
A0831,R_3PnSalbyi460REp,Body Part,Pussy,Vagina,Wow you have a nice PUSSY,Last night in bed,
A0833,R_d0Wq5Q67a3s5cFr,Body Part,waddy,penis,me,,
A0835,R_3imKWGHw3GkduGG,Body Part,Laughing gear.,Mouth,Wrap your laughing gear around this.,Tv especially in advertising.,
A0837,R_3Rs8KvsxQLQ8ZPw,Body Part,"'old fella', donga, doodle",penis,,,
A0838,R_2qBIFpBWreMCBQ9,Body Part,Fun bags,Breasts (female),She has great pair of fun bags,In private ironic conversations!,
A0840,R_3iIFzhItc5HRczN,Body Part,Shanks pony,legs - walking,Had to go to the store by shanks pony,Many times when younger,Often abbreviated to shanks
A0841,R_AjPcHPQKipkTqxz,Body Part,Date,anus,"""Get off me date!"" (driver yelling to driver behind when he wants to back into a parking spot)",A mild road rage incident,
A0843,R_PIJPWWfmteZ14cN,Body Part,Noggin,Head,She bumped her noggin.,Occasionally,No
A0845,R_DA9iZuwFtCI5Wkp,Body Part,"Cheers big ears! Same goes, big nose!","Ears, nose","Let's have a drink. Cheers, big ears! Other person: ""Same goes, big nose!""",When drinking socually at pub or camp ground about 15-20 years ago.,
A0847,R_2DMJumKJkzqumsu,Body Part,bum,"bottom, rear end, backside",,,
A0849,R_1Hk8uY9OsxmjEpj,Body Part,"donger, boobs, norkos, freckle, date,",",",,,
A0851,R_2TMe2mGyn4EgfZe,Body Part,Noggin,Head,It fell right on his noggin,,
A0854,R_27W5hIjukJHi4fm,Body Part,rocker,brain,Aunt M is off her rocker,variously since childhood,Hmm. perhaps not precisely equibvalent to the brain?
A0855,R_wS6gNRs1KSHA4vf,Body Part,norks,breasts,check out her norks,Aussie TV in the 1970's eg Blankety Blanks with Graham Kennedy,
A0856,R_2faMiGi0SmKEU0N,Body Part,Plates of Meat (Feet) Noggin (Head) Dial (Face) Pins (Legs) North & South (Mouth),"Feet, Head, Face, Legs, Mouth","look at the size of those plates of meat. Got hit on the Noggin. Good set of Pins, Keep your big North & South shut",general conversation,not used as much these day
A0857,R_3Jd7swDUA0pGPL3,Body Part,fanny (woman's vagina); buns (bloke's bum cheeks); clod-hoppers (feet); noodle (head or brain),,,,
A0858,R_1jPsFTn3dibd0kj,Body Part,He's got a dick like a donkey,,,,
A0859,R_3Rb800lV4NyRyp3,Body Part,Hammer and tack,Your back,I really hurt my hammer and tack when I lifted that box,Lots amongst physical workers,Rhyming slang
A0861,R_1pxMNLCD2knEA7A,Body Part,Mutt,Face,Show us ya mutt!,In reference to exposing one's face - appearing as true.,Can be used to ask someone to expose the truth about someone - to appear to reveal.
A0864,R_32X5rFxGhOCZlUS,Body Part,gob,Mouth,Shut your gob,Others saying it in conversation,No
