participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0491,R_31LgyGVySp19XR3,Doesn't Do Fair Share,bludger dole bludger shirker,,,,
A0492,R_20URf7IAnPU1yGT,Doesn't Do Fair Share,Shaking the leg.,,,,
A0493,R_XENyg2nm1lgW3vj,Doesn't Do Fair Share,Lazy bones,,Get your lazy bones in here and put some elbow grease into it,,
A0494,R_3x8kscqVcrStdUl,Doesn't Do Fair Share,Piss weak,,He's too piss weak,,
A0495,R_2S7jhSJ0EVkTFOE,Doesn't Do Fair Share,bludger,,"Couldn't work in an iron lung, the bloody bludger!!",,
A0496,R_2cdxjIAuZuPEkWF,Doesn't Do Fair Share,slacker,,what a slacker,,
A0498,R_3KJ8VYezZNJKXax,Doesn't Do Fair Share,"Bludger, slacker",,,,
A0500,R_2OIowgphjyQup6U,Doesn't Do Fair Share,Slacker,,,,
A0501,R_2SIuF6i7HwYqbYp,Doesn't Do Fair Share,Shirker,,In that group project sam was a shirker,,
A0502,R_4H1yHx9zKGK6I9z,Doesn't Do Fair Share,Bludger,,"Working with this bloke is impossible, he's a bludger",All my life,no
A0503,R_rqLzxjK2vwL2t1v,Doesn't Do Fair Share,Freeloader,,"He's a freeloader, all give no take",Commonly,
A0504,R_1HoSOmzAioPWfRs,Doesn't Do Fair Share,Bludger,,They just sat around all day being a bludger,Everywhere,Most often associated with people on the dole
A0505,R_22VpUY2b2fiCzPf,Doesn't Do Fair Share,Bludger,,'Ol mates a bludger! Needs to lift his game,,
A0506,R_2VqhNOb3hoHx2kV,Doesn't Do Fair Share,Bludger,,She's on her fourth smoko of the day - what a bludger,Everyday conversation,
A0507,R_3QYJgpvKDgOh9Cs,Doesn't Do Fair Share,shirker,,,,
A0508,R_Tq1IFWUTFgAWunT,Doesn't Do Fair Share,Slacker,,That slacker should not be part of the team,,
A0509,R_2AKEuhrKUMreb5G,Doesn't Do Fair Share,bludger,,He really is a bludger.,Long time,no
A0510,R_25XZq7ONQynFiUN,Doesn't Do Fair Share,loafer,,,,
A0511,R_3O7FknzH0gs54iu,Doesn't Do Fair Share,BLUDGER,,HE'S ALWAYS BLUDGING,LOCALLY AMONG FRIENDS,
A0513,R_12ElIMw6sTpodVj,Doesn't Do Fair Share,"bludger, sponger",,,,
A0514,R_3G0rIj9We3pQLWt,Doesn't Do Fair Share,"Slackarse, Aspro(slow working dope), bludger,",,Jack is a complete slackarse at work,Wouldn't work in an iron lung,
A0515,R_2t5VJzeUh1jJC5d,Doesn't Do Fair Share,Bludger,,Bill is a lazy bludger who wouldn't work in an iron lung,"Everyday use,",
A0516,R_1N48VSV9F40QduM,Doesn't Do Fair Share,bludger,,C'mon have a go you bludger,,
A0517,R_2rBIjIlFojLViCF,Doesn't Do Fair Share,Lazy Cunt,,"Old mate never helps with the rugby canteen, he is a lazy cunt.",Well unfortunately I would hear this term on a daily basis. I don't actually use the word myself.,Becoming more and more common
A0518,R_2f7niCI0aewIIEc,Doesn't Do Fair Share,Bludger,,"He's useless, just a bludger.",In public discourse.,"Hockey took it to a new level with his ""leaners and lifters"" distinction, but i think bludger still is clearer in its meaning."
A0520,R_3oLo35G8mso5uCq,Doesn't Do Fair Share,Slacker,,Don't be a slacker,,Aussie?
A0521,R_2bTZpsSS3lZrNID,Doesn't Do Fair Share,Blugger.,,He is a lazy blugger.,,
A0522,R_2rUcefYlMBaoYzC,Doesn't Do Fair Share,"Bludger, Shirker",,,,
A0523,R_WvBSiP6QRHPybhD,Doesn't Do Fair Share,bludger,,"no-one wants to crew with the lazy prick, they know he's a bludger",Anywhere bludgers are,
A0524,R_1jSTwsLTPn1dWCb,Doesn't Do Fair Share,bludger,,general conversation,in the past,
A0525,R_5nav71cDJZjz4Od,Doesn't Do Fair Share,bludger,,Don't expect him to help. You know what a bludger he is.,I think I came to know this word when I was in my teens. It was in general use.,
A0526,R_1UlFCeKiyxIAB3z,Doesn't Do Fair Share,Scab,,She's a scab.,Less & less,I think it comes from people who benefit from the work of unions members of unions
A0527,R_3GD47GhvGj4gXz6,Doesn't Do Fair Share,He/She is scared of work. He is a Bludger. She is a phantom.,,The phantom only appears at paytime.,At various previous employers.,
A0529,R_3Pzd9mvxIps8dRA,Doesn't Do Fair Share,Bludger,,"'Lift it higher, ya bludger'","My whole life, Canberra",
A0530,R_3NBPU8iSwrLfncK,Doesn't Do Fair Share,bludger,,He's not going to help the fucking bludger.,"My whole life, but it became really common as ""dole bludger"" under Howard and on Today Tonight etc and tailed off a bit after that","Originally it wasn't a very disparaging word, just a bit of a sledge, but after it became associated with ""dole bludger"" and the hit pieces on current affairs shows in the late '90s and early '00s the word became very aggressive and insulting and I've not heard it used humorously very much since then."
A0531,R_1QMW4Q6tA4FO4KI,Doesn't Do Fair Share,Bludger,,,,
A0533,R_BG0RoJ3FUwC7Fpn,Doesn't Do Fair Share,Slacker,,,,
A0534,R_333eeBcSQcAEYi8,Doesn't Do Fair Share,"Bludger, Dole Bludger",,,,
A0536,R_10wORkerGSt1MOp,Doesn't Do Fair Share,timid fish,,Davo's a real timid fish,,
A0537,R_3nw9NxDLbX9h0E2,Doesn't Do Fair Share,passenger,,usually said of the clown who manages to get out of work by entertaining,when character invited friends to help lay lawn & then took a video of them working,mostly they get away with it
A0538,R_3PBjtjabKqtbD2p,Doesn't Do Fair Share,Bludger,,What a bludger,,
A0539,R_2sRo2vOhn401jwN,Doesn't Do Fair Share,Bludger,,He's a useless bludger.,"Very rarely heard now but very common in my youth, adolescence and young adult years.","Its association with recipients of welfare benefits (dole bludgers) and the rise and rise of political correctness has just about been the death-knell of bludger. But it's a fabulous word and an old favourite. Being called a ""useless bludging bastard"" was about as low as one could sink in the estimation of others."
A0540,R_2c6JKy7zhniek7p,Doesn't Do Fair Share,Slack arse/ slacker,,He's a real slack arse,Discussing a person's work,
A0541,R_3gU6J57YQxax7Hw,Doesn't Do Fair Share,bludger,,Blokes a bludger. Never moves a muscle.,60' and 70's,Often associated with those on the dole (unemployed)
A0542,R_9HXk7GpXVo6KNgt,Doesn't Do Fair Share,Lazy bastard or would not work in an iron lung.,,The person is a lazy bastard and would not work in an iron lung.,Growing up in the 60's and 70's,
A0543,R_3MEh94CnkPeUBXx,Doesn't Do Fair Share,Bludger,,Someone who doesn't pull their weight,Often unfortunately applied to someone who is unemployed - a dole bludger,
A0544,R_1GyxBLqZiWc2V2c,Doesn't Do Fair Share,bludger,,Stop being a bludger and get to work.,"family, friends",
A0545,R_1OPGtApOGYXQhSh,Doesn't Do Fair Share,Bludger,,He's a bludger.,,
A0547,R_278rPbJGmc5Wh6N,Doesn't Do Fair Share,Bludger,,The boss doesn't want any bludgers on the work floor.,Heard on numerous occasions.,
A0548,R_1oIjESLljr9vneN,Doesn't Do Fair Share,Slacker,,That joker's a slacker,"Dad used it, my uncles.",My girlfriends have used it about their husbands and children when complaining about how much house work there is to do.
A0549,R_6D7jtYQhfzJEbEB,Doesn't Do Fair Share,bludger,,"He's a right bludger, just leans on his shovel all day.",All my working life. Australia wide,
A0551,R_3EaPhurCbUhOB8w,Doesn't Do Fair Share,Bludger,,What a bludger,Generally,No
A0552,R_r8Br5WvHb7luZnH,Doesn't Do Fair Share,Slack arse,,Dan is a real slack ares,,
A0553,R_2TvIjwK6hPJKFpb,Doesn't Do Fair Share,bludger,,"While he works hard, his brother's a complete bludger",Television program,
A0554,R_1OVyecCttlgDoJ1,Doesn't Do Fair Share,Bludger,,He's a real bludger on the job,growing up,No
A0555,R_3dTlwE19juQhFn3,Doesn't Do Fair Share,bludger,,,,
A0556,R_31nhXsDMCKxpmLP,Doesn't Do Fair Share,bludger,,what a bludger,school,
A0557,R_1jx2LTLnMVNrXdW,Doesn't Do Fair Share,Slackarse,,She's such a slackarse it took her all day to do one thing,At work,
A0558,R_3KH3TF2byRXKTf0,Doesn't Do Fair Share,bludger; work shy; wouldn't work in an iron lung,,"He wouldn't work in an iron lung; ""Get out of it, you bludger!""",factories; my old man,It encapsulates most Aussies' attitudes to those who don't like hard work.
A0559,R_300Odo3JKSaluyW,Doesn't Do Fair Share,Bludger,,"He didn't pull his weight, the bloody bludger",Referring to anyone the speaker thinks is not doing their fair share in a situation,I think it's used in an unfair way
A0560,R_ykHQVmLrMI4rpf3,Doesn't Do Fair Share,bludger,,Don't be a bludger. He is a dole bludger.,"work, sport, social gatherings, families",
A0561,R_2xLA3mwUOFDVlRm,Doesn't Do Fair Share,Bludger,,"You need to contribute, you bludger!",Probably all my life.,"Usually used with the ""F"" word, as in F***king bludger"
A0562,R_2q3k0S5zgcUy0J2,Doesn't Do Fair Share,A flake,,Hes a flake at work,at work; in conversation,
A0563,R_2AZtSvbzOb2SA5v,Doesn't Do Fair Share,Bludger,,Don't be such a bludger. Help me with the clearing up.,"In a range of situations, even formal speech (dole bludger)",
A0564,R_2qmb8pRER9EEfMs,Doesn't Do Fair Share,skiver (sky-ver),,"your're a bit of a skiver, arent you?",friends,
A0565,R_3hGgkszzVRBP8Xm,Doesn't Do Fair Share,bludger,,Get over here you bluddger,"Its common language in the workforce, usually when physical effort is required",
A0566,R_3MtW7S6tfm7r7WN,Doesn't Do Fair Share,Bludger,,He's a bludger.,Often in conversation,Used to describe someone who gets out of work.
A0567,R_1FIB9nogltVwBgU,Doesn't Do Fair Share,deadwood,,the deadwood is holding use back,at work of the last 15 or 20 years in brissy,
A0568,R_2vZZCNG1qxhQJyo,Doesn't Do Fair Share,bludger,,,,
A0570,R_3n9lT4mEPFfsQy7,Doesn't Do Fair Share,bludger,,that bloody bludger will try and get away with not doing any work,everywhere,
A0571,R_2xVKJvHD0dsCezS,Doesn't Do Fair Share,Bludger,,"'He wouldn't help, he was a real bludger'.",,
A0573,R_3MGrSHf97IUHBKz,Doesn't Do Fair Share,Greedy guts,,what a greedy guts,my mum of me,
A0574,R_2pMoCxMfGsRlSz7,Doesn't Do Fair Share,Bludger,,,,
A0575,R_2zvFfF335JBFDB1,Doesn't Do Fair Share,Slacker,,He's a slacker,Everywhere,
A0576,R_SPCDRXmWN6czlkt,Doesn't Do Fair Share,slacker,,"The lazy bastard is a slacker, never gets anything done on time.",not for many years,"another word is ""bludger"""
A0577,R_3Oj2ma0EsQ2RQTl,Doesn't Do Fair Share,Bludger,,,,
A0578,R_21GuyLZ8fZbc1al,Doesn't Do Fair Share,Wouldn't shout if a shark bit him.,,"He's tight as a fish's arse, wouldn't shout if a shark bit him.",Male to male conversation. Seems to be declining in use.,
A0579,R_1NnsBp3kl0uQiTl,Doesn't Do Fair Share,"bludger, waste of space or a doley.",,He is such a bludger as he hasn't worked a day in his life and he is living off the taxpayer.,I say it all the time as we have so much work in this town and yet we still have our welfare cheats.,I have no time for bludgers but Australia has a lot of them.
A0582,R_vdZGaA0msaHCl7H,Doesn't Do Fair Share,Bludger,,He's a real bludger,Everywhere,
A0583,R_xeVNsWxBd379RJL,Doesn't Do Fair Share,bludger,,,,
A0584,R_OD0RwcgNUR56rBf,Doesn't Do Fair Share,Bludger,,Look at this bludger sitting on his arse while everyone else is flat out.,"Recently, at work",
A0586,R_RJixKuPAJTarfgJ,Doesn't Do Fair Share,Bludger,,He's a lazy bludger,,
A0587,R_21ErQHoCtOmn2SN,Doesn't Do Fair Share,Bludger,,Bit of a bludger.,Common saying.,
A0588,R_3ptpA3HwRfYhBar,Doesn't Do Fair Share,Slacker,,Come on ya slacker pull ya weight,,
A0589,R_31sYzxVNiWtUPuS,Doesn't Do Fair Share,Bludger,,Mainly in talking about dole bludgers,,
A0590,R_2WAc5JhxdJm5Kiu,Doesn't Do Fair Share,bludger,,Dole Bludger,,
A0591,R_2pKQZA1D1qMT374,Doesn't Do Fair Share,Blugger,,,,
A0592,R_3Dnp6fAQdcjULTi,Doesn't Do Fair Share,Slacker,,"Harry did nothing to help, he's a slacker",I say it,
A0593,R_3n0gA7vxDcOBOHr,Doesn't Do Fair Share,Bludger,,,,
A0594,R_UnmC9RNZeeeypwZ,Doesn't Do Fair Share,slacker,,she's a slacker,often,
A0595,R_YVX6M6WEoykQnbb,Doesn't Do Fair Share,bludger,,"""dole bludgers""","In the Murdoch media to demonise the lower/working class, also if a task is easy or of low effort, it's a ""bludge""",see above
A0596,R_brBDBzXFJFXCgxj,Doesn't Do Fair Share,wanker,,not pulling his weight & another part of his anatomy,at parties & rugby & league games & in politics when an MP feathers his nest,it fits all occasions and classes & people & politics
A0597,R_1PbL4wrVXk8aGlC,Doesn't Do Fair Share,Bludger,,,,
A0598,R_1CHg3qdFpHbiDP3,Doesn't Do Fair Share,Bludger,,That bludger wouldn't work in an iron lung!,Anywhere there is work to be done!,Describes a slack bastard who is not pulling his weight on the job
A0599,R_2AZNYDaw1kV4NUu,Doesn't Do Fair Share,Bludger,,I had to do ll the work while that bludger just sat on his arse bludging,,
A0600,R_2B8rIS4lIXMUqQp,Doesn't Do Fair Share,jack bastard,,"Help us bury this rubbish, you jack bastard",work and play,no
A0601,R_1Kd0XVo3p8asLu1,Doesn't Do Fair Share,Bludger,,"He's a bludger, never did an honest days work in his life",Everyday conversation about someone not doing their fair share of the work,
A0602,R_2y9NF5FoEvHyKLa,Doesn't Do Fair Share,Bludger - Lazy -,,,,
A0603,R_u9yB8GnhDHpAELv,Doesn't Do Fair Share,Piker/bludger,,"You haven't done your bit, you're such a piker",Not often,
A0604,R_Z1TVa5bzR8YePiV,Doesn't Do Fair Share,Bludger,,He was being a bludger,,
A0605,R_2EGnXWKwYUAGKlm,Doesn't Do Fair Share,Bludger,,He's a :,"Last weekend, golf course.",Exceptionally derogatory.
A0606,R_2tmsM6kav4VnxH8,Doesn't Do Fair Share,"""bludger""",,"Don't as the bludger, he won't help.",Over may years.,"This was an old expression and has for may yeas been associated with people who don't want to work and go on the dole (welfare) and are referred to as ""dole bludgers"""
A0607,R_2U5UQrLTZk29XBk,Doesn't Do Fair Share,Bludger,,That bloke is a real bludger,Between myself and mates,
A0608,R_2cqtjSfTEovhe5H,Doesn't Do Fair Share,slackarse,,"S/he's a real slackarse, don't be a slackarse","Public transport mostly I think. Some friends might use it pretending to be lower class (like they might use ""youse"" to be intentionally ""wrong"")",
A0610,R_2PiM2coV218mjvA,Doesn't Do Fair Share,Shirker,,He/ she Ai a total shirker,Describing someone you loath,
A0611,R_yt4znSw1Xo3OQYV,Doesn't Do Fair Share,bludger,,You are a bludger mate.,At work,
A0615,R_1CjNHLRzShGiJph,Doesn't Do Fair Share,Blufger,,He's a lazy bludger,Can't be specific,
A0617,R_3qjHUtGYza3qXFG,Doesn't Do Fair Share,Bludger,,,The bludger just sits around,
A0618,R_1dyILDg8YWJAPLl,Doesn't Do Fair Share,Bludger,,Dole bludger,Common,Very disparaging
A0619,R_2AZNEAh8zcpsADQ,Doesn't Do Fair Share,bludger,,he's/she's a bit of a bludger,"in conversation, this year",
A0620,R_Zw76Q7H1o0ZgDgB,Doesn't Do Fair Share,Slackarse,,That slackarse never empties the dishwasher.,,
A0621,R_2dSKmbl3en8VHKI,Doesn't Do Fair Share,bludger,,,,
A0622,R_2V3K0ZF1UGrdgsi,Doesn't Do Fair Share,bludger,,Don't work with that bludger,everyday speech,
A0623,R_21nyQB9pWlsXeVY,Doesn't Do Fair Share,bludger,,"Jimmy is just a bludger, he's always shirking the hard work.",Common usage,Also shirker
A0624,R_2CPnMxUDWBYnYfZ,Doesn't Do Fair Share,Bludger,,He's a real bludger,When someone doesn't contribute but waits for everyone else to do the work,
A0625,R_uwROaCMTo1mlSqR,Doesn't Do Fair Share,bludger,,he's always bludging at work,in conversation and by politicians,bludger often used by rightwing politicians and media to refer to welfare recipients.
A0627,R_1JVA8VYjSieKOWX,Doesn't Do Fair Share,User.,,"She's such a user, why do you have to do everything?",Commonly,
A0629,R_elmaEuVnhJexlBL,Doesn't Do Fair Share,bludger,,,,
A0630,R_Q4iwUoVYjG2EWK5,Doesn't Do Fair Share,Bludger,,,,
A0631,R_215pw8MtHyVdcIT,Doesn't Do Fair Share,lurk merchant,,"Watch out for him, he's a real lurk merchant.","My Dad used it a lot, I've used it often myself.",Love the sound of it.
A0632,R_3fCyenDBn2Oz6mK,Doesn't Do Fair Share,bludger/shirker,,"We tried to dig the trench, but I did most of the work. He's a real bludger.","Common everywhere before 2000. Lives on in the term ""dole bludger"".",
A0633,R_3dLCx32wc2zMsFL,Doesn't Do Fair Share,Bludger,,"Nah don't ask him yo do it, he's a bit of a bludger.",Fairly well known.,
A0634,R_DuRSLosaBZNYZ6V,Doesn't Do Fair Share,bludger,,the bludger didn't even bother to show up!,,
A0635,R_2QKSXKX9mCV71HN,Doesn't Do Fair Share,Bludger,,My coworker is a bludger they leave all the hard work to me.,Frequently over time,
A0636,R_3ffoq3Y7mozyw7e,Doesn't Do Fair Share,"Bludger, slack arse",,,,
A0637,R_3ewRyZPUwMEe75U,Doesn't Do Fair Share,Bludger,,The doley was a real bludger.,"Film, television, social settings",
A0638,R_29vr21MoZjpboiF,Doesn't Do Fair Share,scumbag,,,,
A0639,R_23ZUNIDhGNYfDCC,Doesn't Do Fair Share,Bludger,,We did all the work. Hes a bludger,Often,
A0640,R_2S0kzGO5Vpo8sSl,Doesn't Do Fair Share,Bloody Bludger,,Those Council workers are bunch of bloody bludgers,West Coast of Tasmania in1966,no
A0642,R_31zPRlmYRQ6Aa5I,Doesn't Do Fair Share,Slacker,,That guy is a bloody slacker,Often from workmates and friends,Expressive
A0643,R_1jTeRqdGNKNUDCz,Doesn't Do Fair Share,Bludger,,That bludger is not doing his fair share of the work,Everywhere and still used regularly these days,
A0644,R_bpATbVMVjXUJjpv,Doesn't Do Fair Share,Blister,,That blister turns up when all the work is done,At work sites,
A0645,R_1r7bp2ydyFjMIGd,Doesn't Do Fair Share,bludger,,I worked all day while he/she bludged at home,everyday conversation,
A0646,R_24CyV5e83ZHtm4w,Doesn't Do Fair Share,Bludger,,He's a bit of a bludger,The bludger disappears whenever there is a bit of work to do.,
A0647,R_10JI2K0RTRoyLg7,Doesn't Do Fair Share,Bludger,,"Typical bludger, never around when there's work to be done",Regularly over many years in many contexts,
A0649,R_UFlFPgth5MiMDXH,Doesn't Do Fair Share,bludger,,He's bludging on the job,since I was younger,If I'm not serious I'll say 'bludging on the blind side' instead
A0651,R_2w5C5SXKaN0EfLL,Doesn't Do Fair Share,Shirker;,,"Non-participant in ""heavy-lifting""","Often in the past, not so much recently",No
A0653,R_3DhU78rsvv2ojMb,Doesn't Do Fair Share,Bludger,,"""He's a bludger, he didn't do anything""",At uni,
A0654,R_23d7PWrE4EkQwie,Doesn't Do Fair Share,Bluger,,,,
A0655,R_8JrgmnLOZGtZXj3,Doesn't Do Fair Share,bludger,,he is such a lazy bludger. no incentive to do anything,,
A0657,R_rlhDW3chGXbfcml,Doesn't Do Fair Share,"Not pulling their weight, slack arse",,,,
A0658,R_1C9fEndG5RZxrUl,Doesn't Do Fair Share,Bludger,,What a bludger,From arrogant leaders with no empathy,
A0659,R_3r0rA9UlDVkZA3q,Doesn't Do Fair Share,Bludger,,,,
A0661,R_1pERxjsLWaX8YPo,Doesn't Do Fair Share,Shirker;,,,,
A0662,R_ZsIQdwqj9qf7Brr,Doesn't Do Fair Share,book,,mate when it come to action he's a book,someone is full of works but no action,
A0663,R_2aQQnIlkddzfq5f,Doesn't Do Fair Share,Bludger,,Scomo was a total bludger and didn't do anything to help,Everyday usage,
A0664,R_2QYUmAKiRIhwVbb,Doesn't Do Fair Share,bludger,,when once sharing a flat with others one of the group did 'fuck all' about cleaning etc - we called him a bludger,ever since I can remember,no
A0665,R_XhvX9iKWAJWeJG1,Doesn't Do Fair Share,bit of a slacker,,hes a bit of a slacker,,
A0667,R_1f8WvHe2nBSscS9,Doesn't Do Fair Share,Slacker. Blister (comes out when the hard work is finished),,,,
A0668,R_W2m6Ys6fCnI81Al,Doesn't Do Fair Share,Slacko,,Don't expect that slacko bastard pitch in,,
A0669,R_qInKHWKKwo7m1YB,Doesn't Do Fair Share,Bludger,,That bloke's a lazy bludger,Fairly regular use in general conversation,
A0670,R_1rxAlF2UQY6fsEH,Doesn't Do Fair Share,Bludger,,That bludger wouldn't work in an iron lung,From 1950s all over Australia,Often bloody bludger
A0671,R_2qw9Frl8Ntmvmco,Doesn't Do Fair Share,slacker,,our prime minister is a real slacker,it's pretty common,means criminally lazy
A0672,R_2Qm1AniHDaTQkJ8,Doesn't Do Fair Share,Bludger. Waste of space. Oxygen thief,,,,
A0673,R_3KuvRIsGAwTVbn3,Doesn't Do Fair Share,A bum,,,,
A0674,R_OHAQCArNTOYe0O5,Doesn't Do Fair Share,Slacker or slackarse,,He's such a slacker,"At work, informally",
A0675,R_3j6sIC7F3z957aJ,Doesn't Do Fair Share,Slack Arse.,,,,
A0677,R_3oSivHmyLMJ4wfW,Doesn't Do Fair Share,Bone lazy. Slack ass,,"Doesn't do anything, is bone lazy",Anywhere,No
A0678,R_2S78dkF1We8sRAd,Doesn't Do Fair Share,"slacker, dole bludger",,get off centrelink you slacker,colloquial,
A0679,R_SUYWdBsXHsDRrXP,Doesn't Do Fair Share,Bludger,,He is a dole bludger,General conversation,
A0680,R_2tySviJnJ4hzNLj,Doesn't Do Fair Share,Bludger,,"Car morn, get off yer arse, you bludger!","Quite recently, in Victoria and in the media, most commonly as ""dole bludger"", cruelly applied to one obliged to rely on unemployment benefits.",
A0681,R_1QynfdN7cXV38Lc,Doesn't Do Fair Share,bludger,,,,
A0683,R_6QkhKKaP71kqsXD,Doesn't Do Fair Share,Bludger,,What a bludger. He wouldn't work in an iron lung.,Throughout my lifetime.,
A0684,R_1g88tYBxPppU3FI,Doesn't Do Fair Share,Bludger,,A bigger bludger could not be found,Name of a current radio show.,Conveys exactly someone's opinion of another
A0686,R_2DLUfPadTck86BL,Doesn't Do Fair Share,"Anchor, dead weight",,,,
A0688,R_CdeQ7tNGonOTcfn,Doesn't Do Fair Share,Bludger/shirker.,,That bludger has been shirking all day.,,
A0689,R_2s6eCKvxNxeLJgD,Doesn't Do Fair Share,Shirker,,"He's reading comics, shirking again.","Mostly at home, growing up.",
A0690,R_3ELkXeWtY2ugpDs,Doesn't Do Fair Share,bludger,,he was a real bludger on the community,recently when discussing individuals who do not pull their weight,
A0691,R_ZICSwCRrcFtTqHD,Doesn't Do Fair Share,Bludger,,"as well as the ubiquitous ""dole bludger"", can be used when someone doesn't pay when it's their round of drinks",Dole blunder is constant. Context of drinking not something I've heard since I was younger (probably because I don't get involved in rounds anymore),"""to bludge"" is the verb when you're not buying the drinks"
A0692,R_2Scc5YRrvCP8OLO,Doesn't Do Fair Share,Bludger,,"Can't stand bludgers, want everything for free and never pull their weight.",Currently in Melbourne.,
A0693,R_1mragJUfYiQRdkG,Doesn't Do Fair Share,Bludger,,He's a bit of a bludger,,
A0696,R_2sb6G3jyn9g1Adz,Doesn't Do Fair Share,Bludger,,He's a bludger,At work!,Sometimes a bludger is nicknamed blisters. I have a mate called blisters because he always bludges
A0697,R_DNLOCVaiFGB7Ye5,Doesn't Do Fair Share,bludger,,he is a total bludger,,
A0698,R_r9ABmbAyr5dG6jv,Doesn't Do Fair Share,piker,,"Don't ask him to join our group, he's a piker.",Many times and places in my life.,"I remembered a phrase for attractive woman, but there's no back button. ""Good sort""."
A0701,R_vCtAlaHT3keiJfb,Doesn't Do Fair Share,Lazy git,,,,
A0702,R_2c2cqVjbYgsyWv0,Doesn't Do Fair Share,Bludger,,,,
A0703,R_2dBjbY66yHmY11j,Doesn't Do Fair Share,Bludger,,The whole country is full of dole bludgers,About the unemployed,
A0704,R_1dhltZ6dOuvS60a,Doesn't Do Fair Share,bludger,,,,
A0705,R_1OiVoMzuMr4AGH2,Doesn't Do Fair Share,Slack arse,,,,
A0706,R_3lyLugi6yTCJT8d,Doesn't Do Fair Share,Bludger,,Clive palmer is a bludger,Perth,No
A0708,R_26nmtfZsXDlGBtg,Doesn't Do Fair Share,bludger,,he's a real bludger,conversation,
A0709,R_3kBpBa9HaC5gkHz,Doesn't Do Fair Share,Shirker,,,,
A0710,R_D2bFpsYAczqIqxH,Doesn't Do Fair Share,bludger,,What a bludger,Lots,
A0711,R_2P6exrffgQ1hQMC,Doesn't Do Fair Share,Bludger,,,,
A0712,R_1ihwBuF4eBwqhEX,Doesn't Do Fair Share,bludger,,"Do your fair share, you bludger",Through my younger years; not heard recently,
A0713,R_3O6tJ8G3AQAgt8Y,Doesn't Do Fair Share,Bludger,,Everyone is doing well except for the couple of bludgers over there,General conversation over many years by everyone,
A0714,R_3Dc0opnP8o9VOdG,Doesn't Do Fair Share,bludger,,get to work you bludger,,
A0715,R_bHEHXfmFFnCqsPT,Doesn't Do Fair Share,Bludger,,"Don't expect him to help, he's a bit of a bludger",Generally,I think the word originally referred to a man living off the earnings of a prostitute.
A0716,R_1M5rzlRk2xxD2bA,Doesn't Do Fair Share,Shirker,,"My boss is a shirker, always makes everyone else do his job",I have literally said the above to anyone who will listen. It seems to be among my generation and older,
A0717,R_1LBDa2OxsNzAH36,Doesn't Do Fair Share,wouldn't work in an iron lung,,so lazy he/she wouldn't work in an iron lung (the implication being the person is too lazy to breathe),tend not to hang with lazy people so tend to hear it as a descriptor for people outside my immediate circle,
A0718,R_2aIBMSrXxWeMLtx,Doesn't Do Fair Share,bludger,,Make sure that bludger doesn't slack off,,
A0720,R_1lohENOYo0t4vTk,Doesn't Do Fair Share,Bludger,,What a bludger!,When someone doesn't work hard enough.,
A0722,R_1irOH2oAPu7L4zF,Doesn't Do Fair Share,bludger,,,,
A0723,R_TcIugGHtlqWAtsR,Doesn't Do Fair Share,slacker...............blisters,,he is a bloody slacker..should call him blisters..shows up when the work is done,,
A0724,R_2WOJKeQmmnR8N65,Doesn't Do Fair Share,Bludger,,If someone is lazy or doesn't pitch in - 'They're just a bludger' or 'stop bludging',"Everyday conversation, tv, film, books",
A0725,R_2wcRysPjuQYXYco,Doesn't Do Fair Share,Bludger,,You are a proper bludger turning up when the work is nearly finished,,
A0726,R_qQR9gCBEtJEYAvv,Doesn't Do Fair Share,Slacker,,"You slacker, I asked you to clean your room yesterday and it's still messy",Growing up,
A0727,R_1IrQpacYWwPXSyO,Doesn't Do Fair Share,dragging the chain,,Hey mate. That new bloke is dragging the chain. Doesn't like hard yakka but is happy that you and I are pulling the cart,Refer Previous,Self Explanatory
A0730,R_diHctkk2kSriQGl,Doesn't Do Fair Share,Bludger,,"He's a lazy bastard, a total bludger","Workplace, informal, occasional use in the media",Often (unfairly) associated with unemployed people
A0731,R_2zVhuyBC4QTwZJP,Doesn't Do Fair Share,Bludger,,,,
A0732,R_PH734zycMbZ7b4l,Doesn't Do Fair Share,Bludger,,He is a lazy bludger.,"Around in my day, maybe less common now.",
A0733,R_3qX839269RxD2nJ,Doesn't Do Fair Share,Taking the piss,,He's taking the piss,By my husband when people in a work team are not doing their share,It also refers to lying
A0734,R_2rCMczvoLAq6tW7,Doesn't Do Fair Share,Bludger,,,,
A0735,R_3iF2p3ZPcPhYJS6,Doesn't Do Fair Share,Bludger,,Don;t ask that bludger to help,Tradies,I'm a bludger I don't complete this quiz
A0736,R_dapz5QymP7xYbtL,Doesn't Do Fair Share,bludger,,"There's no room for bludgers here, either you do your bit or you get the boot.",local etc,Scroungers were also known as bludgers.
A0738,R_1GDgqB3hIDc0t4x,Doesn't Do Fair Share,Bludger,,"He doesn't work hard enough, the bludger",At work,No
A0739,R_2djfakpvu1vWN9A,Doesn't Do Fair Share,"slacker, bludger",,They are always slacking off.,still use it,
A0741,R_24xdnySV17bINax,Doesn't Do Fair Share,lazy bum,,My kid's a lazy bum,Informal conversation,
A0742,R_Tt4Vbi9HyHuKP2p,Doesn't Do Fair Share,"Bludger, bludge",,She's just bludging,"Various contexts including classrooms, staffrooms, broader conversations (but perhaps not in the last few years?)",
